SF,Freq,Lemma,Analysis,Segmentation
mondd,7,mond,V.IND.PRS.INDF.3.SG-PSS2S,mond-d
bácsinak,29,bácsi,ADJ.SG-DAT,bácsi-nak
nesze,3,nesz,N.NOM-PSS3S,nesz-e
kötem,1,köt,V.IND.PRS.INDF.3.SG-PSS1S,köt-em
villamososn,2,villamosos,villamosos-ON+ESS,villamosos-n
indulunk,3,indul,V.IND.PRS.INDF.3.SG-PSS1P,indul-unk
pályán,1,pályá,pályá-ON+ESS,pályá-n
teszel,2,tesz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,tesz-el
megütöttem,2,megüt,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,megüt-öttem
sírsz,3,sír,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,sír-sz
ellökte,1,ell,N.NOM-PL-IND.PST.DEF.3.SG,ell-ök-te
mutatom,8,mutat,V.IND.PRS.INDF.3.SG-PSS1S,mutat-om
mennek,32,m,N.NOM-ON+ESS-DAT,m-en-nek
jönnek,14,jön,V.IND.PRS.INDF.3.SG-DAT,jön-nek
próbálni,1,próbál,V.IND.PRS.INDF.3.SG-NFIN,próbál-ni
adsz,2,ad,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,ad-sz
borsót,1,borsó,N.NOM-ACC,borsó-t
papucsot,12,papucs,N.NOM-ACC,papucs-ot
csináld,16,csinál,V.IND.PRS.INDF.3.SG-PSS2S,csinál-d
leültem,2,leül,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,leül-tem
picikét,12,pici,ADJ.SG-PL-PSS4S-ACC,pici-k-é-t
teszed,2,tesz,V.IND.PRS.INDF.3.SG-PSS2S,tesz-ed
levelek,1,leve,N.SG-IND.PRS.LGSPEC1.1.SG,leve-lek
virágok,6,virág,N.NOM-PL,virág-ok
vonatot,20,vonat,N.NOM-ACC,vonat-ot
mafláskodik,1,mafl,mafl-V.MSDR-PL-PSS2S-PSS3P.PL,mafl-ás-k-od-ik
földalattin,1,földalatti,ADJ.SG-ON+ESS,földalatti-n
szépet,1,szép,ADJ.NOM.SG-ACC,szép-et
télapó,1,télap,télap-V.PTCP.PRS,télap-ó
hagyjad,4,hagy,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG,hagy-j-ad
gépból,1,gép,N.NOM-IN+ABL,gép-ból
képek,1,kép,N.NOM-PL,kép-ek
halacska,73,halacs,halacs-PL-PSS3S,halacs-k-a
elrontottam,4,elront,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,elront-ottam
halat,15,hala,N.SG-ACC,hala-t
déleltt,1,dél,N.NOM-IND.PRS.INDF.2.SG-V.PTCP.PST,dél-el-tt
béla,6,bél,N.NOM-PSS3S,bél-a
kimentünk,1,kiment,V.IND.PRS.INDF.3.SG-PSS1P,kiment-ünk
mókusot,1,mókus,N.NOM-ACC,mókus-ot
mókust,2,mókus,N.NOM-ACC,mókus-t
macit,10,maci,N.NOM-ACC,maci-t
lépcsöt,1,lépcs,lépcs-ACC,lépcs-öt
csinálunk,14,csinál,V.IND.PRS.INDF.3.SG-PSS1P,csinál-unk
orram,1,orra,N.SG-PSS1S,orra-m
hazasiet,2,hazas,hazas-PSS3S.PL-ACC,hazas-i-et
csinálsz,26,csinál,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,csinál-sz
kijönni,5,kijön,V.IND.PRS.INDF.3.SG-NFIN,kijön-ni
zárjuk,2,zár,V.IND.PRS.INDF.3.SG-PSS3P,zár-juk
csináltál,12,csinál,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,csinál-tál
csináljam,1,csinál,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.1.SG,csinál-jam
benézett,1,benéz,V.IND.PRS.INDF.3.SG-V.PTCP.PST,benéz-ett
mókuska,6,mókus,N.NOM-PL-PSS3S,mókus-k-a
bezárjuk,1,bezár,V.IND.PRS.INDF.3.SG-PSS3P,bezár-juk
mehet,2,m,N.NOM-PSS3S-POT,m-e-het
visszament,1,vissza,N.NOM-PSS1S-ON+ESS-ACC,vissza-m-en-t
elveszi,37,elvesz,V.IND.PRS.INDF.3.SG-PSS3S.PL,elvesz-i
hozzad,4,hozz,hozz-PSS2S.SG,hozz-ad
farkast,1,farkas,N.NOM-ACC,farkas-t
bácsié,14,bácsi,ADJ.SG-PSS4S,bácsi-é
egye,3,egy,N.NOM-PSS3S,egy-e
kimegyek,7,kimegy,V.IND.PRS.INDF.3.SG-PL,kimegy-ek
halacskámat,8,halacská,halacská-PSS1S-ACC,halacská-m-at
dugjad,1,dug,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG,dug-j-ad
földugjunk,1,földug,földug-SBJV.PRS.INDF.1.PL,földug-junk
begyük,1,begy,N.NOM-PSS3P,begy-ük
kapcsold,7,kapcsol,V.IND.PRS.INDF.3.SG-PSS2S,kapcsol-d
kiveszem,10,kivesz,V.IND.PRS.INDF.3.SG-PSS1S,kivesz-em
székem,3,szék,N.NOM-PSS1S,szék-em
megcsináltad,2,megcsinál,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,megcsinál-tad
megkapom,1,megkap,V.IND.PRS.INDF.3.SG-PSS1S,megkap-om
kapom,11,kap,V.IND.PRS.INDF.3.SG-PSS1S,kap-om
ellök,1,ell,N.NOM-PL,ell-ök
elvette,1,elvet,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,elvet-te
piszkálod,2,piszkál,V.IND.PRS.INDF.3.SG-PSS2S,piszkál-od
melegen,1,meleg,ADJ.NOM.SG-ON+ESS,meleg-en
melegem,2,meleg,ADJ.NOM.SG-PSS1S,meleg-em
gyürd,1,gyür,gyür-PSS2S,gyür-d
nénihez,5,néni,N.NOM-AT+ALL,néni-hez
leveszi,3,levesz,V.IND.PRS.INDF.3.SG-PSS3S.PL,levesz-i
levenni,4,leve,N.SG-NFIN,leve-nni
kötve,2,köt,V.IND.PRS.INDF.3.SG-V.CVB,köt-ve
halló,36,hall,V.IND.PRS.INDF.3.SG-V.PTCP.PRS,hall-ó
bölcsiben,3,bölcs,ADJ.NOM.SG-PSS3S.PL-IN+ESS,bölcs-i-ben
mamika,7,ma,N.NOM-PSS1S-PSS3P.PL-PSS3S,ma-m-ik-a
bölcsibe,4,bölcs,ADJ.NOM.SG-PSS3S.PL-IN+ALL,bölcs-i-be
pisilni,14,pisil,V.IND.PRS.INDF.3.SG-NFIN,pisil-ni
pisiltem,3,pisil,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,pisil-tem
megcsinálják,3,megcsinál,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.3.PL,megcsinál-ják
telefont,2,telefon,N.NOM-ACC,telefon-t
csimbumm,4,csimbu,csimbu-PSS1S-PSS1S,csimbu-m-m
menj,31,m,N.NOM-ON+ESS-SBJV.PRS.INDF.2.SG,m-en-j
telefonálok,12,telefonál,V.IND.PRS.INDF.3.SG-PL,telefonál-ok
anyuci,63,anyuc,anyuc-PSS3S.PL,anyuc-i
motort,8,motor,N.NOM-ACC,motor-t
pancsát,2,pancsá,pancsá-ACC,pancsá-t
rontsa,2,ronts,ronts-PSS3S,ronts-a
elrontja,1,elront,V.IND.PRS.INDF.3.SG-PSS3S,elront-ja
számold,1,számol,V.IND.PRS.INDF.3.SG-PSS2S,számol-d
elvettem,20,elvet,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,elvet-tem
egyik,26,egy,N.NOM-PSS3P.PL,egy-ik
pöpöpe,1,pöpöp,pöpöp-PSS3S,pöpöp-e
papapa,1,papap,papap-PSS3S,papap-a
zsákica,1,zsákic,zsákic-PSS3S,zsákic-a
villanyt,2,villany,N.NOM-ACC,villany-t
szemembe,1,szeme,N.SG-PSS1S-IN+ALL,szeme-m-be
kapd,2,kap,V.IND.PRS.INDF.3.SG-PSS2S,kap-d
rakja,1,rak,V.IND.PRS.INDF.3.SG-PSS3S,rak-ja
pepe,2,pep,pep-PSS3S,pep-e
beleejtettem,1,bele,N.SG-PSS3S-SBJV.PRS.INDF.2.SG-ACC-IND.PST.DEF.1.SG,bele-e-j-t-ettem
odaaduk,1,odaad,V.IND.PRS.INDF.3.SG-PSS3P,odaad-uk
jársz,1,jár,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,jár-sz
repülgéppel,3,repülgépp,repülgépp-IND.PRS.INDF.2.SG,repülgépp-el
picuri,1,picur,picur-PSS3S.PL,picur-i
megrugott,1,megrug,megrug-V.PTCP.PST,megrug-ott
visszarugtam,1,visszarug,visszarug-IND.PST.INDF.1.SG,visszarug-tam
pofont,1,pof,pof-ON+ESS-ACC,pof-on-t
adtam,9,ad,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,ad-tam
mmmmostan,1,mmmmos,mmmmos-IND.PST.DEF.3.SG-ON+ESS,mmmmos-ta-n
szedve,1,szed,V.IND.PRS.INDF.3.SG-V.CVB,szed-ve
mumtata,7,mu,mu-PSS1S-IND.PST.DEF.3.SG-IND.PST.DEF.3.SG,mu-m-ta-ta
mintete,1,m,N.NOM-PSS3S.PL-ON+ESS-IND.PST.DEF.3.SG-IND.PST.DEF.3.SG,m-i-n-te-te
tudodm,1,tud,V.IND.PRS.INDF.3.SG-PSS2S-PSS1S,tud-od-m
tatamutata,1,tatamu,tatamu-IND.PST.DEF.3.SG-IND.PST.DEF.3.SG,tatamu-ta-ta
kisfiam,1,kisf,kisf-PSS3S.PL-PSS1S.SG,kisf-i-am
tititam,1,ti,N.NOM-ACC-PSS3S.PL-IND.PST.INDF.1.SG,ti-t-i-tam
dobtam,5,dob,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,dob-tam
házik,2,házi,ADJ.SG-PL,házi-k
visszaküldted,1,vissza,N.NOM-PL-BYWAY-PSS2S-IND.PST.DEF.2.SG,vissza-k-ül-d-ted
mondom,3,mond,V.IND.PRS.INDF.3.SG-PSS1S,mond-om
jóóóó,3,jó,ADJ.NOM.SG-V.PTCP.PRS-V.PTCP.PRS-V.PTCP.PRS,jó-ó-ó-ó
kutyacskát,1,kutyacská,kutyacská-ACC,kutyacská-t
láttad,3,lát,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,lát-tad
énnj,1,én,N.NOM-ON+ESS-SBJV.PRS.INDF.2.SG,én-n-j
döntsed,2,dönts,dönts-PSS2S,dönts-ed
házikót,11,házikó,N.NOM-ACC,házikó-t
foglak,1,fog,V.IND.PRS.INDF.3.SG-IND.PRS.LGSPEC1.1.SG,fog-lak
lelöni,1,lelö,lelö-NFIN,lelö-ni
fogta,1,fog,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,fog-ta
helyére,1,hely,N.NOM-PSS4S-ON+ALL,hely-é-re
helyedre,1,hely,N.NOM-PSS2S-ON+ALL,hely-ed-re
mejd,1,m,N.NOM-PSS3S-SBJV.PRS.INDF.2.SG-PSS2S,m-e-j-d
gyurikáé,1,gyuriká,gyuriká-PSS4S,gyuriká-é
gyuri,4,gyur,gyur-PSS3S.PL,gyur-i
verekedj,1,ver,V.IND.PRS.INDF.3.SG-PL-PSS2S-SBJV.PRS.INDF.2.SG,ver-ek-ed-j
megnézem,26,megnéz,V.IND.PRS.INDF.3.SG-PSS1S,megnéz-em
énnekem,9,én,N.NOM-DAT-PSS1S,én-nek-em
odaadod,9,odaad,V.IND.PRS.INDF.3.SG-PSS2S,odaad-od
hintázni,5,hintáz,hintáz-NFIN,hintáz-ni
figyeld,7,figyel,V.IND.PRS.INDF.3.SG-PSS2S,figyel-d
zsebemben,3,zseb,N.NOM-PSS1S-IN+ESS,zseb-em-ben
csipogó,1,csipog,V.IND.PRS.INDF.3.SG-V.PTCP.PRS,csipog-ó
géka,3,gé,N.NOM-PL-PSS3S,gé-k-a
giga,2,g,N.NOM-TERM-PSS3S,g-ig-a
gigagiga,1,gigag,gigag-TERM-PSS3S,gigag-ig-a
verekekekekeke,1,ver,V.IND.PRS.INDF.3.SG-PL-PL-PL-PL-PL-PSS3S,ver-ek-ek-ek-ek-ek-e
mutatni,1,mutat,V.IND.PRS.INDF.3.SG-NFIN,mutat-ni
bikalát,1,bikalá,bikalá-ACC,bikalá-t
hozom,25,hoz,V.IND.PRS.INDF.3.SG-PSS1S,hoz-om
ölembe,5,öle,N.SG-PSS1S-IN+ALL,öle-m-be
kötényt,8,kötény,N.NOM-ACC,kötény-t
asztán,3,asztá,asztá-ON+ESS,asztá-n
hintázunk,1,hintáz,hintáz-PSS1P,hintáz-unk
mondta,17,mond,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,mond-ta
háztól,2,ház,N.NOM-AT+ABL,ház-tól
hallgatolsz,1,hallgat,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG-IND.PRS.INDF.2.SG,hallgat-ol-sz
számoljunk,5,számol,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.PL,számol-junk
számolunk,7,számol,V.IND.PRS.INDF.3.SG-PSS1P,számol-unk
veszed,8,vesz,V.IND.PRS.INDF.3.SG-PSS2S,vesz-ed
megmondom,5,megmond,V.IND.PRS.INDF.3.SG-PSS1S,megmond-om
megkukkolta,2,meg,meg-PL-PSS3P-PL-IND.PRS.INDF.2.SG-IND.PST.DEF.3.SG,meg-k-uk-k-ol-ta
nézzetek,2,nézz,nézz-PSS2P,nézz-etek
milyet,1,mily,mily-ACC,mily-et
csinálni,12,csinál,V.IND.PRS.INDF.3.SG-NFIN,csinál-ni
dugd,1,dug,V.IND.PRS.INDF.3.SG-PSS2S,dug-d
cumidat,1,cumi,N.NOM-PSS2S-ACC,cumi-d-at
meglátja,1,meglát,V.IND.PRS.INDF.3.SG-PSS3S,meglát-ja
rontod,5,ront,V.IND.PRS.INDF.3.SG-PSS2S,ront-od
rontom,1,ront,V.IND.PRS.INDF.3.SG-PSS1S,ront-om
megittad,2,meg,meg-PSS3S.PL-IND.PST.DEF.2.SG,meg-i-ttad
kakaót,3,kakaó,N.NOM-ACC,kakaó-t
készitek,5,kész,ADJ.NOM.SG-PSS2P.PL,kész-itek
rakom,3,rak,V.IND.PRS.INDF.3.SG-PSS1S,rak-om
csinálom,8,csinál,V.IND.PRS.INDF.3.SG-PSS1S,csinál-om
megiszom,1,meg,meg-PSS3S.PL-IND.PRS.INDF.2.SG-PSS1S,meg-i-sz-om
megigyam,1,megigy,megigy-PSS1S.SG,megigy-am
teja,5,tej,N.NOM-PSS3S,tej-a
engedi,2,enged,V.IND.PRS.INDF.3.SG-PSS3S.PL,enged-i
gyuli,1,gy,gy-BYWAY-PSS3S.PL,gy-ul-i
belakni,1,bel,N.NOM-PL-NFIN,bel-ak-ni
gyurihoz,1,gyur,gyur-PSS3S.PL-AT+ALL,gyur-i-hoz
mamikámnak,1,mamiká,mamiká-PSS1S-DAT,mamiká-m-nak
anyukámnak,2,anyuká,anyuká-PSS1S-DAT,anyuká-m-nak
mamikám,1,mamiká,mamiká-PSS1S,mamiká-m
mamikának,1,mamiká,mamiká-DAT,mamiká-nak
anyucival,3,anyuc,anyuc-PSS3S.PL-INST,anyuc-i-val
telefona,1,telefon,N.NOM-PSS3S,telefon-a
számolok,1,számol,V.IND.PRS.INDF.3.SG-PL,számol-ok
eldobta,6,eldob,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,eldob-ta
megeszi,18,meg,meg-PSS3S-IND.PRS.INDF.2.SG-PSS3S.PL,meg-e-sz-i
fért,1,fér,V.IND.PRS.INDF.3.SG-ACC,fér-t
cicak,2,cica,N.NOM-PL,cica-k
megnézzem,2,megnézz,megnézz-PSS1S,megnézz-em
tássék,1,táss,táss-PSS4S-PL,táss-é-k
vadok,13,vad,ADJ.NOM.SG-PL,vad-ok
fölülünk,1,fölül,V.IND.PRS.INDF.3.SG-PSS1P,fölül-ünk
járok,1,jár,V.IND.PRS.INDF.3.SG-PL,jár-ok
megkeresek,1,megkeres,V.IND.PRS.INDF.3.SG-PL,megkeres-ek
számolják,2,számol,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.3.PL,számol-ják
ülsz,5,ül,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,ül-sz
felülök,1,felül,V.IND.PRS.INDF.3.SG-PL,felül-ök
mingyárt,1,mingyár,mingyár-ACC,mingyár-t
hálom,2,hál,V.IND.PRS.INDF.3.SG-PSS1S,hál-om
számolja,1,számol,V.IND.PRS.INDF.3.SG-PSS3S,számol-ja
elvetted,1,elvet,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,elvet-ted
ménj,1,mén,N.NOM-SBJV.PRS.INDF.2.SG,mén-j
bácsika,11,bácsi,ADJ.SG-PL-PSS3S,bácsi-k-a
autót,43,autó,N.NOM-ACC,autó-t
darusautót,1,darusau,darusau-ACC-V.PTCP.PRS-ACC,darusau-t-ó-t
fésüljetek,1,fésül,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL,fésül-jetek
csukd,15,csuk,V.IND.PRS.INDF.3.SG-PSS2S,csuk-d
szemed,2,szeme,N.SG-PSS2S,szeme-d
hékás,3,hé,N.NOM-PL-V.MSDR,hé-k-ás
láttalak,1,lát,V.IND.PRS.INDF.3.SG-IND.PST.LGSPEC1.1.SG,lát-talak
moklás,1,mokl,mokl-V.MSDR,mokl-ás
mokmás,1,m,N.NOM-PL-PSS1S-V.MSDR,m-ok-m-ás
bácsitól,4,bácsi,ADJ.SG-AT+ABL,bácsi-tól
miklósom,1,miklós,miklós-PSS1S,miklós-om
pokát,1,poká,poká-ACC,poká-t
karköte,1,karkö,karkö-IND.PST.DEF.3.SG,karkö-te
karkötem,3,karkö,karkö-IND.PST.DEF.1.SG,karkö-tem
jéget,3,jég,N.NOM-ACC,jég-et
dobott,3,dob,V.IND.PRS.INDF.3.SG-V.PTCP.PST,dob-ott
odaadtam,3,odaad,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,odaad-tam
hasam,2,hasa,N.SG-PSS1S,hasa-m
mácska,1,mács,mács-PL-PSS3S,mács-k-a
kaszálja,1,kaszál,V.IND.PRS.INDF.3.SG-PSS3S,kaszál-ja
ugrálj,2,ugrál,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,ugrál-j
férek,2,fér,V.IND.PRS.INDF.3.SG-PL,fér-ek
ülni,17,ül,V.IND.PRS.INDF.3.SG-NFIN,ül-ni
hozd,9,hoz,V.IND.PRS.INDF.3.SG-PSS2S,hoz-d
csinakorokanyaméke,1,csinakorokany,csinakorokany-PSS1S.SG-PSS4S-PL-PSS3S,csinakorokany-am-é-k-e
koha,1,koh,N.NOM-PSS3S,koh-a
poha,1,poh,poh-PSS3S,poh-a
meke,2,m,N.NOM-PL-PSS3S,m-ek-e
make,5,ma,N.NOM-PL-PSS3S,ma-k-e
sütöttem,2,süt,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,süt-öttem
nyalni,1,nyal,V.IND.PRS.INDF.3.SG-NFIN,nyal-ni
fagyit,11,fagyi,N.NOM-ACC,fagyi-t
ablakban,1,ablak,N.NOM-IN+ESS,ablak-ban
karkötöd,2,kar,N.NOM-PL-ACC-IND.PRS.DEF.2.SG,kar-k-öt-öd
reggelt,3,reggel,N.NOM-ACC,reggel-t
elrontod,1,elront,V.IND.PRS.INDF.3.SG-PSS2S,elront-od
garázsot,1,garázs,N.NOM-ACC,garázs-ot
állni,1,áll,V.IND.PRS.INDF.3.SG-NFIN,áll-ni
garázsba,4,garázs,N.NOM-IN+ALL,garázs-ba
megcsinálja,1,megcsinál,V.IND.PRS.INDF.3.SG-PSS3S,megcsinál-ja
prum,1,pru,pru-PSS1S,pru-m
hasra,1,has,N.NOM-ON+ALL,has-ra
törölgetöm,1,törölg,törölg-ACC-IND.PRS.DEF.1.SG,törölg-et-öm
msot,1,ms,ms-ACC,ms-ot
dörzsöltem,1,dörzsöl,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,dörzsöl-tem
dörzsölöm,1,dörzsöl,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.1.SG,dörzsöl-öm
visszatesszük,2,visszates,visszates-IND.PRS.INDF.2.SG-PSS3P,visszates-sz-ük
visszatettük,1,vissza,N.NOM-ACC-IND.PST.DEF.1.PL,vissza-t-ettük
rontottad,1,ront,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,ront-ottad
csinálod,3,csinál,V.IND.PRS.INDF.3.SG-PSS2S,csinál-od
dobra,1,dob,V.IND.PRS.INDF.3.SG-ON+ALL,dob-ra
eldobok,1,eldob,V.IND.PRS.INDF.3.SG-PL,eldob-ok
öntöd,1,önt,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.2.SG,önt-öd
félj,3,fél,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,fél-j
fogod,2,fog,V.IND.PRS.INDF.3.SG-PSS2S,fog-od
szedünk,1,szed,V.IND.PRS.INDF.3.SG-PSS1P,szed-ünk
csin,6,csi,N.NOM-ON+ESS,csi-n
fájni,2,fáj,V-NFIN,fáj-ni
épitsük,2,épits,épits-PSS3P,épits-ük
bácsihoz,11,bácsi,ADJ.SG-AT+ALL,bácsi-hoz
megyünk,55,megy,V.IND.PRS.INDF.3.SG-PSS1P,megy-ünk
megépitsük,1,megépits,megépits-PSS3P,megépits-ük
gyoprsan,1,gyoprs,gyoprs-PSS3S-ON+ESS,gyoprs-a-n
látja,2,lát,V.IND.PRS.INDF.3.SG-PSS3S,lát-ja
megcsipt,1,megcsip,megcsip-ACC,megcsip-t
lapátot,4,lapát,N.NOM-ACC,lapát-ot
házam,2,háza,N.SG-PSS1S,háza-m
kapott,2,kap,V.IND.PRS.INDF.3.SG-V.PTCP.PST,kap-ott
nagyanyuci,1,nagyanyuc,nagyanyuc-PSS3S.PL,nagyanyuc-i
hoztam,13,hoz,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,hoz-tam
pákát,1,páká,páká-ACC,páká-t
innivalót,2,innivaló,N.NOM-ACC,innivaló-t
valót,1,való,ADJ.NOM.SG-ACC,való-t
hagyjatok,1,hagy,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL,hagy-jatok
helyet,2,hely,N.NOM-ACC,hely-et
innivalóm,1,innivaló,N.NOM-PSS1S,innivaló-m
szállj,9,száll,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,száll-j
kislányom,5,kislány,kislány-PSS1S,kislány-om
ennivalót,3,ennivaló,ADJ-ACC,ennivaló-t
várjatok,1,vár,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL,vár-jatok
kaptok,2,kap,V.IND.PRS.INDF.3.SG-PSS2P,kap-tok
látsz,3,lát,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,lát-sz
nézzük,17,nézz,nézz-PSS3P,nézz-ük
máshova,3,másho,másho-V.CVB,másho-va
leszállás,1,leszáll,V.IND.PRS.INDF.3.SG-V.MSDR,leszáll-ás
szállunk,3,száll,V.IND.PRS.INDF.3.SG-PSS1P,száll-unk
kiszállunk,1,kiszáll,V.IND.PRS.INDF.3.SG-PSS1P,kiszáll-unk
karkötöm,2,kar,N.NOM-PL-ACC-IND.PRS.DEF.1.SG,kar-k-öt-öm
beszállás,1,beszáll,V.IND.PRS.INDF.3.SG-V.MSDR,beszáll-ás
kanalad,1,kanal,kanal-PSS2S.SG,kanal-ad
csiáljunk,1,csiál,csiál-SBJV.PRS.INDF.1.PL,csiál-junk
esett,7,eset,N.NOM-ACC,eset-t
vonatról,2,vonat,N.NOM-ON+ABL,vonat-ról
nagyott,1,nagy,ADJ.NOM.SG-V.PTCP.PST,nagy-ott
látom,18,lát,V.IND.PRS.INDF.3.SG-PSS1S,lát-om
zászlót,1,zászló,N.NOM-ACC,zászló-t
rontsuk,1,ronts,ronts-PSS3P,ronts-uk
levélt,1,levél,N.NOM-ACC,levél-t
órát,1,órá,órá-ACC,órá-t
asztalnál,1,asztal,N.NOM-AT+ESS,asztal-nál
lenni,4,lenn,ADJ.NOM.SG-PSS3S.PL,lenn-i
csókot,1,csók,N.NOM-ACC,csók-ot
homokba,8,homok,N.NOM-IN+ALL,homok-ba
tologassuk,1,tologass,tologass-PSS3P,tologass-uk
rajta,23,rajt,N.NOM-PSS3S,rajt-a
pancsizni,2,pancsiz,pancsiz-NFIN,pancsiz-ni
indulhat,1,indul,V.IND.PRS.INDF.3.SG-POT,indul-hat
kornélka,1,kor,N.NOM-AT+ESS-PL-PSS3S,kor-nél-k-a
lelöksz,2,lel,V.IND.PRS.INDF.3.SG-PL-IND.PRS.INDF.2.SG,lel-ök-sz
majakovszkij,1,majakov,majakov-IND.PRS.INDF.2.SG-PL-PSS3S.PL-SBJV.PRS.INDF.2.SG,majakov-sz-k-i-j
üljek,2,ül,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG,ül-jek
hátam,4,háta,N.SG-PSS1S,háta-m
mögött,4,mög,mög-V.PTCP.PST,mög-ött
leszünk,1,lesz,V.IND.PRS.INDF.3.SG-PSS1P,lesz-ünk
autóba,6,autó,N.NOM-IN+ALL,autó-ba
ülünk,6,ül,V.IND.PRS.INDF.3.SG-PSS1P,ül-ünk
mihozzánk,1,mihozzá,mihozzá-PSS1P,mihozzá-nk
levetted,1,levet,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,levet-ted
jaja,3,jaj,N.NOM-PSS3S,jaj-a
ülök,9,ül,V.IND.PRS.INDF.3.SG-PL,ül-ök
kiabált,1,kiabál,V.IND.PRS.INDF.3.SG-ACC,kiabál-t
összerakjuk,2,összerak,V.IND.PRS.INDF.3.SG-PSS3P,összerak-juk
akarod,2,akar,V.IND.PRS.INDF.3.SG-PSS2S,akar-od
odaadni,2,odaad,V.IND.PRS.INDF.3.SG-NFIN,odaad-ni
üljünk,10,ül,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.PL,ül-jünk
beljebb,2,bel,N.NOM-SBJV.PRS.INDF.2.SG-CMPR,bel-j-ebb
száját,5,szájá,szájá-ACC,szájá-t
megütötte,2,megüt,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,megüt-ötte
kiszállok,1,kiszáll,V.IND.PRS.INDF.3.SG-PL,kiszáll-ok
megáztunk,1,megáz,megáz-IND.PST.INDF.1.PL,megáz-tunk
mellettem,2,melle,N.SG-IND.PST.DEF.1.SG,melle-ttem
édesanyukámnak,1,édesanyuká,édesanyuká-PSS1S-DAT,édesanyuká-m-nak
akarsz,9,akar,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,akar-sz
bontsad,1,bonts,bonts-PSS2S.SG,bonts-ad
órám,1,órá,órá-PSS1S,órá-m
hajadat,1,hajad,N.SG-ACC,hajad-at
nézel,3,néz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,néz-el
melyik,22,mely,mely-PSS3P.PL,mely-ik
verekedek,2,ver,V.IND.PRS.INDF.3.SG-PL-PSS2S-PL,ver-ek-ed-ek
bakakiltál,1,bakakil,bakakil-IND.PST.INDF.2.SG,bakakil-tál
kakiltál,1,kakil,kakil-IND.PST.INDF.2.SG,kakil-tál
szagod,1,szag,N.NOM-PSS2S,szag-od
öledbe,2,öle,N.SG-PSS2S-IN+ALL,öle-d-be
bevertem,2,bever,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,bever-tem
fejemet,1,fejem,N.SG-ACC,fejem-et
kitört,2,kitör,V.IND.PRS.INDF.3.SG-ACC,kitör-t
babád,4,babá,babá-PSS2S,babá-d
