SF,Freq,Lemma,Analysis,Segmentation
testvére,11,testvér,N.NOM-PSS3S,testvér-e
félem,3,fél,V.IND.PRS.INDF.3.SG-PSS1S,fél-em
farkastól,3,farkas,N.NOM-AT+ABL,farkas-tól
farkasok,6,farkas,N.NOM-PL,farkas-ok
fogaidat,1,foga,N.SG-PSS2S.PL-ACC,foga-id-at
mici,7,mic,mic-PSS3S.PL,mic-i
fogaid,2,foga,N.SG-PSS2S.PL,foga-id
farkasnak,2,farkas,N.NOM-DAT,farkas-nak
szájból,1,száj,N.NOM-IN+ABL,száj-ból
képeld,1,kép,N.NOM-IND.PRS.INDF.2.SG-PSS2S,kép-el-d
sírt,14,sír,V.IND.PRS.INDF.3.SG-ACC,sír-t
modtál,1,m,N.NOM-PSS2S-IND.PST.INDF.2.SG,m-od-tál
harapja,4,harap,V.IND.PRS.INDF.3.SG-PSS3S,harap-ja
fogkefém,1,fogkef,fogkef-PSS4S-PSS1S,fogkef-é-m
mamaikám,1,mamaiká,mamaiká-PSS1S,mamaiká-m
lettem,10,lett,ADJ.SG-PSS1S,lett-em
fájt,19,fáj,V-ACC,fáj-t
ujjam,11,ujj,N.NOM-PSS1S.SG,ujj-am
anyukám,3,anyuká,anyuká-PSS1S,anyuká-m
sírtál,11,sír,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,sír-tál
ujja,8,ujj,N.NOM-PSS3S,ujj-a
beleesett,5,belees,belees-V.PTCP.PST,belees-ett
megmérem,2,megmér,megmér-PSS1S,megmér-em
csókot,9,csók,N.NOM-ACC,csók-ot
nézzétek,7,nézz,nézz-PSS4S-IND.PST.INDF.3.PL,nézz-é-tek
csináltam,22,csinál,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,csinál-tam
megmosom,4,megmos,V.IND.PRS.INDF.3.SG-PSS1S,megmos-om
legnehezebb,2,leg,N.NOM-COND.PRS.INDF.3.SG-AT+ALL-CMPR,leg-ne-hez-ebb
legnehézebb,1,legnehéz,legnehéz-CMPR,legnehéz-ebb
napig,1,nap,N.NOM-TERM,nap-ig
voltak,14,volta,N.NOM-PL,volta-k
gabika,4,gab,gab-PSS3P.PL-PSS3S,gab-ik-a
rózsaszint,3,rózsa,N.NOM-IND.PRS.INDF.2.SG-PSS3S.PL-ON+ESS-ACC,rózsa-sz-i-n-t
pipi,6,pip,pip-PSS3S.PL,pip-i
magadnak,13,mag,N.NOM-PSS2S.SG-DAT,mag-ad-nak
mostan,8,mos,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG-ON+ESS,mos-ta-n
szappant,6,szappan,N.NOM-ACC,szappan-t
miröl,1,mir,mir-IND.PRS.INDF.2.SG,mir-öl
bácsik,20,bácsi,ADJ.SG-PL,bácsi-k
hallották,1,hall,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.PL,hall-ották
kopogtatták,1,kopog,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG-IND.PST.DEF.3.PL,kopog-ta-tták
hallottál,1,hall,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,hall-ottál
hallottam,3,hall,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,hall-ottam
csinálnak,75,csinál,V.IND.PRS.INDF.3.SG-DAT,csinál-nak
mozgólépcsöt,1,mozgólépcs,mozgólépcs-ACC,mozgólépcs-öt
metróban,3,metr,metr-V.PTCP.PRS-IN+ESS,metr-ó-ban
mentem,9,mente,N.NOM-PSS1S,mente-m
csináltad,19,csinál,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,csinál-tad
ugráltad,1,ugrál,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,ugrál-tad
ugráltál,1,ugrál,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,ugrál-tál
körülbelül,3,körülb,körülb-IND.PRS.INDF.2.SG-BYWAY,körülb-el-ül
metronak,2,metro,metro-DAT,metro-nak
házat,57,háza,N.SG-ACC,háza-t
lépcsöt,4,lépcs,lépcs-ACC,lépcs-öt
beletesszük,9,beletes,beletes-IND.PRS.INDF.2.SG-PSS3P,beletes-sz-ük
háznak,6,ház,N.NOM-DAT,ház-nak
évikém,8,év,N.NOM-PSS3P.PL-PSS4S-PSS1S,év-ik-é-m
fölébredte,1,fölébr,fölébr-PSS2S-IND.PST.DEF.3.SG,fölébr-ed-te
fölébredt,3,fölébr,fölébr-PSS2S-ACC,fölébr-ed-t
nyitjuk,3,nyit,V.IND.PRS.INDF.3.SG-PSS3P,nyit-juk
olvassunk,7,olvass,olvass-PSS1P,olvass-unk
olvassuk,4,olvass,olvass-PSS3P,olvass-uk
könyvet,42,könyv,N.NOM-ACC,könyv-et
foglaljatok,2,foglal,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL,foglal-jatok
helyet,6,hely,N.NOM-ACC,hely-et
olvasok,4,olvas,V.IND.PRS.INDF.3.SG-PL,olvas-ok
rajzolunk,22,rajzol,V.IND.PRS.INDF.3.SG-PSS1P,rajzol-unk
papirt,4,papir,papir-ACC,papir-t
rajzolom,2,rajzol,V.IND.PRS.INDF.3.SG-PSS1S,rajzol-om
nevedet,2,neve,N.SG-PSS2S-ACC,neve-d-et
rajzolni,24,rajzol,V.IND.PRS.INDF.3.SG-NFIN,rajzol-ni
kérlek,5,kér,V.IND.PRS.INDF.3.SG-IND.PRS.LGSPEC1.1.SG,kér-lek
rajzolj,9,rajzol,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,rajzol-j
jóllaktál,4,jól,jól-IND.PRS.LGSPEC1.1.SG-IND.PST.INDF.2.SG,jól-lak-tál
rókakoma,3,róka,N.NOM-PL-PSS1S-PSS3S,róka-k-om-a
tették,12,tett,N.NOM-PSS4S-PL,tett-é-k
veszel,13,vesz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,vesz-el
elvinni,9,elvi,ADJ.SG-NFIN,elvi-nni
adom,181,ad,V.IND.PRS.INDF.3.SG-PSS1S,ad-om
kérni,2,kér,V.IND.PRS.INDF.3.SG-NFIN,kér-ni
ellölek,1,ellö,ellö-IND.PRS.LGSPEC1.1.SG,ellö-lek
lellek,1,lel,V.IND.PRS.INDF.3.SG-IND.PRS.LGSPEC1.1.SG,lel-lek
lelöttem,13,lel,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,lel-öttem
meghaltak,1,meghal,V.IND.PRS.INDF.3.SG-IND.PST.INDF.3.PL,meghal-tak
monnd,2,m,N.NOM-ON+ESS-ON+ESS-PSS2S,m-on-n-d
visszategyem,2,visszategy,visszategy-PSS1S,visszategy-em
szedem,2,szed,V.IND.PRS.INDF.3.SG-PSS1S,szed-em
piszkálja,1,piszkál,V.IND.PRS.INDF.3.SG-PSS3S,piszkál-ja
leveszem,26,levesz,V.IND.PRS.INDF.3.SG-PSS1S,levesz-em
tied,89,ti,N.NOM-PSS2S,ti-ed
piszkálj,1,piszkál,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,piszkál-j
tornyot,44,torny,torny-ACC,torny-ot
tépve,1,tép,V.IND.PRS.INDF.3.SG-V.CVB,tép-ve
hozzatok,3,hozz,hozz-PSS2P.SG,hozz-atok
dobozba,22,doboz,N.NOM-IN+ALL,doboz-ba
lábom,14,láb,N.NOM-PSS1S,láb-om
lábam,7,lába,N.SG-PSS1S,lába-m
mind,51,m,N.NOM-PSS3S.PL-ON+ESS-PSS2S,m-i-n-d
lábod,6,láb,N.NOM-PSS2S,láb-od
lelött,4,lel,V.IND.PRS.INDF.3.SG-V.PTCP.PST,lel-ött
lelötte,3,lel,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,lel-ötte
rókával,2,róká,róká-INST,róká-val
jönnek,21,jön,V.IND.PRS.INDF.3.SG-DAT,jön-nek
félre,1,fél,V.IND.PRS.INDF.3.SG-ON+ALL,fél-re
többsége,1,többség,N.NOM-PSS3S,többség-e
szedjed,1,szed,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.2.SG,szed-jed
bácsinak,66,bácsi,ADJ.SG-DAT,bácsi-nak
parancsolsz,1,parancsol,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,parancsol-sz
csokoládét,3,csokoládé,N.NOM-ACC,csokoládé-t
megmutatom,26,megmutat,V.IND.PRS.INDF.3.SG-PSS1S,megmutat-om
mutatom,7,mutat,V.IND.PRS.INDF.3.SG-PSS1S,mutat-om
föltette,2,föl,N.NOM-ACC-IND.PST.DEF.3.SG,föl-t-ette
beteszem,13,betesz,V.IND.PRS.INDF.3.SG-PSS1S,betesz-em
érte,5,ért,V.IND.PRS.INDF.3.SG-PSS3S,ért-e
mássz,14,más,ADJ.NOM.SG-IND.PRS.INDF.2.SG,más-sz
nemtudok,2,nemtu,nemtu-PSS2S-PL,nemtu-d-ok
hajolj,2,hajol,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,hajol-j
adoma,1,ad,V.IND.PRS.INDF.3.SG-PSS1S-PSS3S,ad-om-a
rókának,7,róká,róká-DAT,róká-nak
szemüvegemet,2,szemüveg,N.NOM-PSS1S-ACC,szemüveg-em-et
szemüvegem,3,szemüveg,N.NOM-PSS1S,szemüveg-em
próbáld,25,próbál,V.IND.PRS.INDF.3.SG-PSS2S,próbál-d
fölvette,4,fölv,fölv-IND.PST.DEF.3.SG,fölv-ette
láttad,28,lát,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,lát-tad
láthatsz,2,lát,V.IND.PRS.INDF.3.SG-POT-IND.PRS.INDF.2.SG,lát-hat-sz
látni,17,lát,V.IND.PRS.INDF.3.SG-NFIN,lát-ni
menjetek,22,m,N.NOM-ON+ESS-SBJV.PRS.INDF.2.PL,m-en-jetek
napra,3,nap,N.NOM-ON+ALL,nap-ra
marafjatok,1,maraf,maraf-SBJV.PRS.INDF.2.PL,maraf-jatok
ebben,48,eb,N.NOM-IN+ESS,eb-ben
jaja,8,jaj,N.NOM-PSS3S,jaj-a
megkavarom,1,megkavar,megkavar-PSS1S,megkavar-om
csokit,7,csoki,N.NOM-ACC,csoki-t
kapok,15,kap,V.IND.PRS.INDF.3.SG-PL,kap-ok
csészéket,1,csé,N.NOM-IND.PRS.INDF.2.SG-PSS4S-PL-ACC,csé-sz-é-k-et
mosni,44,mos,V.IND.PRS.INDF.3.SG-NFIN,mos-ni
teszel,4,tesz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,tesz-el
melegben,1,meleg,ADJ.NOM.SG-IN+ESS,meleg-ben
máma,3,má,má-PSS1S-PSS3S,má-m-a
ennei,1,enn,N.NOM-PSS3S.PL,enn-ei
csirkét,1,csir,csir-PL-PSS4S-ACC,csir-k-é-t
foghatom,1,fog,V.IND.PRS.INDF.3.SG-POT-PSS1S,fog-hat-om
kézzel,6,kézz,kézz-IND.PRS.INDF.2.SG,kézz-el
meséld,39,mesél,mesél-PSS2S,mesél-d
édesen,1,édes,ADJ.NOM.SG-ON+ESS,édes-en
szeretem,25,szeret,V.IND.PRS.INDF.3.SG-PSS1S,szeret-em
megittam,6,meg,meg-PSS3S.PL-IND.PST.DEF.1.SG,meg-i-ttam
partedlit,2,partedl,partedl-PSS3S.PL-ACC,partedl-i-t
kötényed,9,kötény,N.NOM-PSS2S,kötény-ed
paterdlije,1,paterdl,paterdl-PSS3S.PL-PSS3S,paterdl-i-je
leszem,1,lesz,V.IND.PRS.INDF.3.SG-PSS1S,lesz-em
keverni,2,kever,V.IND.PRS.INDF.3.SG-NFIN,kever-ni
ebédelnjünk,1,ebédel,V.IND.PRS.INDF.3.SG-ON+ESS-SBJV.PRS.INDF.1.PL,ebédel-n-jünk
imádom,1,imád,V.IND.PRS.INDF.3.SG-PSS1S,imád-om
péterkém,2,péter,péter-PL-PSS4S-PSS1S,péter-k-é-m
edényt,3,edény,N.NOM-ACC,edény-t
beletettem,2,bele,N.SG-ACC-IND.PST.DEF.1.SG,bele-t-ettem
borsót,5,borsó,N.NOM-ACC,borsó-t
mosogatsz,1,mosogat,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,mosogat-sz
maradjon,5,marad,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.SG,marad-jon
eltörülheted,1,eltörülh,eltörülh-PSS3S-IND.PST.DEF.2.SG,eltörülh-e-ted
egyedül,52,egyed,N.NOM-BYWAY,egyed-ül
tiszták,1,tisztá,tisztá-PL,tisztá-k
edények,1,edény,N.NOM-PL,edény-ek
évikének,2,év,N.NOM-PSS3P.PL-PSS4S-DAT,év-ik-é-nek
megetetsz,1,meg,meg-ACC-ACC-IND.PRS.INDF.2.SG,meg-et-et-sz
nyakamba,2,nyaka,N.SG-PSS1S-IN+ALL,nyaka-m-ba
teszed,17,tesz,V.IND.PRS.INDF.3.SG-PSS2S,tesz-ed
megeszi,32,meg,meg-PSS3S-IND.PRS.INDF.2.SG-PSS3S.PL,meg-e-sz-i
szépe,2,szép,ADJ.NOM.SG-PSS3S,szép-e
kanalat,18,kanal,kanal-ACC,kanal-at
ennyi,13,enny,N.NOM-PSS3S.PL,enny-i
petikém,1,p,N.NOM-ACC-PSS3P.PL-PSS4S-PSS1S,p-et-ik-é-m
angyalom,3,angyal,N.NOM-PSS1S,angyal-om
fordulj,2,fordul,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,fordul-j
álszol,1,ál,ADJ.SG-IND.PRS.INDF.2.SG-IND.PRS.INDF.2.SG,ál-sz-ol
kislányom,21,kislány,kislány-PSS1S,kislány-om
egészet,17,egész,ADJ.SG-ACC,egész-et
megütöd,2,megüt,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.2.SG,megüt-öd
bácsit,39,bácsi,ADJ.SG-ACC,bácsi-t
kend,9,ken,V.IND.PRS.INDF.3.SG-PSS2S,ken-d
bánom,3,bán,V.IND.PRS.INDF.3.SG-PSS1S,bán-om
leszel,24,lesz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,lesz-el
sírsz,17,sír,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,sír-sz
homokot,33,homok,N.NOM-ACC,homok-ot
adtam,13,ad,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,ad-tam
kijönni,14,kijön,V.IND.PRS.INDF.3.SG-NFIN,kijön-ni
csokija,1,csoki,N.NOM-PSS3S,csoki-ja
mondom,15,mond,V.IND.PRS.INDF.3.SG-PSS1S,mond-om
leszek,28,lesz,V.IND.PRS.INDF.3.SG-PL,lesz-ek
köptöm,1,köp,V.IND.PRS.INDF.3.SG-ACC-IND.PRS.DEF.1.SG,köp-t-öm
szereted,59,szeret,V.IND.PRS.INDF.3.SG-PSS2S,szeret-ed
kastélyt,1,kastély,N.NOM-ACC,kastély-t
csinálom,43,csinál,V.IND.PRS.INDF.3.SG-PSS1S,csinál-om
nadrágom,5,nadrág,N.NOM-PSS1S,nadrág-om
egyet,126,egy,N.NOM-ACC,egy-et
elrontjátok,1,elront,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.2.PL,elront-játok
haragudj,2,haragu,haragu-PSS2S-SBJV.PRS.INDF.2.SG,haragu-d-j
haragszom,5,harag,N.NOM-IND.PRS.INDF.2.SG-PSS1S,harag-sz-om
rontani,8,ront,V.IND.PRS.INDF.3.SG-NFIN,ront-ani
kiabált,7,kiabál,V.IND.PRS.INDF.3.SG-ACC,kiabál-t
kiabáltál,1,kiabál,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,kiabál-tál
minek,9,m,N.NOM-PSS3S.PL-DAT,m-i-nek
tudtam,7,tud,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,tud-tam
megnézni,20,megnéz,V.IND.PRS.INDF.3.SG-NFIN,megnéz-ni
gyorsan,90,gyors,ADJ.NOM.SG-PSS3S-ON+ESS,gyors-a-n
elrontották,1,elront,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.PL,elront-ották
megmutattuk,1,megmutat,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,megmutat-tuk
rontottuk,1,ront,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,ront-ottuk
rontjuk,1,ront,V.IND.PRS.INDF.3.SG-PSS3P,ront-juk
elvágtad,1,elvág,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,elvág-tad
elvagtam,1,elvag,elvag-IND.PST.INDF.1.SG,elvag-tam
nadrágja,4,nadrág,N.NOM-PSS3S,nadrág-ja
mennyi,31,menny,N.NOM-PSS3S.PL,menny-i
zsebem,5,zseb,N.NOM-PSS1S,zseb-em
zsebe,5,zseb,N.NOM-PSS3S,zseb-e
gombolod,2,gomb,N.NOM-IND.PRS.INDF.2.SG-PSS2S,gomb-ol-od
gombolva,1,gomb,N.NOM-IND.PRS.INDF.2.SG-V.CVB,gomb-ol-va
szóródjon,2,szóró,N.NOM-PSS2S-SBJV.PRS.INDF.3.SG,szóró-d-jon
gombom,2,gomb,N.NOM-PSS1S,gomb-om
bácsira,4,bácsi,ADJ.SG-ON+ALL,bácsi-ra
szórni,3,szór,V.IND.PRS.INDF.3.SG-NFIN,szór-ni
rendben,9,rend,N.NOM-IN+ESS,rend-ben
óvódába,2,óvódá,óvódá-IN+ALL,óvódá-ba
kocsiba,5,kocsi,N.NOM-IN+ALL,kocsi-ba
akarom,30,akar,V.IND.PRS.INDF.3.SG-PSS1S,akar-om
bácsié,21,bácsi,ADJ.SG-PSS4S,bácsi-é
láttátok,1,lát,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.PL,lát-tátok
jönni,33,jön,V.IND.PRS.INDF.3.SG-NFIN,jön-ni
verd,6,ver,V.IND.PRS.INDF.3.SG-PSS2S,ver-d
próbáljunk,1,próbál,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.PL,próbál-junk
megmutataom,1,megmutat,V.IND.PRS.INDF.3.SG-PSS3S-PSS1S,megmutat-a-om
összevágom,1,összevág,V.IND.PRS.INDF.3.SG-PSS1S,összevág-om
kacska,1,kacs,N.NOM-PL-PSS3S,kacs-k-a
piszkot,2,p,N.NOM-PSS3S.PL-IND.PRS.INDF.2.SG-PL-ACC,p-i-sz-k-ot
vitamint,1,vitamin,N.NOM-ACC,vitamin-t
tiéd,9,ti,N.NOM-PSS4S-PSS2S,ti-é-d
vágom,6,vág,V.IND.PRS.INDF.3.SG-PSS1S,vág-om
rosszat,8,rossz,ADJ.NOM.SG-ACC,rossz-at
csináljatok,3,csinál,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL,csinál-jatok
mehetsz,23,m,N.NOM-PSS3S-POT-IND.PRS.INDF.2.SG,m-e-het-sz
börtönbe,12,börtön,N.NOM-IN+ALL,börtön-be
mennek,74,m,N.NOM-ON+ESS-DAT,m-en-nek
maradsz,22,marad,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,marad-sz
kocsival,10,kocsi,N.NOM-INST,kocsi-val
kocsimat,1,kocsi,N.NOM-PSS1S-ACC,kocsi-m-at
óvodában,3,óvodá,óvodá-IN+ESS,óvodá-ban
pusakával,2,pusaká,pusaká-INST,pusaká-val
óvódában,1,óvódá,óvódá-IN+ESS,óvódá-ban
térre,1,tér,V.IND.PRS.INDF.3.SG-ON+ALL,tér-re
menjünk,363,m,N.NOM-ON+ESS-SBJV.PRS.INDF.1.PL,m-en-jünk
megvert,4,megver,V.IND.PRS.INDF.3.SG-ACC,megver-t
magardra,1,magar,magar-PSS2S-ON+ALL,magar-d-ra
vert,2,ver,V.IND.PRS.INDF.3.SG-ACC,ver-t
gagaga,1,gagag,gagag-PSS3S,gagag-a
nézzek,6,nézz,nézz-PL,nézz-ek
gyurikának,3,gyuriká,gyuriká-DAT,gyuriká-nak
szilvás,3,szilv,szilv-V.MSDR,szilv-ás
mileyn,1,miley,miley-ON+ESS,miley-n
cukorkát,1,cukorká,cukorká-ACC,cukorká-t
dobd,20,dob,V.IND.PRS.INDF.3.SG-PSS2S,dob-d
beleöle,1,bele,N.SG-IND.PRS.INDF.2.SG-PSS3S,bele-öl-e
elviszem,9,elvi,ADJ.SG-IND.PRS.INDF.2.SG-PSS1S,elvi-sz-em
paprikát,6,papriká,papriká-ACC,papriká-t
viszem,11,visz,V.IND.PRS.INDF.3.SG-PSS1S,visz-em
töröm,1,tör,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.1.SG,tör-öm
oroszlányt,1,oroszlány,oroszlány-ACC,oroszlány-t
fölmenni,11,föl,N.NOM-PSS1S-PSS3S-NFIN,föl-m-e-nni
kötnél,1,köt,V.IND.PRS.INDF.3.SG-AT+ESS,köt-nél
kötéllel,1,kötéll,kötéll-IND.PRS.INDF.2.SG,kötéll-el
kötve,12,köt,V.IND.PRS.INDF.3.SG-V.CVB,köt-ve
megmozdulni,1,megmoz,megmoz-PSS2S-BYWAY-NFIN,megmoz-d-ul-ni
mozogni,3,mozog,V.IND.PRS.INDF.3.SG-NFIN,mozog-ni
nyelvem,1,nyelve,N.SG-PSS1S,nyelve-m
nyelvemet,1,nyelve,N.SG-PSS1S-ACC,nyelve-m-et
bajuszomat,1,bajusz,N.NOM-PSS1S-ACC,bajusz-om-at
kötöd,1,köt,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.2.SG,köt-öd
kötlek,1,köt,V.IND.PRS.INDF.3.SG-IND.PRS.LGSPEC1.1.SG,köt-lek
lelölek,4,lelö,lelö-IND.PRS.LGSPEC1.1.SG,lelö-lek
ajándékot,16,ajándék,N.NOM-ACC,ajándék-ot
verni,3,ver,V.IND.PRS.INDF.3.SG-NFIN,ver-ni
midjárt,4,midjár,midjár-ACC,midjár-t
bélia,1,bél,N.NOM-PSS3S.PL-PSS3S,bél-i-a
gombócot,11,gombóc,N.NOM-ACC,gombóc-ot
megennei,1,meg,meg-ON+ESS-ON+ESS-PSS3S.PL,meg-en-n-ei
dobtál,7,dob,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,dob-tál
teherautót,6,teherautó,N.NOM-ACC,teherautó-t
rontsd,4,ronts,ronts-PSS2S,ronts-d
rontod,3,ront,V.IND.PRS.INDF.3.SG-PSS2S,ront-od
elrontasz,1,elront,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,elront-asz
szorulni,1,szorul,V.IND.PRS.INDF.3.SG-NFIN,szorul-ni
nemeszel,1,nemesz,nemesz-IND.PRS.INDF.2.SG,nemesz-el
szádba,14,szád,N.NOM-IN+ALL,szád-ba
eszi,7,esz,N.NOM-PSS3S.PL,esz-i
tudja,44,tud,V.IND.PRS.INDF.3.SG-PSS3S,tud-ja
mintha,2,minth,minth-PSS3S,minth-a
majmok,13,ma,N.NOM-SBJV.PRS.INDF.2.SG-PSS1S-PL,ma-j-m-ok
királya,3,király,ADJ.SG-PSS3S,király-a
látsz,14,lát,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,lát-sz
televizión,1,televiz,televiz-PSS3S.PL-V.PTCP.PRS-ON+ESS,televiz-i-ó-n
tévén,1,tévé,N.NOM-ON+ESS,tévé-n
nézel,5,néz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,néz-el
tévét,8,tévé,N.NOM-ACC,tévé-t
nézni,54,néz,V.IND.PRS.INDF.3.SG-NFIN,néz-ni
bekapcsoltam,6,bekapcsol,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,bekapcsol-tam
macit,30,maci,N.NOM-ACC,maci-t
kapcsolva,12,kapcsol,V.IND.PRS.INDF.3.SG-V.CVB,kapcsol-va
csináld,35,csinál,V.IND.PRS.INDF.3.SG-PSS2S,csinál-d
macik,3,maci,N.NOM-PL,maci-k
pusakám,2,pusaká,pusaká-PSS1S,pusaká-m
elrontod,2,elront,V.IND.PRS.INDF.3.SG-PSS2S,elront-od
virágot,37,virág,N.NOM-ACC,virág-ot
enneivalót,1,enn,N.NOM-PSS3S.PL-INST-V.PTCP.PRS-ACC,enn-ei-val-ó-t
vizet,37,vize,N.SG-ACC,vize-t
beleestél,2,belees,belees-IND.PST.INDF.2.SG,belees-tél
kellene,13,kell,V.IND.PRS.INDF.3.SG-COND.PRS.INDF.3.SG,kell-ene
mennem,3,m,N.NOM-ON+ESS-NFIN.1.SG,m-en-nem
zárva,26,zár,V.IND.PRS.INDF.3.SG-V.CVB,zár-va
bölcsde,1,bölcs,ADJ.NOM.SG-PSS2S-PSS3S,bölcs-d-e
apukád,5,apuká,apuká-PSS2S,apuká-d
darabot,3,darab,N.NOM-ACC,darab-ot
hoztam,25,hoz,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,hoz-tam
üljünk,13,ül,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.PL,ül-jünk
csináltál,54,csinál,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,csinál-tál
barátnöm,8,barát,N.NOM-NFIN.1.SG,barát-nöm
hazamentél,1,haza,N.NOM-PSS1S-ON+ESS-IND.PST.INDF.2.SG,haza-m-en-tél
lent,12,len,N.NOM-ACC,len-t
hintáztál,1,hintáz,hintáz-IND.PST.INDF.2.SG,hintáz-tál
nemond,1,nem,N.NOM-ON+ESS-PSS2S,nem-on-d
harapott,1,harap,V.IND.PRS.INDF.3.SG-V.PTCP.PST,harap-ott
ugatott,1,ugat,V.IND.PRS.INDF.3.SG-V.PTCP.PST,ugat-ott
mentek,16,mente,N.NOM-PL,mente-k
hegyekbe,1,hegy,N.NOM-PL-IN+ALL,hegy-ek-be
nagymamával,2,nagymamá,nagymamá-INST,nagymamá-val
csónakázni,5,csónakáz,csónakáz-NFIN,csónakáz-ni
sárik,1,sár,N.NOM-PSS3P.PL,sár-ik
belebujtam,1,belebu,belebu-SBJV.PRS.INDF.2.SG-IND.PST.INDF.1.SG,belebu-j-tam
bokorba,8,bokor,N.NOM-IN+ALL,bokor-ba
elmentek,14,elment,V.IND.PRS.INDF.3.SG-PL,elment-ek
megyünk,117,megy,V.IND.PRS.INDF.3.SG-PSS1P,megy-ünk
menj,65,m,N.NOM-ON+ESS-SBJV.PRS.INDF.2.SG,m-en-j
érted,15,ért,V.IND.PRS.INDF.3.SG-PSS2S,ért-ed
álltam,1,áll,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,áll-tam
orrod,8,orr,N.NOM-PSS2S,orr-od
tettérek,1,tettér,tettér-PL,tettér-ek
mondtam,20,mond,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,mond-tam
vetköztesd,1,vetköztes,vetköztes-PSS2S,vetköztes-d
dobta,8,dob,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,dob-ta
vette,29,vet,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,vet-te
törte,4,tört,ADJ.SG-PSS3S,tört-e
szeretel,2,szeret,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,szeret-el
kérdi,2,kérd,V.IND.PRS.INDF.3.SG-PSS3S.PL,kérd-i
szeretsz,18,szeret,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,szeret-sz
nénit,27,néni,N.NOM-ACC,néni-t
melyiket,37,mely,mely-PSS3P.PL-ACC,mely-ik-et
macát,1,macá,macá-ACC,macá-t
keresztül,2,kereszt,N.NOM-BYWAY,kereszt-ül
mehet,27,m,N.NOM-PSS3S-POT,m-e-het
nagyot,35,nagy,ADJ.NOM.SG-ACC,nagy-ot
csiánljunk,1,csiánl,csiánl-SBJV.PRS.INDF.1.PL,csiánl-junk
nézzed,6,nézz,nézz-PSS2S,nézz-ed
farkast,3,farkas,N.NOM-ACC,farkas-t
