Word,Frequency
megsózza,1
pam,6
főztél,1
körtét,6
paprika,3
ehetünk,2
káposzta,8
kelkáposzta,1
sütsz,3
megkeverted,1
hűha,3
szűrőt,1
készítetted,1
tűzhelyen,1
készítettél,3
sültkrumplit,4
kést,6
kerestél,1
gumija,2
ügyesebb,2
hajkészítésbe,1
megvárja,1
megfürödjön,1
beszélgessünk,6
jókat,1
főzeléket,1
tűzhelyre,1
szagú,2
megehetem,1
tányérból,5
babáknak,6
kukta,2
főztjét,1
ő,116
növényevő,1
répát,25
megenne,1
kukoricát,8
kukorica,6
földiepret,3
tölcsér,1
folyadékot,1
betölteni,1
szűknyakú,1
üvegbe,2
csacsit,10
csacsitól,1
sek,1
eldugtad,1
hö,3
szeretne,8
tűnt,2
vágódeszka,1
deszkáról,1
főztöd,1
orrú,1
pirítós,4
tudnál,3
piritós,1
borsófőzelék,1
egyek,3
delfinhez,1
mindjár,3
följebb,3
ültetjük,2
Zsebibaba,10
Kanga,16
szeretnek,4
kenguruk,2
gyümölcsöket,2
egyenek,3
fakocka,1
megpróbáljuk,2
középen,2
rakjátok,1
összerakni,2
napocska,5
sörénye,3
másikon,1
odamegy,3
tévedtem,1
sálja,1
teste,4
vezetõnek,1
kakáltál,7
bilit,7
kakáljál,1
hüm,1
bilivel,2
bilibe,10
kakálunk,1
vonatosat,2
gyerünk,5
forgasd,1
madárkás,1
melyiken,1
olyasmi,2
esernyõ,1
autózzunk,1
beül,1
kipotyog,1
apának,13
szakálla,6
csacsis,2
azaz,16
játéknak,2
éjszakát,7
cup,1
apát,4
puszild,2
kopkop,1
igyad,3
sültcsirke,4
sültcsirkét,11
légyszíves,32
székről,4
mentőautó,1
eld,1
obtad,1
dobtad,12
orrodat,16
csorog,3
erősen,8
fújta,1
megfogja,4
engedte,2
megemgedte,1
helyedet,1
szálljál,3
nagymamának,4
hazamegy,1
meglátja,1
rácsoságyba,5
rácsoságy,1
bemehetsz,1
megkérdezhetem,2
tőle,4
megkérdezem,3
bejöhetsz,2
beszélek,4
rácsoságyból,1
fürdőkádba,2
beengedsz,1
sapkába,1
sapkában,1
bírjuk,1
sapkát,7
sapkás,1
szerelve,1
megfürdetni,1
sapkája,7
őt,21
megfürdetjük,2
megmosdatja,1
csicsija,4
lenn,7
tükörben,10
fürdőszobába,1
bemenjen,1
előtt,6
zuhanyozni,5
zuhanyozik,3
ráül,8
pipil,2
kakál,1
Pankának,12
bilije,1
pelenkába,5
kettőkor,2
viccelj,3
bilire,8
megnézné,1
ahhoz,10
nacit,1
pelenkát,15
dologért,1
tartót,1
babaszéket,1
tányérját,1
beültetem,1
székbe,2
kifújjuk,4
kifújod,2
mérgesen,2
jóllakott,1
orrocskáddal,1
megtöröljük,7
zsepi,1
szippantani,3
kiszippantjuk,1
csúszdázik,4
butáskodj,5
vödröt,3
ráülsz,3
feltöri,1
fenekedet,2
üt,4
megtörli,2
megtörüljem,1
törüljük,2
kiszippantsuk,2
székedre,1
szívószállal,1
iszod,2
kutyafáját,2
kiköpted,1
vészes,2
barátnőivel,2
találkozni,2
duplo,4
direkt,5
apára,2
huncutkodsz,4
elpakoljuk,6
duplót,3
figyelsz,1
beleharapok,4
popsidba,3
harapok,5
mérni,2
lázadat,3
egyúttal,1
bújtál,3
alól,2
fölmegyünk,2
peluskádat,1
bebújtál,2
lurkó,8
lázmérőt,1
Pankával,2
szippantsunk,2
meggondolom,1
taknyos,3
nózid,1
szippantunk,2
kiszippantani,2
takony,4
először,21
megmérjük,1
popsid,6
pelenkázni,3
nana,4
könyve,2
huncutkodunk,1
Pankáé,3
könyvel,1
könyvét,2
fejeden,2
hahó,1
megbeszéljük,1
műsírás,1
tetteted,1
sírást,2
nevessen,2
sírjon,6
hőemelkedésed,1
kanálka,1
orvosságot,3
kicseréljük,6
senkával,1
meggyógyítod,5
bekötözöd,2
lábacskád,2
lábadnak,1
popsidat,2
eldobod,3
könyveket,2
olvasgatni,2
ilyesmi,4
eldobjuk,1
zsepit,3
micimackót,5
néztünk,1
fölvesszük,10
harisnyádat,1
köt,2
bedugjuk,1
harisnyába,1
Ritával,1
ettől,1
meggyógyulni,3
szívni,1
nózira,1
öleld,1
szippantót,1
kiszippantsam,1
szippantsam,1
franc,1
puszót,2
istenem,7
helyezkedj,2
keresztbe,2
gyurmázni,3
duplókat,1
pakoljuk,2
összegyurmázzuk,1
őket,3
gyurmásnak,1
lenniük,1
lemosni,2
gyurma,3
kerül,3
darabkákat,1
nudlit,3
hurkát,1
emberkét,1
laponyát,1
golyóbisszerű,1
golyóbist,1
nelem,1
szemecskét,2
akartál,5
fektetve,1
putty,2
golyóbis,1
közepére,2
benyomom,1
gombócokat,2
nudlikat,1
ujjacskáiddal,1
gomba,5
0kicsit,1
szélére,3
gyurmával,1
elrakhatom,1
elővegyem,1
keverd,7
melyikre,1
mindennek,1
mentőautónak,1
szirénája,3
narancssárga,3
művelsz,2
kö,1
kékkel,2
tarkabarka,1
szürke,3
gyúrjál,1
összegyúrod,2
összekevered,2
elrakjam,1
építsek,2
laponya,1
samatanító,3
iskoládban,1
bocsánat,9
tanítónéni,9
pötyi,1
pöcsi,1
pöcsihinta,1
handabandázol,1
házacskát,1
oldala,2
hátulja,2
gyurmázol,3
szinűvel,1
építesz,2
begurul,2
összedőlt,1
bukfencel,1
összekeverted,1
később,1
duplózzunk,1
szinek,1
összébbgyúrjuk,1
szétjött,4
lemossa,2
elõtte,1
picikét,9
tizenhét,1
folytatjuk,1
mosnom,2
alaplapokat,1
meglógott,1
útba,1
kancsók,1
útban,6
boltomba,1
kosárkádat,1
fotelba,1
kosárka,1
fizetni,5
boltban,8
kettőt,4
kiszolgállak,1
micsodát,10
azúgy,1
körte,3
ananász,6
dinnye,14
ananászt,4
káposztát,1
spárgát,2
fizessél,1
hé,7
elfelejtett,1
hazajöttél,1
piacról,1
vásároltál,2
kosárkába,1
képeket,5
kockákból,1
bőröndökből,1
bőröndös,2
bőröndöt,1
anyának,10
mondjuk,13
babásat,1
néniset,1
kisfiút,2
madarasat,1
bőröndhöz,2
összekeverjük,1
macihoz,1
kiveheted,1
zöldből,1
ebből,21
jegesmaci,2
jegesmedve,9
kockán,2
lapocska,2
jót,13
választottál,1
apukájának,1
kislányhoz,1
bitos,1
napocskának,2
kistányér,3
macié,4
átforgatod,2
jobbra,4
csücsök,1
odajön,1
csücsökbe,1
popsója,1
elmeséled,5
elefántos,1
visszaforgatsz,1
elefántosra,1
amoda,1
puzzle,1
kamerát,3
Múzeumkertben,1
kikkel,1
mindakettő,1
tip,15
top,15
babákkal,2
labdáztatok,1
bújócskáztatok,1
kellett,13
bújócskázni,1
csináltak,6
kukk,3
fogócskáztatok,1
olvassak,2
homokozó,3
idő,7
tavasszal,1
mamával,3
betakartad,1
kérdezhetek,2
szagoljam,1
megszagolhatom,1
elmúlt,1
abubu,1
olvasunk,4
delfinnél,1
olvasnivalót,2
mondókásból,1
melyikből,1
húhá,1
párját,4
párok,3
elolvasod,1
odaírva,1
gyerekekről,1
Pankára,1
ijesztgess,1
anyát,2
ráültél,2
hajamra,2
naaa,1
durván,1
meghúzod,1
kosz,7
letépte,1
valamiről,2
megegye,1
egymásra,4
betű,35
béla,1
számold,1
odarakod,7
odategyük,1
talicskába,1
nyögsz,2
nagyokat,3
manófülü,2
talicskázol,1
kukacnak,1
szoktak,3
talicskázni,1
építenek,1
súgok,2
súg,1
bújsz,2
részt,2
felet,2
feküdt,2
aludt,8
sokáig,4
cipõ,7
szóljunk,1
jöjj,1
orrfújás,1
egyel,1
tegy,1
kivegyem,4
próbáljuk,3
belerakod,3
ajj,1
mesekönyvet,2
macisat,2
esõ,17
homokoznak,4
homokozik,1
nózidat,4
ottmarad,1
homokozóban,5
bimbam,1
biciklizett,1
beszaladnak,1
játékkal,3
cival,1
megtörölközik,1
nyakát,1
meggyógyuljon,3
gyógyítja,7
tévébe,2
szomorodni,1
elõl,1
megnézegetted,1
mesekönyvedet,1
Piri,6
mosogatok,1
bohóccal,3
városi,1
mezei,1
popsijába,1
elolvassuk,4
gólyamadár,1
labdája,2
erõsen,2
micimackó,3
megkeresed,4
sátorba,8
ült,5
befeküdt,1
ej,3
tõle,1
megkeresem,4
feküdnie,2
beszéltem,1
mamival,1
furcsa,2
tövében,1
mu,1
tasd,1
bokornál,2
építeni,4
építõanyagot,1
hozzad,6
részeket,1
táskája,3
megvizsgálja,10
bibit,4
dok,1
jónapot,2
táskámat,1
megvizsgáljuk,1
felülni,1
megfázás,1
orvosságokat,3
orrot,1
nózit,1
megkeresse,3
táskám,1
látta,4
bibje,1
kisgyermek,1
érzed,3
meghallgatja,3
gyomorrontás,2
kinyissam,2
kenõccsel,1
bekenem,7
orvosos,2
megfájdul,2
fején,10
zöldségesnéni,1
üvegek,1
banánok,1
megnéztem,3
ugyanilyet,2
amibõl,1
veszítettük,1
pontosan,5
szétszórtad,2
fölraktuk,1
lógjon,1
szekrényajtóban,1
uborkát,1
irányba,1
tartod,4
fokhagyma,1
kiraktad,1
kerülni,4
ideadnád,1
ideiglenesen,1
macisnak,1
darabjait,1
eltépted,1
dobozát,2
tépte,3
bonbonos,1
dobozban,7
kerestük,1
ühm,1
berakom,2
mindenfele,1
elõ,3
ruhát,10
dupló,3
duplózni,1
szétdõlt,1
idehozom,4
kiöntöd,2
megpróbálom,2
megpróbálja,2
kiságyba,1
fürdõszobát,1
hitte,1
segítettem,3
valamiért,1
elõszedjük,1
rakjad,2
sorakozó,2
sorakozni,1
esve,1
rongydarab,1
szõnyegbõl,1
ahogyan,1
nagymamát,1
torkodat,1
vödörrel,2
húzzad,2
papucsodat,8
lejött,3
hój,1
talpa,6
Pannus,2
reggelire,1
sajtot,3
szerettem,2
gyümölcssalátát,1
ültessétek,1
etessél,1
zörögj,1
építsünk,11
labdának,1
építünk,7
kapuja,1
falakat,1
séta,9
szorítani,3
virágra,1
mitõl,5
homokoztunk,1
bibike,1
cipõjét,1
lábáról,1
cipõje,1
eltűnt,1
hanghívója,1
lábakat,2
gyógyítani,5
lábája,1
tányérral,2
ráraksz,1
épp,3
követni,1
ráteszed,3
ülhet,3
egyáltalán,4
meggyógyítsam,4
csiribu,1
csiribá,3
csodadoktor,1
gyógyuljon,1
gyógyítod,2
Mary,2
Poppins,2
elmondasz,1
megpróbálod,1
benyomod,1
bibivel,1
felöltözöl,1
öltöztesd,1
megfázik,2
öltöztessük,1
megvígasztalod,1
arca,2
meddig,4
kettõig,2
cicije,3
hozzuk,4
idehozzuk,2
mosogatót,1
tűzhelyet,2
szellõztetünk,1
ebédlõasztalt,1
rendõrautó,1
mentõautó,1
ren,1
dõrautó,1
rendõr,1
mentõ,2
öntesz,1
kádba,3
kisdobozba,1
zuhany,3
zuhanynak,1
elõkerül,1
megcsináltuk,1
asztalba,1
gyó,1
távirányító,1
megfordítjuk,2
kislámpa,1
tartom,1
kislámpát,1
kivittük,2
fiókos,1
babakocsi,9
segíthetek,1
nyomjuk,4
fõleg,1
kapuhoz,1
betolja,1
oldalt,2
babakocsit,3
lerakjuk,1
arréb,4
raktam,3
tudjon,7
fölrakjuk,2
kirakod,1
levegõzni,1
ötlet,2
betakarva,1
fölhajtani,1
vécédeszkát,2
felhajtja,2
lennhagyja,1
eléáll,1
pisilésnél,1
tükörnél,1
hordágy,2
vinnünk,1
magunkkal,1
hátha,6
betegség,2
amihez,1
nagyi,1
rózsaszín,4
tejbegrízt,3
huhú,3
Pirinek,2
halandzsázz,2
dotor,1
meghallgatta,2
abbahagyta,1
kifáradtál,1
babókának,1
megnézte,5
meghallgatózott,2
tüdõd,1
bevertem,1
beverte,3
elő,10
nézik,1
magukat,1
arcoddal,2
apura,1
nevetni,2
szóljál,5
fránya,1
bilikét,1
kedvéért,4
bábi,3
bábus,1
bundás,1
gázos,1
telefonos,1
sétáxx,1
mosogatni,1
néha,8
sétáltok,1
közelre,1
szemem,1
fityiszt,5
behajlítod,2
bácsiknak,1
odateszed,3
házzal,2
építjük,1
aljára,1
pelusba,1
szereznünk,1
vécészobát,1
duplohoz,1
vécészoba,1
bili,4
szeretnéd,13
maradj,12
beütötte,2
térdét,2
sarkába,2
valóban,2
doto,1
hasonlót,1
dodo,3
gyógyulás,3
bizots,1
lábával,4
szerint,2
elszívok,1
cigit,2
telefonra,1
cumisüveget,2
építettek,2
végül,4
rálépni,1
picikre,1
eltörnek,2
törnek,2
szomorúbb,1
sapkával,1
autózik,1
fiókokat,1
fiók,9
fióknak,1
korlát,3
korlátot,1
leesen,1
hohohhó,1
kapuba,1
huá,1
lecsúszott,5
fürdőkádban,2
járókában,2
gyönyörű,3
bujócskáznak,1
hunyó,5
elfordul,1
bebújik,2
számoltam,1
benéz,3
találja,1
szekrényt,2
sütőt,1
előbújtak,1
állítsd,6
sarokra,2
elbújnak,1
keresse,2
ővele,1
megtalállak,1
találta,4
megtaláltam,3
dugom,1
szemed,5
leskelődj,1
leskelődjél,3
kinyithatod,1
duplóval,2
kaput,3
gondoltál,2
tetőt,3
bimba,1
tetőről,2
kerítés,2
akor,1
aláteszünk,1
oszlopot,3
alátegyük,1
valók,2
ládában,2
idesüss,1
lépcső,3
felsétál,1
sóz,1
főz,1
főzőcskézik,2
kisbabát,4
kukucskáljon,1
oszlop,2
elterveztük,1
tiltakozott,1
állt,1
sétálunk,8
alátámasztva,1
duplókkal,1
kezdett,1
később,5
óriási,9
hótömb,1
halottam,1
csüccsenj,2
fölvetted,2
öltözködünk,1
kikapcsoljam,1
kikapcsolom,8
mielőtt,3
babapapucsot,1
fésülködni,1
copfod,1
életében,1
megfésülködni,1
szépségem,1
pisi,4
gatyád,1
levsszük,1
megjöttünk,3
ráütöttél,1
pusziljam,1
zavarodva,1
megpuszuljam,1
dede,5
dedede,1
tibi,1
kezecske,2
mérgeskedj,1
bolt,5
duplóra,1
rádobni,1
pelenkának,1
betegye,2
Pannika,5
paradicsomos,6
túró,1
rudit,2
megígérte,1
mentünk,6
Petőfi,2
szobor,2
mindenképp,1
akart,2
eltéríteni,1
telefonáljon,1
odapisil,1
bokorhoz,1
lépcsőn,2
kiborult,2
beveri,1
szoros,1
kiveszek,1
odébb,3
odaférsz,1
hamham,2
miféle,2
csipi,1
csirke,1
lecsücsül,1
idehozza,1
cumisüveg,4
beverted,6
beszélget,4
kiborítottad,1
visszarakni,3
összeszedted,1
álljon,4
csücsüljön,2
hálózsák,1
építőkockák,1
mindenféle,3
füzeted,1
székedexxx,1
szemecskéi,1
szájacska,1
fázzon,4
pólyásbabát,1
csóka,1
zsebet,1
beteszi,5
hanyatt,1
székrõl,1
megpuszilom,4
visszarakja,2
füzetedbe,1
amiket,2
írtunk,1
írtál,2
írtad,1
írva,2
írja,1
írjam,1
ujjaidon,1
bizonyám,1
megfordítani,1
megmutassuk,2
huncutkodott,2
huncutkodtam,1
ideadod,2
röf,2
elõtt,6
csavarogjunk,1
anyával,3
kamerájának,1
iszunk,4
korty,3
almalevet,1
kortyintást,1
Zsebibabának,6
anyáé,1
kettõkor,1
Sétálnak,1
Pumukli,3
Mezítláb,1
Nekem,1
cipõm,1
mezítlábas,2
fickó,2
Öhhm,1
Pumuklit,2
Fejét,1
vizsgálni,2
Meglátogathatja,1
0Kopogás,1
Szeretném,1
barátomat,1
Micsoda,3
Pumuklival,1
Nyugodtan,1
Meggyógyított,1
Gyógyteát,1
Annyira,1
Lábad,1
gyógyított,1
bekötött,1
Hívjuk,1
Kivel,1
látogatóba,4
Kit,1
beszéltél,3
Hozzá,1
Jöttünk,2
Elmenjünk,1
Autóval,1
jöjjünk,1
Indulás,1
látogassák,2
Köszönjenek,1
Simsonnak,1
Rendben,3
Vigyázz,2
Ne,16
térdelj,2
Ezzel,1
Gyalog,1
vízben,7
Szeretsz,3
Megfürdesz,1
Fürödjek,1
Énnekem,1
fürdök,2
Júj,3
vizecske,1
Tengerbe,1
térdeddel,1
túloldalra,1
parton,1
Fekete,1
Körösbe,1
Mikor,1
Tavaly,1
meséljél,2
olvasgatod,1
nézegeted,1
cumizni,1
régebben,2
cumival,2
cumid,2
alattad,1
semmid,1
delfin,2
Sanyi,4
him,1
bam,1
szel,1
lepottyantál,1
nyakadba,2
eltegyem,2
albumot,4
telefonálsz,4
kinnt,2
púpos,1
teve,5
kitavaszodik,1
púpostevét,1
alássan,1
papával,1
locsolsz,2
járdát,1
Tibi,1
készítette,2
fényképet,3
erről,3
Gabóval,1
életedben,1
öledben,1
ölében,4
fogott,2
Ülj,4
mesélt,1
ringatott,1
elaludtál,2
megmoccanni,1
felébredjél,1
Bécsben,6
elmentünk,2
Egy,5
tettünk,1
tisztában,1
Éppen,2
pelenkázunk,1
Mindenki,1
Látom,1
nyár,1
Manyi,1
játékaiddal,1
kérdezel,2
műanyag,1
Gabó,1
ültünk,1
lefényképezett,1
látszódik,1
tükörképed,1
kölcsön,3
adták,2
gabóka,1
született,2
uszodában,1
Anya,5
úszol,1
Mátrafüreden,1
felújható,1
ottani,1
kelljen,1
kirándultunk,1
Mátrában,1
mindennel,1
S,1
tortád,1
elsõ,1
szülinapod,2
apától,1
anyától,1
kisbabáknak,1
ehelyett,1
õk,7
eljött,3
julcsi,1
judit,1
szülinapodra,1
fölköszönteni,1
örökre,1
darabig,2
játszottak,1
Julcsival,2
teknõs,1
fölmászhattál,1
ugrálhattál,1
kilukadt,1
lehetett,3
kiviszem,5
x,1
Állj,1
előle,3
látszani,1
festék,5
ecsettel,3
Amelyikkel,1
színeket,2
Mosd,2
ecsetkét,1
Huhú,1
keseredj,1
színt,2
Zöldet,1
Feketét,2
Azzal,1
befeketézzem,1
úgyúgy,1
Kicsit,2
ecsetkével,1
Manóka,7
Legyen,1
türelmed,1
függõlegesen,2
Különben,1
kapkodj,1
elrakom,1
festéket,7
Gyerekek,1
máshová,2
mutassa,1
megtanítani,1
festeni,3
érjen,1
papírhoz,1
ecsetre,2
Próbáld,1
hasadra,2
Vízfesték,1
megszárad,2
papíron,1
Persze,2
vízfesték,1
vízzel,4
oldani,1
tudjál,1
fessél,2
pocakodra,1
barna,9
Nincs,2
Napocskát,1
festek,2
festékkel,1
ráfestek,1
fehérre,1
meglátszik,1
sokféle,1
szín,1
fröcskölj,1
Adok,1
tisztát,1
összekeveredtek,2
színek,1
Kimossuk,1
barnát,1
kékbol,1
Amikor,1
vízbol,1
oldalán,1
csöpögtetni,2
Elobb,2
kétkezű,1
festõművész,1
színut,3
Finoman,1
Szürke,1
Ezt,7
növöd,1
legfeljebb,2
elhasználod,1
Elfogy,1
festesz,1
elfogy,1
kinoni,1
felnõttek,1
festenek,1
Máshova,1
lemosom,5
bár,4
feketével,1
Légy,2
Becsukod,1
ecset,2
Nanana,1
eltöröd,2
befestetted,1
lábacskádat,1
Köszönöm,3
színu,1
öszekentünk,1
abroszra,1
bu,1
Akarsz,1
Szeretnél,1
elrakjuk,12
száradni,2
elobb,2
Egyikkel,1
Odategyed,1
Fesd,1
festékbe,1
festéken,1
közötte,1
festékgombon,1
Fáradt,2
Akarod,1
beülsz,1
bármikor,2
festhetünk,1
Lemosnálak,1
festékes,1
postaláda,2
viszik,3
pingvinnek,1
ázzanak,1
levelek,1
Alszol,1
Emeld,1
pólóba,1
takarózz,3
tartsa,1
Átteszem,1
odaviszem,3
Kidobáltad,1
vetkőzz,1
levetkőzni,1
Hálóingben,1
hálóinged,2
Álmos,1
ásítasz,1
Már,3
kiabálj,4
levetted,5
hálóinget,1
magyaráztad,2
Mesélted,1
úsztál,1
bójánál,1
akartunk,2
bementél,3
Ezek,2
foltok,1
aggasszanak,1
Kapott,1
pofonszerűt,1
kisfiútól,1
próbálkozott,1
kajabált,1
odament,1
megpofozta,1
Pannit,1
bölcsődés,1
sírdogált,1
megvígasztaltalak,1
Mhm,4
Sokan,1
fociztak,1
Vegyem,1
Figyelj,2
Anyu,1
Handabanda,1
csocs,1
Pöt,1
tut,1
pit,1
Patty,1
Xxx,14
handabanda,1
Pötty,1
bűbamboá,1
belőle,14
Nehogy,1
hortyogjál,1
Megmondod,1
Könyökölsz,1
Horgászás,1
butaság,3
Szégyelld,2
magadat,5
Nagypapáék,1
kedvenc,2
Panóka,1
letéptél,1
mamának,3
virágját,2
Nézzél,2
Elfenekeljelek,1
szégyelld,1
holnapra,2
utánra,1
éreztem,1
Holdat,1
észrevette,1
égen,3
megláttad,1
holdat,1
Igaz,2
Sok,1
felhőt,1
megláttál,1
repülőt,4
mutattad,3
Szerintem,1
Fel,1
Takarózz,2
nyújtózz,1
takarózol,1
rúgd,1
leszedem,4
hagyom,1
betakarózzál,1
takarózni,2
májhúskrémet,1
csirkekrémet,1
Vedd,2
kaja,3
popsidon,1
fölveszed,1
Húzd,1
készítsd,1
feladom,3
Felveszed,1
szedek,2
Kinyúltál,1
Látsszanak,1
szemükkel,1
lássanak,1
Kapd,1
nyakamat,1
Erősen,1
Jajj,2
lejár,2
csíkos,5
szatyrot,1
szandált,1
hajcsat,1
mibe,5
kisbagoly,1
gyereknapra,1
szandál,2
csitcsat,1
lábaidra,1
kamera,5
tizenegy,5
átállítva,1
órák,1
párat,2
fölrakunk,1
domb,1
krumplidomb,1
készíti,3
krumplidombot,1
szunyókál,2
megvagy,1
elvágod,2
ujjaidat,1
evõeszközt,2
egyem,2
villával,2
segítsél,9
isznak,2
narancslét,7
narancslé,2
amelyikbe,1
kismacit,2
felejtik,2
esõben,2
füles,6
szed,2
gyűjt,1
sétálsz,2
micimackóhoz,1
nyuszihoz,2
labdáztok,1
szerettek,1
tetején,2
seper,5
miket,6
falevél,1
szorgalmas,1
sepregetsz,2
zsebibaba,1
bevered,2
macska,10
oson,1
szatyorba,2
hintáznak,4
mászókára,1
másznak,1
rajzolnak,2
szerelnek,1
nagyágyba,2
szereztük,1
múltkor,5
mindenbõl,1
labdád,1
megázzanak,1
esõn,1
felejtette,1
labdázik,1
vonatnak,3
síne,1
szerelik,1
összeszerelték,1
szalad,6
maciért,2
fürdõkádban,3
elõbújt,1
törülközõbõl,1
fürdõkád,3
biciklizik,2
kisfiúhoz,1
lapátol,1
megtörölgetni,2
esõbe,1
megázott,1
gyógyítják,1
meggyógyítani,3
gyógyítsd,1
kirakjuk,1
megkukucskáljuk,2
púpostevés,1
puputevébõl,1
máshogy,1
doboza,2
eszkimópuszit,1
bábot,1
figyeli,1
eseményeket,2
figyelek,3
nevetett,1
nevessél,1
hihihi,6
mögötted,6
bepakolni,1
elteszed,1
fenekedbe,1
harapjak,1
tányérodat,1
senkádat,1
számológéped,1
színűt,3
fölsõ,1
lejjebb,2
idehúzza,1
ledöntöd,1
felhúzzam,4
sötétet,1
lehúzzam,1
redõnyt,1
babar,4
ormányába,1
bögre,4
föladjam,1
kalapját,1
gumit,1
beakasztani,1
vetítesz,1
elefántok,9
felhõk,1
dobol,1
kezén,1
eléteszed,1
eltakarod,3
lejárt,2
redõny,1
enged,3
beszélgetni,2
szivacsot,4
kiöblíti,1
szólhatsz,1
kimossa,2
szab,1
érdekeset,1
útból,1
szivacshuzata,1
kimosott,1
bákom,1
zsákó,1
mester,1
nekimész,1
valaminek,1
lavór,1
bendõ,2
beletetted,2
lavórba,1
felhúzod,1
kócerájba,1
bántsad,1
lavórt,2
anyucinak,3
rosszálkodjál,1
vizesek,1
háromig,4
számolok,4
beteszlek,1
rácsosba,1
Istenem,1
nagyszobába,1
dereka,2
hátulját,1
történet,1
Marci,3
orromon,1
szeplõ,1
ragyog,1
boglyas,1
kedvem,1
cimborám,1
versek,1
cipizlek,1
szuszogmány,2
öltözködni,1
háromra,1
szuszmákolás,1
fölhúzzuk,1
fényképalbumot,1
fényképa,1
albumban,1
idehozzam,3
mamát,1
hasra,1
mindakettõt,1
idébb,3
megnézegetjük,1
lásd,1
repülõgép,1
rákok,1
teknõsbékák,1
ráják,1
cápának,1
kezemben,1
tengeri,1
rák,1
temetõ,2
Párizsban,1
lapozol,2
Dani,2
Ivon,2
Sárinak,1
készült,1
Móni,1
család,1
Fanni,1
terhes,1
nadrágba,1
járt,2
hasából,1
kibújtál,1
Julcsi,8
Julcsiéknál,1
Bodor,5
Takács,1
Julcsisat,1
Julcsinak,1
keresztelõje,1
pap,1
Judit,3
keresztanyukája,1
keresztapukája,1
Mauritius,1
Olaszországba,1
fõzni,1
popi,1
készültek,1
Afrikában,1
laktunk,2
olvas,2
éppenséggel,1
találod,1
szárad,1
szárítókötélen,1
piacol,1
megnéztük,2
eltehetem,1
gabó,1
megkérdezzük,2
anyut,16
papucsát,2
indiszkrét,1
sajátodat,1
rászólni,3
ikeába,3
becsöngetett,1
kisza,1
kiszalad,2
szaladgál,1
ablakkeretek,1
törtek,1
ablakról,1
munkahelyen,1
dolgoztak,1
betűkkel,1
tanulják,1
betűket,1
megfürdött,2
üljenek,3
ládán,1
munkahelyre,1
munkahelyük,1
elõre,3
járnak,1
itthagyják,1
szemetet,6
O,1
lábadon,4
csúszdákat,1
odatartod,1
csúszda,2
ráülhet,1
kényelmes,1
tartozik,1
kakáztál,2
érzem,2
oldva,1
jegesmedvének,1
gyerekoroszlán,1
zsiráf,30
Pannával,1
kocsink,1
tudnám,3
sehol,4
kölykök,1
izét,2
hapi,4
könnyen,3
összedõl,2
cserélnünk,1
feneked,2
csibe,5
fölülnél,1
ledõlt,3
popsikenõcs,2
légyszi,2
olvassál,1
könyvbõl,1
téve,1
pelenkád,1
dobod,2
vihogi,1
bedugtad,2
ürge,2
fényképeztél,1
nagylány,1
hölgy,4
viselkedtél,1
csöndben,7
vártál,1
szivecskédet,1
tüdõdet,1
oltást,1
meséled,1
oltás,1
legközelebb,5
soká,2
szurit,2
szuri,4
örülj,2
megin,1
hallgatózás,1
pingpong,1
eltörhet,1
kacagókrumplit,1
ebédeltél,1
esõkabátoddal,1
befejezte,1
dolgát,1
kimentek,1
esõkabát,1
összerámolja,1
szobádat,2
porszívózni,1
szívja,1
porszívó,5
elvan,1
beszippantja,2
apróságokat,1
kakás,1
duplók,2
látszol,13
videó,2
Segítsek,1
bontsd,1
Kellene,1
mesekönyv,1
Megkérjük,1
Manó,1
oldal,3
sarkát,3
Ejnye,1
elesel,1
Menj,2
lábadra,6
Pisi,1
becsípi,1
nyomjad,6
kakit,5
sírás,1
Nyomjad,1
Macika,3
Maradj,1
hívtak,1
Ő,2
kakát,4
Értem,1
pisit,5
nyomjál,1
harisnyanadrágok,1
Pólók,1
Pis,1
Zöld,1
Kék,2
Piros,2
Lilás,1
Azok,2
ruhák,1
Harisnyanadrágot,1
Köpenybe,1
Fürdőköpeny,1
Lapozzál,1
biciklin,2
Szépen,1
lapozzál,1
ipiapacs,1
szálljon,1
fürdőkádhoz,1
fürdesz,2
kinézni,1
szellőztetni,1
elestél,3
meggyógyítson,2
háztetőre,2
kívülre,1
kinézel,1
kikukucskál,2
dehát,5
babaágy,1
utaznak,5
Bécsbe,3
jártatok,3
tréfálsz,1
melyikőtök,1
gyógyítsál,1
lefekszek,1
vizsgáljál,1
hasával,1
többieket,1
mindannyian,1
fürdőkád,2
bekukucskálsz,1
beszélgetsz,1
felmegyünk,1
lépcsőt,2
amin,3
lehajol,2
ablakban,1
odaadjam,2
csináljanak,2
lehajolnak,1
hajoltok,1
összeépítjük,2
fölült,3
banánod,1
csúszdászni,1
sutty,1
beszéljen,2
vacsorakor,1
szivacson,3
levet,1
összefogom,1
ga,2
tyádban,1
gatyóban,1
ládából,2
picikém,6
popsi,1
kakában,1
járkálni,1
magyarázni,1
teszlek,1
megigazítod,1
szőnyeget,2
építettetek,3
hisztizzél,2
pólyásbaba,2
megpuszilni,3
hasadat,3
puszilja,1
átmegyünk,4
boltosat,3
ledobtad,2
bekenje,1
kenőccsel,3
lábacskádon,1
mitől,17
ráncos,3
talpacska,3
beszéltünk,1
boltos,3
vásárló,2
