SF	Freq	Lemma	Analysis	Segmentation
játékot	14	játék	N.SG-ACC	játék-ot
leszedtem	2	leszed	V-IND.PST.INDF.1.SG	leszed-tem
leszedtem	2	leszed	V-IND.PST.DEF.1.SG	leszed-tem
bújj	6	bújik	V-SBJV.PRS.INDF.2.SG	bújik-j
boltba	6	bolt	N.SG-IN+ALL	bolt-ba
futok	1	fut	V-IND.PRS.INDF.1.SG	fut-ok
félünk	1	fél	V-IND.PRS.INDF.1.PL	fél-ünk
üres	1	üres	ADJ.NOM.SG	üres
gyomra	1	gyomor	N.NOM-PSS3S.SG	gyomor-a
gyomra	1	gyom	N.SG-ON+ALL	gyom-ra
gyomra	1	gyomra	N.NOM.SG	gyomra
kacsád	1	kacs	N.SG-NOM.PSS3S-PSS2S	kacs-a-d
kacsád	1	kacsa	N.NOM-PSS2S.SG	kacsa-d
vitte	1	visz	V-IND.PST.DEF.3.SG	visz-tte
elvesszünk	2	elveszt	V-SBJV.PRS.INDF.1.PL	elveszt-jünk
elvesszünk	2	elvész	V-SBJV.PRS.INDF.1.PL	elvész-jünk
elvesszünk	2	elveszik	V-SBJV.PRS.INDF.1.PL	elveszik-jünk
kifolyik	1	kifolyik	V.IND.PRS.INDF.3.SG	kifolyik
tojás	1	tojás	N.NOM.SG	tojás
tojás	1	tojik	V-V.MSDR	tojik-ás
függöny	2	függöny	N.NOM.SG	függöny
jegyet	2	jegy	N.SG-ACC	jegy-et
egérrel	1	egér	N.SG-INST	egér-vel
egerem	1	egerem	N.NOM.SG	egerem
egerem	1	egér	N.NOM-PSS1S.SG	egér-em
fotelok	1	fotel	N.NOM-PL	fotel-ok
csésze	4	csésze	N.NOM.SG	csésze
pörög	1	pörög	V.IND.PRS.INDF.3.SG	pörög
pelenka	5	pelenka	N.NOM.SG	pelenka
findzsát	2	findzsa	N.SG-ACC	findzsa-t
findzsa	1	findzsa	N.NOM.SG	findzsa
tetek	3	tetik	V-IND.PRS.INDF.1.SG	tetik-ek
bán	1	bán	N.NOM.SG	bán
bán	1	bá	N.SG-ON+ESS	bá-n
bán	1	bán	V.IND.PRS.INDF.3.SG	bán
fagyik	1	fagyi	N.NOM-PL	fagyi-k
bántom	1	bánt	V-IND.PRS.DEF.1.SG	bánt-om
hamis	1	hamis	ADJ.NOM.SG	hamis
bánt	7	bán	N.SG-ACC	bán-t
bánt	7	bán	V-IND.PST.INDF.3.SG	bán-t
bánt	7	bán	V-V.PTCP.PST	bán-t
bánt	7	bánik	V-IND.PST.INDF.3.SG	bánik-t
bánt	7	bánik	V-V.PTCP.PST	bánik-t
bánt	7	bánt	V.IND.PRS.INDF.3.SG	bánt
rágni	1	rág	V-NFIN	rág-ni
kelvirág	1	kelvirág	N.NOM.SG	kelvirág
megnézzünk	2	megnéz	V-SBJV.PRS.INDF.1.PL	megnéz-jünk
térde	3	térd	N.NOM-PSS3S.SG	térd-e
lent	4	len	N.SG-ACC	len-t
olvasd	2	olvas	V-SBJV.PRS.DEF.2.SG	olvas-d
hívták	1	hív	V-IND.PST.DEF.3.PL	hív-ták
elvesszük	2	elveszt	V-SBJV.PRS.DEF.1.PL	elveszt-jük
elvesszük	2	elvesz	V-IND.PRS.DEF.1.PL	elvesz-jük
széken	3	szék	N.SG-ON+ESS	szék-en
bújjunk	6	bújik	V-SBJV.PRS.INDF.1.PL	bújik-junk
piszok	1	piszok	N.NOM.SG	piszok
tatát	2	tata	N.SG-ACC	tata-t
majom	13	majom	N.NOM.SG	majom
felét	1	fél	N.SG-PSS3S-ACC	fél-e-t
felét	1	fele	N.SG-ACC	fele-t
katonát	6	katona	N.SG-ACC	katona-t
kenyerek	1	kenyér	N.NOM-PL	kenyér-ek
megmosom	3	megmos	V-IND.PRS.DEF.1.SG	megmos-om
pisilnek	1	pisil	V-IND.PRS.INDF.3.PL	pisil-nek
bedobta	1	bedob	V-IND.PST.DEF.3.SG	bedob-ta
bimbók	1	bimbó	N.NOM-PL	bimbó-k
meggyógyítsuk	1	meggyógyít	V-SBJV.PRS.DEF.1.PL	meggyógyít-juk
lábat	2	láb	N.SG-ACC	láb-at
csikó	3	csikó	N.NOM.SG	csikó
csikók	1	csikó	N.NOM-PL	csikó-k
megmosni	1	megmos	V-NFIN	megmos-ni
Balatonra	1	Balaton	N.SG-ON+ALL	Balaton-ra
egérre	1	egér	N.SG-ON+ALL	egér-re
nedves	1	nedves	ADJ.NOM.SG	nedves
udvarra	4	udvar	N.SG-ON+ALL	udvar-ra
kalácsot	2	kalács	N.SG-ACC	kalács-ot
kekszet	8	keksz	N.SG-ACC	keksz-et
udvar	1	udvar	N.NOM.SG	udvar
bántani	4	bánt	V-NFIN	bánt-ani
becsukni	2	becsuk	V-NFIN	becsuk-ni
csip	9	csip	N.NOM.SG	csip
puszit	4	puszi	N.SG-ACC	puszi-t
szól	13	szól	V.IND.PRS.INDF.3.SG	szól
puszi	3	puszi	N.NOM.SG	puszi
simogassuk	1	simogat	V-SBJV.PRS.DEF.1.PL	simogat-juk
kopogni	1	kopog	V-NFIN	kopog-ni
félni	1	fél	V-NFIN	fél-ni
jöhet	4	jön	V-POT	jön-het
elbújjunk	2	elbújik	V-SBJV.PRS.INDF.1.PL	elbújik-junk
barlangba	2	barlang	N.SG-IN+ALL	barlang-ba
megfogni	10	megfog	V-NFIN	megfog-ni
leteszed	1	letesz	V-IND.PRS.DEF.2.SG	letesz-ed
istálló	2	istálló	N.NOM.SG	istálló
mondtam	3	mond	V-IND.PST.INDF.1.SG	mond-tam
mondtam	3	mond	V-IND.PST.DEF.1.SG	mond-tam
kosárral	1	kosár	N.SG-INST	kosár-val
fölülsz	2	fölül	V-IND.PRS.INDF.2.SG	fölül-sz
hegyek	1	hegy	N.NOM-PL	hegy-ek
patak	3	patak	N.NOM.SG	patak
lámpát	4	lámpa	N.SG-ACC	lámpa-t
szereti	3	szeret	V-IND.PRS.DEF.3.SG	szeret-i
fénnyel	1	fény	N.SG-INST	fény-vel
hallgatom	2	hallgat	V-IND.PRS.DEF.1.SG	hallgat-om
bekapcsolom	4	bekapcsol	V-IND.PRS.DEF.1.SG	bekapcsol-om
kikapcsolom	1	kikapcsol	V-IND.PRS.DEF.1.SG	kikapcsol-om
gombbal	1	gomb	N.SG-INST	gomb-val
poros	1	poros	ADJ.NOM.SG	poros
pipám	1	pipa	N.NOM-PSS1S.SG	pipa-m
halak	1	hal	N.NOM-PL	hal-ak
hala	8	hal	N.NOM-PSS3S.SG	hal-a
hala	8	hala	N.NOM.SG	hala
bedob	1	bedob	V.IND.PRS.INDF.3.SG	bedob
karát	1	karát	N.NOM.SG	karát
kockám	1	kocka	N.NOM-PSS1S.SG	kocka-m
arat	1	arat	V.IND.PRS.INDF.3.SG	arat
petét	3	pete	N.SG-ACC	pete-t
faló	1	faló	N.NOM.SG	faló
faló	1	fal	V-V.PTCP.PRS	fal-ó
folyó	1	folyó	N.NOM.SG	folyó
folyó	1	folyik	V-V.PTCP.PRS	folyik-ó
folyó	1	folyó	ADJ.NOM.SG	folyó
felvegyük	1	felvesz	V-SBJV.PRS.DEF.1.PL	felvesz-jük
Moncsitól	1	Moncsi	N.SG-AT+ABL	Moncsi-tól
villany	3	villany	N.NOM.SG	villany
szed	2	szed	V.IND.PRS.INDF.3.SG	szed
tégla	1	tégla	N.NOM.SG	tégla
becsukták	1	becsuk	V-IND.PST.DEF.3.PL	becsuk-ták
leszállsz	2	leszáll	V-IND.PRS.INDF.2.SG	leszáll-sz
vezetek	3	vezet	V-IND.PRS.INDF.1.SG	vezet-ek
dug	3	dug	V.IND.PRS.INDF.3.SG	dug
ták	2	tá	N.NOM-PL	tá-k
leszállok	3	leszáll	V-IND.PRS.INDF.1.SG	leszáll-ok
visszaadod	1	visszaad	V-IND.PRS.DEF.2.SG	visszaad-od
pirosba	2	piros	N.SG-IN+ALL	piros-ba
kormány	1	kormány	N.NOM.SG	kormány
daru	6	daru	N.NOM.SG	daru
féltem	2	fél	V-IND.PST.INDF.1.SG	fél-tem
féltem	2	félt	V-IND.PRS.DEF.1.SG	félt-em
pisilünk	2	pisil	V-IND.PRS.INDF.1.PL	pisil-ünk
visszamegyek	1	visszamegy	V-IND.PRS.INDF.1.SG	visszamegy-ek
autózzunk	1	autózik	V-SBJV.PRS.INDF.1.PL	autózik-junk
kiviszem	3	kivisz	V-IND.PRS.DEF.1.SG	kivisz-em
csat	4	csat	N.NOM.SG	csat
csatolják	1	csatol	V-IND.PRS.DEF.3.PL	csatol-ják
csatolják	1	csatol	V-SBJV.PRS.DEF.3.PL	csatol-ják
összekapcsolják	1	összekapcsol	V-IND.PRS.DEF.3.PL	összekapcsol-ják
összekapcsolják	1	összekapcsol	V-SBJV.PRS.DEF.3.PL	összekapcsol-ják
felvenni	1	felvesz	V-NFIN	felvesz-nni
szekérbe	1	szekér	N.SG-IN+ALL	szekér-be
szekér	3	szekér	N.NOM.SG	szekér
bevinni	2	bevisz	V-NFIN	bevisz-nni
délután	6	délután	N.NOM.SG	délután
bekapcsol	2	bekapcsol	V.IND.PRS.INDF.3.SG	bekapcsol
füve	1	fű	N.NOM-PSS3S.SG	fű-e
reggeli	4	reggeli	N.NOM.SG	reggeli
reggeli	4	reggeli	ADJ.NOM.SG	reggeli
uzsonna	1	uzsonna	N.NOM.SG	uzsonna
papi	5	papi	N.NOM.SG	papi
papi	5	papi	ADJ.NOM.SG	papi
eladta	1	elad	V-IND.PST.DEF.3.SG	elad-ta
mutatok	2	mutat	V-IND.PRS.INDF.1.SG	mutat-ok
vita	1	vita	N.NOM.SG	vita
veszünk	5	vesz	V-IND.PRS.INDF.1.PL	vesz-ünk
veszünk	5	vész	V-IND.PRS.INDF.1.PL	vész-ünk
veszünk	5	veszik	V-IND.PRS.INDF.1.PL	veszik-ünk
dóra	1	dó	N.SG-ON+ALL	dó-ra
vettünk	1	vesz	V-IND.PST.INDF.1.PL	vesz-ttünk
lak	2	lak	N.NOM.SG	lak
avat	1	avat	V.IND.PRS.INDF.3.SG	avat
barna	5	barna	ADJ.NOM.SG	barna
mászol	1	mászik	V-IND.PRS.INDF.2.SG	mászik-ol
állat	2	állat	N.NOM.SG	állat
állat	2	áll	N.SG-ACC	áll-at
állat	2	állat	V.IND.PRS.INDF.3.SG	állat
csével	2	csé	N.SG-INST	csé-vel
csé	2	csé	N.NOM.SG	csé
háza	3	ház	N.NOM-PSS3S.SG	ház-a
háza	3	háza	N.NOM.SG	háza
kómával	1	kóma	N.SG-INST	kóma-val
ok	2	ok	N.NOM.SG	ok
keresd	4	keres	V-SBJV.PRS.DEF.2.SG	keres-d
fába	1	fa	N.SG-IN+ALL	fa-ba
pára	1	pára	N.NOM.SG	pára
doboz	1	doboz	N.NOM.SG	doboz
ablakok	1	ablak	N.NOM-PL	ablak-ok
székek	1	szék	N.NOM-PL	szék-ek
betette	1	betesz	V-IND.PST.DEF.3.SG	betesz-tte
szekrénybe	1	szekrény	N.SG-IN+ALL	szekrény-be
autója	1	autó	N.NOM-PSS3S.SG	autó-ja
megveszik	1	megvesz	V-IND.PRS.DEF.3.PL	megvesz-ik
megkér	1	megkér	V.IND.PRS.INDF.3.SG	megkér
spájzba	4	spájz	N.SG-IN+ALL	spájz-ba
fánál	1	fa	N.SG-AT+ESS	fa-nál
bekapcsolni	6	bekapcsol	V-NFIN	bekapcsol-ni
keress	1	keres	V-SBJV.PRS.INDF.2.SG	keres-j
kavics	5	kavics	N.NOM.SG	kavics
keresek	3	keres	V-IND.PRS.INDF.1.SG	keres-ek
szedem	1	szed	V-IND.PRS.DEF.1.SG	szed-em
udvarba	1	udvar	N.SG-IN+ALL	udvar-ba
kapocs	1	kapocs	N.NOM.SG	kapocs
száraz	1	száraz	ADJ.NOM.SG	száraz
levél	1	levél	N.NOM.SG	levél
garázsa	2	garázs	N.NOM-PSS3S.SG	garázs-a
visszamenni	1	visszamegy	V-NFIN	visszamegy-nni
mosogat	2	mosogat	V.IND.PRS.INDF.3.SG	mosogat
mosogatom	2	mosogat	V-IND.PRS.DEF.1.SG	mosogat-om
csapot	4	csap	N.SG-ACC	csap-ot
kenyér	3	kenyér	N.NOM.SG	kenyér
szaladsz	1	szalad	V-IND.PRS.INDF.2.SG	szalad-sz
kulcs	2	kulcs	N.NOM.SG	kulcs
kulcsot	1	kulcs	N.SG-ACC	kulcs-ot
hoztál	1	hoz	V-IND.PST.INDF.2.SG	hoz-tál
mozognak	1	mozog	V-IND.PRS.INDF.3.PL	mozog-nak
szúrt	2	szúr	V-IND.PST.INDF.3.SG	szúr-t
szúrt	2	szúr	V-V.PTCP.PST	szúr-t
hoz	5	hoz	V.IND.PRS.INDF.3.SG	hoz
csomó	3	csomó	N.NOM.SG	csomó
fák	3	fa	N.NOM-PL	fa-k
kosárba	1	kosár	N.SG-IN+ALL	kosár-ba
játékok	1	játék	N.NOM-PL	játék-ok
sarokba	1	sarok	N.SG-IN+ALL	sarok-ba
mos	12	mos	V.IND.PRS.INDF.3.SG	mos
Lacié	1	Laci	N.SG-PSS4S	Laci-é
anyukát	5	anyuka	N.SG-ACC	anyuka-t
szíj	1	szíj	N.NOM.SG	szíj
szíj	1	szí	V-SBJV.PRS.INDF.2.SG	szí-j
hozni	3	hoz	V-NFIN	hoz-ni
asztalt	1	asztal	N.SG-ACC	asztal-t
dolgoznak	2	dolgozik	V-IND.PRS.INDF.3.PL	dolgozik-nak
kapok	4	kap	V-IND.PRS.INDF.1.SG	kap-ok
nézek	2	néz	V-IND.PRS.INDF.1.SG	néz-ek
csipesz	5	csipesz	N.NOM.SG	csipesz
küldtem	1	küld	V-IND.PST.INDF.1.SG	küld-tem
küldtem	1	küld	V-IND.PST.DEF.1.SG	küld-tem
csipeszek	1	csipesz	N.NOM-PL	csipesz-ek
csipeszed	1	csipesz	N.NOM-PSS2S.SG	csipesz-ed
hentes	1	hentes	N.NOM.SG	hentes
megveszem	1	megvesz	V-IND.PRS.DEF.1.SG	megvesz-em
ugor	1	ugor	N.NOM.SG	ugor
ugor	1	ugor	ADJ.NOM.SG	ugor
megnézek	1	megnéz	V-IND.PRS.INDF.1.SG	megnéz-ek
elfelejtünk	1	elfelejt	V-IND.PRS.INDF.1.PL	elfelejt-ünk
csipeszem	1	csipesz	N.NOM-PSS1S.SG	csipesz-em
Andinak	3	Andi	N.SG-DAT	Andi-nak
veszekedni	1	veszekszik	V-NFIN	veszekszik-ni
veszekedni	1	veszekedik	V-NFIN	veszekedik-ni
jövünk	1	jön	V-IND.PRS.INDF.1.PL	jön-ünk
jövünk	1	jő	V-IND.PRS.INDF.1.PL	jő-ünk
sírj	2	sír	V-SBJV.PRS.INDF.2.SG	sír-j
forint	1	forint	N.NOM.SG	forint
szedek	2	szed	V-IND.PRS.INDF.1.SG	szed-ek
kisbaba	20	kisbaba	N.NOM.SG	kisbaba
fújni	1	fúj	V-NFIN	fúj-ni
harisnya	2	harisnya	N.NOM.SG	harisnya
leveszünk	1	levesz	V-IND.PRS.INDF.1.PL	levesz-ünk
megvesz	1	megvesz	V.IND.PRS.INDF.3.SG	megvesz
megnéz	19	megnéz	V.IND.PRS.INDF.3.SG	megnéz
fület	1	fül	N.SG-ACC	fül-et
mászni	2	mászik	V-NFIN	mászik-ni
táskád	2	táska	N.NOM-PSS2S.SG	táska-d
többiek	1	többi	N.NOM-PL	többi-ek
többiek	1	többi	ADJ.NOM-PL	többi-ek
fussunk	2	fut	V-SBJV.PRS.INDF.1.PL	fut-junk
szednek	1	szed	V-IND.PRS.INDF.3.PL	szed-nek
szedtük	1	szed	V-IND.PST.DEF.1.PL	szed-tük
csoport	1	csoport	N.NOM.SG	csoport
csoporthoz	2	csoport	N.SG-AT+ALL	csoport-hoz
vödörhöz	1	vödör	N.SG-AT+ALL	vödör-höz
iskolába	10	iskola	N.SG-IN+ALL	iskola-ba
tanulni	3	tanul	V-NFIN	tanul-ni
táska	8	táska	N.NOM.SG	táska
szedni	1	szed	V-NFIN	szed-ni
játsszunk	5	játszik	V-SBJV.PRS.INDF.1.PL	játszik-junk
simogassunk	1	simogat	V-SBJV.PRS.INDF.1.PL	simogat-junk
eszt	8	esz	N.SG-ACC	esz-t
aszt	3	asz	N.SG-ACC	asz-t
toll	7	toll	N.NOM.SG	toll
ess	1	ess	N.NOM.SG	ess
ess	1	esik	V-SBJV.PRS.INDF.2.SG	esik-j
többit	2	többi	N.SG-ACC	többi-t
többit	2	többi	ADJ.SG-ACC	többi-t
többi	11	többi	N.NOM.SG	többi
többi	11	többi	ADJ.NOM.SG	többi
babák	6	baba	N.NOM-PL	baba-k
babák	6	baba	ADJ.NOM-PL	baba-k
tolom	3	tol	V-IND.PRS.DEF.1.SG	tol-om
hun	6	hun	N.NOM.SG	hun
hun	6	hun	ADJ.NOM.SG	hun
vegyek	8	vesz	V-SBJV.PRS.INDF.1.SG	vesz-jek
kerék	2	kerék	N.NOM.SG	kerék
tád	1	tá	N.NOM-PSS2S.SG	tá-d
esz	7	esz	N.NOM.SG	esz
óz	1	óz	N.NOM.SG	óz
tütüt	1	tütü	N.SG-ACC	tütü-t
letett	1	letesz	V-IND.PST.INDF.3.SG	letesz-tt
letett	1	letesz	V-V.PTCP.PST	letesz-tt
lé	1	lé	N.NOM.SG	lé
összerakom	1	összerak	V-IND.PRS.DEF.1.SG	összerak-om
helye	12	hely	N.NOM-PSS3S.SG	hely-e
éné	1	én	N.SG-PSS4S	én-é
kiveszi	3	kivesz	V-IND.PRS.DEF.3.SG	kivesz-i
papája	2	papa	N.NOM-PSS3S.SG	papa-ja
ragasztva	1	ragaszt	V-V.CVB	ragaszt-va
teszi	2	tesz	V-IND.PRS.DEF.3.SG	tesz-i
lóg	1	lóg	V.IND.PRS.INDF.3.SG	lóg
feneke	2	fenék	N.NOM-PSS3S.SG	fenék-e
lábuk	1	láb	N.NOM-PSS3P.SG	láb-uk
helikopter	5	helikopter	N.NOM.SG	helikopter
kilát	3	kilát	V.IND.PRS.INDF.3.SG	kilát
teszik	1	tesz	V-IND.PRS.DEF.3.PL	tesz-ik
reggelit	1	reggeli	N.SG-ACC	reggeli-t
reggelit	1	reggeli	ADJ.SG-ACC	reggeli-t
kiesett	5	kiesik	V-IND.PST.INDF.3.SG	kiesik-ett
kiesett	5	kiesik	V-V.PTCP.PST	kiesik-ett
helikoptert	2	helikopter	N.SG-ACC	helikopter-t
megtaláltam	1	megtalál	V-IND.PST.INDF.1.SG	megtalál-tam
megtaláltam	1	megtalál	V-IND.PST.DEF.1.SG	megtalál-tam
seb	5	seb	N.NOM.SG	seb
sebet	1	seb	N.SG-ACC	seb-et
törve	3	tör	V-V.CVB	tör-ve
törve	3	törik	V-V.CVB	törik-ve
Dunán	1	Duna	N.SG-ON+ESS	Duna-n
kélek	3	kél	V-IND.PRS.INDF.1.SG	kél-ek
kacsát	4	kacs	N.SG-PSS3S-ACC	kacs-a-t
kacsát	4	kacsa	N.SG-ACC	kacsa-t
nyitva	2	nyit	V-V.CVB	nyit-va
keresem	3	keres	V-IND.PRS.DEF.1.SG	keres-em
próbálom	1	próbál	V-IND.PRS.DEF.1.SG	próbál-om
megpróbálom	1	megpróbál	V-IND.PRS.DEF.1.SG	megpróbál-om
pizsama	1	pizsama	N.NOM.SG	pizsama
luk	1	luk	N.NOM.SG	luk
könyvet	7	könyv	N.SG-ACC	könyv-et
reggel	4	reggel	N.NOM.SG	reggel
futott	1	fut	V-IND.PST.INDF.3.SG	fut-ott
futott	1	fut	V-V.PTCP.PST	fut-ott
teherautót	3	teherautó	N.SG-ACC	teherautó-t
Balatonon	1	Balaton	N.SG-ON+ESS	Balaton-on
megcsináljuk	3	megcsinál	V-IND.PRS.DEF.1.PL	megcsinál-juk
megcsináljuk	3	megcsinál	V-SBJV.PRS.DEF.1.PL	megcsinál-juk
ész	2	ész	N.NOM.SG	ész
kelem	1	kel	N.NOM-PSS1S.SG	kel-em
hintának	1	hinta	N.SG-DAT	hinta-nak
kutyával	1	kutya	N.SG-INST	kutya-val
hozza	3	hoz	V-IND.PRS.DEF.3.SG	hoz-ja
hozza	3	hoz	V-SBJV.PRS.DEF.3.SG	hoz-ja
haja	4	haj	N.NOM-PSS3S.SG	haj-a
haja	4	haja	N.NOM.SG	haja
busszal	4	busz	N.SG-INST	busz-val
héten	1	hét	N.SG-ON+ESS	hét-en
nyolcadik	2	nyolcadik	N.NOM.SG	nyolcadik
dédivel	1	dédi	N.SG-INST	dédi-vel
papával	2	papa	N.SG-INST	papa-val
magason	4	magas	ADJ.SG-ON+ESS	magas-on
papának	2	papa	N.SG-DAT	papa-nak
kád	6	ká	N.NOM-PSS2S.SG	ká-d
kád	6	kád	N.NOM.SG	kád
málnát	1	málna	N.SG-ACC	málna-t
kolbászt	2	kolbász	N.SG-ACC	kolbász-t
mustárt	1	mustár	N.SG-ACC	mustár-t
szilva	2	szilva	N.NOM.SG	szilva
ebédelek	4	ebédel	V-IND.PRS.INDF.1.SG	ebédel-ek
gumi	5	gumi	N.NOM.SG	gumi
ültek	2	ül	V-IND.PST.INDF.3.PL	ül-tek
játékom	2	játék	N.NOM-PSS1S.SG	játék-om
úszkál	2	úszkál	V.IND.PRS.INDF.3.SG	úszkál
nagymamám	1	nagymama	N.NOM-PSS1S.SG	nagymama-m
zárva	1	zár	V-V.CVB	zár-va
felüljáró	1	felüljáró	N.NOM.SG	felüljáró
felül	1	felül	V.IND.PRS.INDF.3.SG	felül
forgatni	1	forgat	V-NFIN	forgat-ni
megkapod	3	megkap	V-IND.PRS.DEF.2.SG	megkap-od
játszott	1	játszik	V-IND.PST.INDF.3.SG	játszik-ott
játszott	1	játszik	V-V.PTCP.PST	játszik-ott
tehén	6	tehén	N.NOM.SG	tehén
mondja	6	mond	V-IND.PRS.DEF.3.SG	mond-ja
mondja	6	mond	V-SBJV.PRS.DEF.3.SG	mond-ja
elefántot	2	elefánt	N.SG-ACC	elefánt-ot
eladtál	1	elad	V-IND.PST.INDF.2.SG	elad-tál
várja	3	vár	V-IND.PRS.DEF.3.SG	vár-ja
várja	3	vár	V-SBJV.PRS.DEF.3.SG	vár-ja
kalapja	1	kalap	N.NOM-PSS3S.SG	kalap-ja
átmenni	1	átmegy	V-NFIN	átmegy-nni
zsákot	1	zsák	N.SG-ACC	zsák-ot
sár	1	sár	N.NOM.SG	sár
falka	1	falka	N.NOM.SG	falka
liba	1	liba	N.NOM.SG	liba
széket	17	szék	N.SG-ACC	szék-et
tudott	2	tud	V-IND.PST.INDF.3.SG	tud-ott
tudott	2	tud	V-V.PTCP.PST	tud-ott
tanár	28	tanár	N.NOM.SG	tanár
szokunk	1	szokik	V-IND.PRS.INDF.1.PL	szokik-unk
szoktunk	1	szokik	V-IND.PST.INDF.1.PL	szokik-tunk
este	7	este	N.NOM.SG	este
tavaszon	1	tavasz	N.SG-ON+ESS	tavasz-on
télen	1	tél	N.SG-ON+ESS	tél-en
töröljük	1	töröl	V-IND.PRS.DEF.1.PL	töröl-jük
töröljük	1	töröl	V-SBJV.PRS.DEF.1.PL	töröl-jük
rókám	1	róka	N.NOM-PSS1S.SG	róka-m
vigyázok	1	vigyáz	V-IND.PRS.INDF.1.SG	vigyáz-ok
fül	1	fül	N.NOM.SG	fül
háta	9	háta	N.NOM.SG	háta
háta	9	hát	N.NOM-PSS3S.SG	hát-a
bujt	1	bujt	V.IND.PRS.INDF.3.SG	bujt
lifttel	2	lift	N.SG-INST	lift-vel
pap	2	pap	N.NOM.SG	pap
Miklósnak	2	Miklós	N.SG-DAT	Miklós-nak
tudunk	2	tud	V-IND.PRS.INDF.1.PL	tud-unk
mosom	1	mos	V-IND.PRS.DEF.1.SG	mos-om
szappannal	1	szappan	N.SG-INST	szappan-val
fülébe	1	fül	N.SG-PSS3S-IN+ALL	fül-e-be
fülébe	1	füle	N.SG-IN+ALL	füle-be
macim	1	maci	N.NOM-PSS1S.SG	maci-m
vödör	3	vödör	N.NOM.SG	vödör
kolompot	3	kolomp	N.SG-ACC	kolomp-ot
darut	5	daru	N.SG-ACC	daru-t
hely	5	hely	N.NOM.SG	hely
hatba	1	hat	N.SG-IN+ALL	hat-ba
gurul	2	gurul	V.IND.PRS.INDF.3.SG	gurul
ceruzát	1	ceruza	N.SG-ACC	ceruza-t
dugjam	1	dug	V-SBJV.PRS.DEF.1.SG	dug-jam
levetem	1	levet	V-IND.PRS.DEF.1.SG	levet-em
összeszedte	8	összeszed	V-IND.PST.DEF.3.SG	összeszed-te
eltörtem	2	eltör	V-IND.PST.INDF.1.SG	eltör-tem
eltörtem	2	eltör	V-IND.PST.DEF.1.SG	eltör-tem
láb	2	láb	N.NOM.SG	láb
zsebem	1	zseb	N.NOM-PSS1S.SG	zseb-em
összekeverte	1	összekever	V-IND.PST.DEF.3.SG	összekever-te
halát	3	hal	N.SG-PSS3S-ACC	hal-a-t
halát	3	hala	N.SG-ACC	hala-t
ajándékot	8	ajándék	N.SG-ACC	ajándék-ot
vett	3	vesz	V-IND.PST.INDF.3.SG	vesz-tt
vett	3	vesz	V-V.PTCP.PST	vesz-tt
vödörbe	1	vödör	N.SG-IN+ALL	vödör-be
fuss	1	fut	V-SBJV.PRS.INDF.2.SG	fut-j
len	1	len	N.NOM.SG	len
tetsz	1	tetik	V-IND.PRS.INDF.2.SG	tetik-sz
szólt	1	szól	V-IND.PST.INDF.3.SG	szól-t
szólt	1	szól	V-V.PTCP.PST	szól-t
szétesett	3	szétesik	V-IND.PST.INDF.3.SG	szétesik-ett
szétesett	3	szétesik	V-V.PTCP.PST	szétesik-ett
száj	5	száj	N.NOM.SG	száj
olaj	2	olaj	N.NOM.SG	olaj
hozz	2	hoz	V-SBJV.PRS.INDF.2.SG	hoz-j
nyuszi	35	nyuszi	N.NOM.SG	nyuszi
pók	2	pók	N.NOM.SG	pók
oldalra	2	oldal	N.SG-ON+ALL	oldal-ra
világoson	1	világos	ADJ.SG-ON+ESS	világos-on
szemük	1	szem	N.NOM-PSS3P.SG	szem-ük
kerekük	1	kerék	N.NOM-PSS3P.SG	kerék-ük
ír	16	ír	N.NOM.SG	ír
ír	16	ír	V.IND.PRS.INDF.3.SG	ír
tigris	4	tigris	N.NOM.SG	tigris
tessek	2	tetik	V-SBJV.PRS.INDF.1.SG	tetik-jek
törd	1	tör	V-SBJV.PRS.DEF.2.SG	tör-d
bajusz	2	bajusz	N.NOM.SG	bajusz
okos	5	okos	ADJ.NOM.SG	okos
mosott	1	mos	V-IND.PST.INDF.3.SG	mos-ott
mosott	1	mos	V-V.PTCP.PST	mos-ott
anyukának	2	anyuka	N.SG-DAT	anyuka-nak
nénik	1	néni	N.NOM-PL	néni-k
kiviszi	1	kivisz	V-IND.PRS.DEF.3.SG	kivisz-i
sírok	1	sír	N.NOM-PL	sír-ok
sírok	1	sír	V-IND.PRS.INDF.1.SG	sír-ok
dunyha	3	dunyha	N.NOM.SG	dunyha
lyukban	1	lyuk	N.SG-IN+ESS	lyuk-ban
hozunk	1	hoz	V-IND.PRS.INDF.1.PL	hoz-unk
mosogató	2	mosogató	N.NOM.SG	mosogató
mosogató	2	mosogat	V-V.PTCP.PRS	mosogat-ó
eldobjuk	1	eldob	V-IND.PRS.DEF.1.PL	eldob-juk
eldobjuk	1	eldob	V-SBJV.PRS.DEF.1.PL	eldob-juk
ebed	2	eb	N.NOM-PSS2S.SG	eb-ed
palacsinta	2	palacsinta	N.NOM.SG	palacsinta
káposzta	1	káposzta	N.NOM.SG	káposzta
pisi	21	pisi	N.NOM.SG	pisi
Andihoz	1	Andi	N.SG-AT+ALL	Andi-hoz
vér	1	vér	N.NOM.SG	vér
veszekedünk	1	veszekedik	V-IND.PRS.INDF.1.PL	veszekedik-ünk
font	1	font	N.NOM.SG	font
font	1	fon	V-IND.PST.INDF.3.SG	fon-t
