SF	Freq	Lemma	Analysis	Segmentation
testvéred	9	testvér	N.NOM-PSS2S.SG	testvér-ed
testvére	12	testvér	N.NOM-PSS3S.SG	testvér-e
nagyobb	32	nagyobb	ADJ.NOM.SG	nagyobb
farkastól	3	farkas	N.SG-AT+ABL	farkas-tól
ti	56	ti	N.NOM.SG	ti
farkasok	10	farkas	N.NOM-PL	farkas-ok
szokott	43	szokik	V-IND.PST.INDF.3.SG	szok-ott
ugrálni	10	ugrál	V-NFIN	ugrál-ni
hátra	10	hát	N.SG-ON+ALL	hát-ra
ugrál	19	ugrál	V.IND.PRS.INDF.3.SG	ugrál
foga	6	foga	N.NOM.SG	foga
fogaid	2	fog	N.NOM-PSS2S.PL	fog-aid
farkasnak	2	farkas	N.SG-DAT.SG	farkas-nak
szájból	1	száj	N.SG-IN+ABL	száj-ból
csináltam	33	csinál	V-IND.PST.INDF.1.SG	csinál-tam
sírt	18	sír	N.SG-ACC	sír-t
kapta	13	kap	V-IND.PST.DEF.3.SG	kap-ta
salátát	9	saláta	N.SG-ACC	saláta-t
ige	64	ige	N.NOM.SG	ige
harapja	4	harap	V-IND.PRS.DEF.3.SG	harap-ja
fogkefe	3	fogkefe	N.NOM.SG	fogkefe
tisztelt	1	tisztel	V-IND.PST.INDF.3.SG	tisztel-t
otthon	36	otthon	N.NOM.SG	otthon
fogkefém	1	fogkefe	N.NOM-PSS1S.SG	fogkefe-m
könyv	30	könyv	N.NOM.SG	könyv
pici	295	pici	N.NOM.SG	pici
jött	78	jön	V-IND.PST.INDF.3.SG	jön-tt
lettem	11	lett	N.NOM-PSS1S.SG	lett-em
fájt	28	fáj	V-IND.PST.INDF.3.SG	fáj-t
ujjam	17	ujj	N.NOM-PSS1S.SG	ujj-am
anyukám	13	anyuka	N.NOM-PSS1S.SG	anyuka-m
sírtál	13	sír	V-IND.PST.INDF.2.SG	sír-tál
ujja	13	ujj	N.NOM-PSS3S.SG	ujj-a
tó	7	tó	N.NOM.SG	tó
cicát	16	cica	N.SG-ACC	cica-t
csókot	10	csók	N.SG-ACC	csók-ot
nézzétek	7	néz	V-SBJV.PRS.DEF.2.PL	néz-jétek
tinta	2	tinta	N.NOM.SG	tinta
ceruzával	1	ceruza	N.SG-INST	ceruza-val
megmosom	7	megmos	V-IND.PRS.DEF.1.SG	megmos-om
rendetlen	11	rendetlen	ADJ.NOM.SG	rendetlen
kockázni	2	kockázik	V-NFIN	kockáz-ni
napig	1	nap	N.SG-TERM	nap-ig
szokták	7	szokik	V-IND.PST.DEF.3.PL	szok-ták
ad	61	ad	V.IND.PRS.INDF.3.SG	ad
szappant	11	szappan	N.SG-ACC	szappan-t
hallották	1	hall	V-IND.PST.DEF.3.PL	hall-ották
hallottál	1	hall	V-IND.PST.INDF.2.SG	hall-ottál
hallod	23	hall	N.NOM-PSS2S.SG	hall-od
hallottam	3	hall	V-IND.PST.INDF.1.SG	hall-ottam
csinálnak	86	csinál	V-IND.PRS.INDF.3.PL	csinál-nak
mozgó	2	mozgó	ADJ.NOM.SG	mozgó
földre	15	föld	N.SG-ON+ALL	föld-re
mentél	12	megy	V-IND.PST.INDF.2.SG	megy-tél
trolibusszal	7	trolibusz	N.SG-INST	trolibusz-val
csináltad	21	csinál	V-IND.PST.DEF.2.SG	csinál-tad
ugráltál	1	ugrál	V-IND.PST.INDF.2.SG	ugrál-tál
m	336	m	N.NOM.SG	m
trolibusz	4	trolibusz	N.NOM.SG	trolibusz
szebb	9	szebb	ADJ.NOM.SG	szebb
házat	81	ház	N.SG-ACC	ház-at
ház	67	ház	N.NOM.SG	ház
házikó	35	házikó	N.NOM.SG	házikó
róka	288	róka	N.NOM.SG	róka
háznak	6	ház	N.SG-DAT.SG	ház-nak
nyissuk	7	nyit	V-SBJV.PRS.DEF.1.PL	nyit-juk
nyitjuk	3	nyit	V-IND.PRS.DEF.1.PL	nyit-juk
szeretne	9	szeret	V-COND.PRS.INDF.3.SG	szeret-ne
keress	5	keres	V-SBJV.PRS.INDF.2.SG	keres-j
doboz	19	doboz	N.NOM.SG	doboz
olvassunk	7	olvas	V-SBJV.PRS.INDF.1.PL	olvas-junk
olvassuk	4	olvas	V-IND.PRS.DEF.1.PL	olvas-juk
könyvet	49	könyv	N.SG-ACC	könyv-et
foglaljatok	2	foglal	V-SBJV.PRS.INDF.2.PL	foglal-jatok
helyet	8	hely	N.SG-ACC	hely-et
olvasok	4	olvas	V-IND.PRS.INDF.1.SG	olvas-ok
rajzolunk	22	rajzol	V-IND.PRS.INDF.1.PL	rajzol-unk
rajzolom	2	rajzol	V-IND.PRS.DEF.1.SG	rajzol-om
rajzolni	25	rajzol	V-NFIN	rajzol-ni
rajzolj	9	rajzol	V-SBJV.PRS.INDF.2.SG	rajzol-j
festés	2	festés	N.NOM.SG	festés
jóllaktál	4	jóllakik	V-IND.PST.INDF.2.SG	jóllak-tál
koma	19	koma	N.NOM.SG	koma
tették	22	tesz	V-IND.PST.DEF.3.PL	tesz-tték
tett	4	tett	N.NOM.SG	tett
veszel	13	vesz	V-IND.PRS.INDF.2.SG.Ol	vesz-el
vigyem	4	visz	V-SBJV.PRS.DEF.1.SG	visz-jem
kérni	2	kér	V-NFIN	kér-ni
valódi	1	valódi	ADJ.NOM.SG	valódi
meghaltak	2	meghal	V-IND.PST.INDF.3.PL	meghal-tak
csigabiga	12	csigabiga	N.NOM.SG	csigabiga
csiga	31	csiga	N.NOM.SG	csiga
traktor	49	traktor	N.NOM.SG	traktor
mozog	27	mozog	V.IND.PRS.INDF.3.SG	mozog
szedem	3	szed	V-IND.PRS.DEF.1.SG	szed-em
piszkálja	1	piszkál	V-IND.PRS.DEF.3.SG	piszkál-ja
leveszem	28	levesz	V-IND.PRS.DEF.1.SG	levesz-em
piszkálj	1	piszkál	V-SBJV.PRS.INDF.2.SG	piszkál-j
torony	75	torony	N.NOM.SG	torony
tornyot	52	torony	N.SG-ACC	torony-ot
tépve	1	tép	V-V.CVB	tép-ve
való	54	való	N.NOM.SG	való
hozzatok	3	hoz	V-SBJV.PRS.INDF.2.PL	hoz-jatok
dobozba	23	doboz	N.SG-IN+ALL	doboz-ba
lábam	9	láb	N.NOM-PSS1S.SG	láb-am
láb	3	láb	N.NOM.SG	láb
térded	3	térd	N.NOM-PSS2S.SG	térd-ed
ennél	3	enn	N.SG-AT+ESS	enn-nél
köp	4	köp	V.IND.PRS.INDF.3.SG	köp
rókával	2	róka	N.SG-INST	róka-val
fürödtél	4	fürdik	V-IND.PST.INDF.2.SG	fürd-tél
fiuk	7	fi	N.NOM-PSS3P.SG	fi-uk
lány	19	lány	N.NOM.SG	lány
jönnek	35	jön	V-IND.PRS.INDF.3.PL	jön-nek
félre	1	fél	N.SG-ON+ALL	fél-re
többsége	1	többség	N.NOM-PSS3S.SG	többség-e
kamion	2	kamion	N.NOM.SG	kamion
teherautó	20	teherautó	N.NOM.SG	teherautó
bácsinak	95	bácsi	N.SG-DAT.SG	bácsi-nak
parancsolsz	1	parancsol	V-IND.PRS.INDF.2.SG.asz	parancsol-sz
kavicsot	9	kavics	N.SG-ACC	kavics-ot
csokoládét	6	csokoládé	N.SG-ACC	csokoládé-t
megmutatom	32	megmutat	V-IND.PRS.DEF.1.SG	megmutat-om
mutatom	15	mutat	V-IND.PRS.DEF.1.SG	mutat-om
félsz	44	félsz	N.NOM.SG	félsz
elestem	17	elesik	V-IND.PST.INDF.1.SG	eles-tem
tudja	45	tud	V-IND.PRS.DEF.3.SG	tud-ja
érte	5	ér	V-IND.PST.DEF.3.SG	ér-te
mássz	14	mászik	V-SBJV.PRS.INDF.2.SG	mász-j
hajolj	4	hajol	V-SBJV.PRS.INDF.2.SG	hajol-j
rókának	9	róka	N.SG-DAT.SG	róka-nak
szemüvegem	4	szemüveg	N.NOM-PSS1S.SG	szemüveg-em
lát	17	lát	V.IND.PRS.INDF.3.SG	lát
próbáld	25	próbál	V-SBJV.PRS.DEF.2.SG	próbál-d
mászik	8	mászik	V.IND.PRS.INDF.3.SG	mászik
láttad	31	lát	V-IND.PST.DEF.2.SG	lát-tad
látni	19	lát	V-NFIN	lát-ni
miklós	25	miklós	N.NOM.SG	miklós
menjetek	22	megy	V-SBJV.PRS.INDF.2.PL	megy-jetek
napra	3	nap	N.SG-ON+ALL	nap-ra
kopasz	4	kopasz	ADJ.NOM.SG	kopasz
ebben	57	eb	N.SG-IN+ESS	eb-ben
jaja	11	jaj	N.NOM-PSS3S.SG	jaj-a
tettél	14	tesz	V-IND.PST.INDF.2.SG	tesz-ttél
csoki	12	csoki	N.NOM.SG	csoki
csokit	23	csoki	N.SG-ACC	csoki-t
kapok	19	kap	V-IND.PRS.INDF.1.SG	kap-ok
mosni	46	mos	V-NFIN	mos-ni
csokoládé	4	csokoládé	N.NOM.SG	csokoládé
hozok	48	hoz	V-IND.PRS.INDF.1.SG	hoz-ok
teszel	6	tesz	V-IND.PRS.INDF.2.SG.Ol	tesz-el
teszek	10	tesz	V-IND.PRS.INDF.1.SG	tesz-ek
limonádé	1	limonádé	N.NOM.SG	limonádé
melegben	1	meleg	N.SG-IN+ESS	meleg-ben
esni	19	esik	V-NFIN	es-ni
jobb	29	jobb	N.NOM.SG	jobb
hideg	91	hideg	N.NOM.SG	hideg
borsó	23	borsó	N.NOM.SG	borsó
mogyoró	2	mogyoró	N.NOM.SG	mogyoró
paprikás	2	paprikás	N.NOM.SG	paprikás
csirkét	1	csirke	N.SG-ACC	csirke-t
paprika	6	paprika	N.NOM.SG	paprika
kézzel	11	kéz	N.SG-INST	kéz-vel
leülök	13	leül	V-IND.PRS.INDF.1.SG	leül-ök
cukrot	8	cukor	N.SG-ACC	cukor-ot
mama	186	mama	N.NOM.SG	mama
édesen	1	édes	ADJ.SG-ON+ESS	édes-en
szeretem	40	szeret	V-IND.PRS.DEF.1.SG	szeret-em
zsuzsa	6	zsuzsa	N.NOM.SG	zsuzsa
kötényed	9	kötény	N.NOM-PSS2S.SG	kötény-ed
keverni	2	kever	V-NFIN	kever-ni
imádom	1	imád	V-IND.PRS.DEF.1.SG	imád-om
leves	4	leves	N.NOM.SG	leves
kanállal	9	kanál	N.SG-INST	kanál-val
hatalmas	12	hatalmas	N.NOM.SG	hatalmas
fogni	15	fog	V-NFIN	fog-ni
edényt	5	edény	N.SG-ACC	edény-t
borsót	6	borsó	N.SG-ACC	borsó-t
mosogatsz	1	mosogat	V-IND.PRS.INDF.2.SG.asz	mosogat-sz
maradjon	5	marad	V-SBJV.PRS.INDF.3.SG	marad-jon
edény	6	edény	N.NOM.SG	edény
pillanat	16	pillanat	N.NOM.SG	pillanat
nyuszi	103	nyuszi	N.NOM.SG	nyuszi
tiszták	2	tiszta	N.NOM-PL	tiszta-k
edények	1	edény	N.NOM-PL	edény-ek
eper	10	eper	N.NOM.SG	eper
teszed	19	tesz	V-IND.PRS.DEF.2.SG	tesz-ed
kapsz	59	kap	V-IND.PRS.INDF.2.SG.asz	kap-sz
kanalat	18	kanál	N.SG-ACC	kanál-at
rémes	2	rémes	ADJ.NOM.SG	rémes
mosakodni	2	mosakodik	V-NFIN	mosakod-ni
indul	65	indul	V.IND.PRS.INDF.3.SG	indul
vonat	136	vonat	N.NOM.SG	vonat
feküdj	54	fekszik	V-SBJV.PRS.INDF.2.SG	feküd-j
angyalom	3	angyal	N.NOM-PSS1S.SG	angyal-om
aludj	7	alszik	V-SBJV.PRS.INDF.2.SG	alud-j
fordulj	2	fordul	V-SBJV.PRS.INDF.2.SG	fordul-j
fal	16	fal	N.NOM.SG	fal
egészet	21	egész	N.SG-ACC	egész-et
egészen	14	egész	N.SG-ON+ESS	egész-en
megütöd	3	megüt	V-IND.PRS.DEF.2.SG	megüt-öd
laci	89	laci	N.NOM.SG	laci
cumi	57	cumi	N.NOM.SG	cumi
kend	10	ken	V-SBJV.PRS.DEF.2.SG	ken-d
baj	157	baj	N.NOM.SG	baj
bánom	3	bán	N.NOM-PSS1S.SG	bán-om
cumit	20	cumi	N.SG-ACC	cumi-t
leszel	29	lesz	V-IND.PRS.INDF.2.SG.Ol	lesz-el
sírsz	20	sír	V-IND.PRS.INDF.2.SG.asz	sír-sz
fiam	20	fiam	N.NOM.SG	fiam
fektessünk	2	fektet	V-SBJV.PRS.INDF.1.PL	fektet-jünk
fektessük	10	fektet	V-SBJV.PRS.DEF.1.PL	fektet-jük
homokot	58	homok	N.SG-ACC	homok-ot
adtam	22	ad	V-IND.PST.INDF.1.SG	ad-tam
homok	51	homok	N.NOM.SG	homok
kijönni	19	kijön	V-NFIN	kijön-ni
köpd	9	köp	V-SBJV.PRS.DEF.2.SG	köp-d
csokija	1	csoki	N.NOM-PSS3S.SG	csoki-ja
mondom	18	mond	V-IND.PRS.DEF.1.SG	mond-om
leszek	35	lesz	V-IND.PRS.INDF.1.SG	lesz-ek
szereted	65	szeret	V-IND.PRS.DEF.2.SG	szeret-ed
feri	11	feri	N.NOM.SG	feri
kastélyt	1	kastély	N.SG-ACC	kastély-t
ó	153	ó	V.IND.PRS.INDF.3.SG	ó
csinálom	51	csinál	V-IND.PRS.DEF.1.SG	csinál-om
nadrágom	7	nadrág	N.NOM-PSS1S.SG	nadrág-om
nadrág	17	nadrág	N.NOM.SG	nadrág
sport	4	sport	N.NOM.SG	sport
egyet	213	egy	N.SG-ACC	egy-et
elrontjátok	1	elront	V-IND.PRS.DEF.2.PL	elront-játok
haragudj	2	haragszik	V-SBJV.PRS.INDF.2.SG	haragud-j
rontani	9	ront	V-NFIN	ront-ani
kiabált	8	kiabál	V-IND.PST.INDF.3.SG	kiabál-t
kiabáltál	2	kiabál	V-IND.PST.INDF.2.SG	kiabál-tál
tudtam	11	tud	V-IND.PST.INDF.1.SG	tud-tam
megnézni	30	megnéz	V-NFIN	megnéz-ni
elrontották	2	elront	V-IND.PST.DEF.3.PL	elront-ották
megmutattuk	1	megmutat	V-IND.PST.DEF.1.PL	megmutat-tuk
rontottuk	1	ront	V-IND.PST.DEF.1.PL	ront-ottuk
rontjuk	1	ront	V-IND.PRS.DEF.1.PL	ront-juk
elvágtad	1	elvág	V-IND.PST.DEF.2.SG	elvág-tad
nadrágja	4	nadrág	N.NOM-PSS3S.SG	nadrág-ja
zsebem	6	zseb	N.NOM-PSS1S.SG	zseb-em
zseb	3	zseb	N.NOM.SG	zseb
zsebe	11	zseb	N.NOM-PSS3S.SG	zseb-e
szóródjon	2	szóródik	V-SBJV.PRS.INDF.3.SG	szóród-jon
gombom	2	gomb	N.NOM-PSS1S.SG	gomb-om
szórd	6	szór	V-SBJV.PRS.DEF.2.SG	szór-d
bácsira	4	bácsi	N.SG-ON+ALL	bácsi-ra
szórni	3	szór	V-NFIN	szór-ni
dobom	4	dob	N.NOM-PSS1S.SG	dob-om
rendben	9	rend	N.SG-IN+ESS	rend-ben
kocsiba	9	kocsi	N.SG-IN+ALL	kocsi-ba
kocsi	94	kocsi	N.NOM.SG	kocsi
akarom	47	akar	V-IND.PRS.DEF.1.SG	akar-om
bácsié	35	bácsi	N.SG-PSS4S	bácsi-é
láttátok	1	lát	V-IND.PST.DEF.2.PL	lát-tátok
verd	6	ver	V-SBJV.PRS.DEF.2.SG	ver-d
próbáljunk	1	próbál	V-SBJV.PRS.INDF.1.PL	próbál-junk
utolsó	2	utolsó	ADJ.NOM.SG	utolsó
összevágom	1	összevág	V-IND.PRS.DEF.1.SG	összevág-om
vitamin	2	vitamin	N.NOM.SG	vitamin
koszos	18	koszos	ADJ.NOM.SG	koszos
piszkot	2	piszok	N.SG-ACC	piszok-ot
gyógyszer	5	gyógyszer	N.NOM.SG	gyógyszer
vitamint	1	vitamin	N.SG-ACC	vitamin-t
vágom	6	vág	V-IND.PRS.DEF.1.SG	vág-om
fát	16	fa	N.SG-ACC	fa-t
karddal	8	kard	N.SG-INST	kard-val
busz	13	busz	N.NOM.SG	busz
kereszt	2	kereszt	N.NOM.SG	kereszt
rosszat	8	rossz	N.SG-ACC	rossz-at
csináljatok	3	csinál	V-SBJV.PRS.INDF.2.PL	csinál-jatok
börtönbe	12	börtön	N.SG-IN+ALL	börtön-be
csináltunk	8	csinál	V-IND.PST.INDF.1.PL	csinál-tunk
katona	47	katona	N.NOM.SG	katona
mennek	106	megy	V-IND.PRS.INDF.3.PL	megy-nek
romlott	16	romlik	V-IND.PST.INDF.3.SG	roml-ott
megcsináltam	14	megcsinál	V-IND.PST.INDF.1.SG	megcsinál-tam
szerv	3	szerv	N.NOM.SG	szerv
lapát	21	lapát	N.NOM.SG	lapát
tele	23	tele	N.NOM.SG	tele
elesett	14	elesik	V-IND.PST.INDF.3.SG	eles-ett
maradsz	23	marad	V-IND.PRS.INDF.2.SG.asz	marad-sz
kocsival	11	kocsi	N.SG-INST	kocsi-val
jöttem	7	jön	V-IND.PST.INDF.1.SG	jön-ttem
rozsdás	2	rozsdás	ADJ.NOM.SG	rozsdás
tiszta	47	tiszta	N.NOM.SG	tiszta
megcsinálni	15	megcsinál	V-NFIN	megcsinál-ni
óvodában	4	óvoda	N.SG-IN+ESS	óvoda-ban
térre	3	tér	N.SG-ON+ALL	tér-re
menjünk	427	megy	V-SBJV.PRS.INDF.1.PL	megy-jünk
börtön	1	börtön	N.NOM.SG	börtön
jössz	89	jön	V-IND.PRS.INDF.2.SG.asz	jön-sz
megvert	4	megver	V-IND.PST.INDF.3.SG	megver-t
vész	1	vész	N.NOM.SG	vész
vert	4	ver	V-IND.PST.INDF.3.SG	ver-t
nézzek	10	néz	V-SBJV.PRS.INDF.1.SG	néz-jek
tetet	2	tetet	V.IND.PRS.INDF.3.SG	tetet
gombóc	11	gombóc	N.NOM.SG	gombóc
cukorkát	2	cukorka	N.SG-ACC	cukorka-t
dobd	26	dob	V-SBJV.PRS.DEF.2.SG	dob-d
vettem	11	vesz	V-IND.PST.INDF.1.SG	vesz-ttem
köt	8	köt	V.IND.PRS.INDF.3.SG	köt
gombócot	14	gombóc	N.SG-ACC	gombóc-ot
teszünk	9	tesz	V-IND.PRS.INDF.1.PL	tesz-ünk
cukor	6	cukor	N.NOM.SG	cukor
paprikát	6	paprika	N.SG-ACC	paprika-t
viszem	19	visz	V-IND.PRS.DEF.1.SG	visz-em
töröm	1	tör	V-IND.PRS.DEF.1.SG	tör-öm
autó	249	autó	N.NOM.SG	autó
visszük	19	visz	V-IND.PRS.DEF.1.PL	visz-jük
vigyük	11	visz	V-SBJV.PRS.DEF.1.PL	visz-jük
uborka	2	uborka	N.NOM.SG	uborka
adunk	20	adunk	N.NOM.SG	adunk
megfelel	2	megfelel	V.IND.PRS.INDF.3.SG	megfelel
kötnél	1	köt	V-COND.PRS.INDF.2.SG	köt-nél
kössek	1	köt	V-SBJV.PRS.INDF.1.SG	köt-jek
bottal	6	bot	N.SG-INST	bot-val
kötlek	2	köt	V-IND.PRS.LGSPEC1.1.SG	köt-lek
kötéllel	1	kötél	N.SG-INST	kötél-vel
kötve	14	köt	V-V.CVB	köt-ve
mozogni	3	mozog	V-NFIN	mozog-ni
nézzem	67	néz	V-SBJV.PRS.DEF.1.SG	néz-jem
nyelvem	1	nyelv	N.NOM-PSS1S.SG	nyelv-em
szúr	16	szúr	V.IND.PRS.INDF.3.SG	szúr
kötöd	1	köt	V-IND.PRS.DEF.2.SG	köt-öd
kösd	5	köt	V-SBJV.PRS.DEF.2.SG	köt-d
ajándékot	24	ajándék	N.SG-ACC	ajándék-ot
verni	3	ver	V-NFIN	ver-ni
emeljük	5	emel	V-IND.PRS.DEF.1.PL	emel-jük
nehéz	39	nehéz	N.NOM.SG	nehéz
salátával	1	saláta	N.SG-INST	saláta-val
kivesszük	12	kivesz	V-IND.PRS.DEF.1.PL	kivesz-jük
dobtál	7	dob	V-IND.PST.INDF.2.SG	dob-tál
teherautót	9	teherautó	N.SG-ACC	teherautó-t
nagyot	66	nagy	N.SG-ACC	nagy-ot
rontsd	4	ront	V-SBJV.PRS.DEF.2.SG	ront-d
rontod	8	ront	V-IND.PRS.DEF.2.SG	ront-od
elrontasz	1	elront	V-IND.PRS.INDF.2.SG.asz	elront-asz
hógolyó	7	hógolyó	N.NOM.SG	hógolyó
szorulni	1	szorul	V-NFIN	szorul-ni
hógolyót	6	hógolyó	N.SG-ACC	hógolyó-t
szádba	16	száj	N.SG-PSS2S-IN+ALL	száj-d-ba
majmok	14	majom	N.NOM-PL	majom-ok
királya	3	király	N.NOM-PSS3S.SG	király-a
látsz	17	lát	V-IND.PRS.INDF.2.SG.asz	lát-sz
tévén	1	tévé	N.SG-ON+ESS	tévé-n
nézel	8	néz	V-IND.PRS.INDF.2.SG.Ol	néz-el
tévét	11	tévé	N.SG-ACC	tévé-t
szoktál	17	szokik	V-IND.PST.INDF.2.SG	szok-tál
nézni	61	néz	V-NFIN	néz-ni
tévé	16	tévé	N.NOM.SG	tévé
bekapcsoltam	6	bekapcsol	V-IND.PST.INDF.1.SG	bekapcsol-tam
macit	40	maci	N.SG-ACC	maci-t
nézed	13	néz	V-IND.PRS.DEF.2.SG	néz-ed
kapcsolva	12	kapcsol	V-V.CVB	kapcsol-va
csináld	51	csinál	V-SBJV.PRS.DEF.2.SG	csinál-d
macik	3	maci	N.NOM-PL	maci-k
elrontod	3	elront	V-IND.PRS.DEF.2.SG	elront-od
virágot	80	virág	N.SG-ACC	virág-ot
vizet	57	víz	N.SG-ACC	víz-et
debrecenbe	2	debrecen	N.SG-IN+ALL	debrecen-be
kellene	13	kell	V-COND.PRS.INDF.3.SG	kell-ene
mennem	3	menik	V-NFIN.1.SG	men-nem
kaviccsal	4	kavics	N.SG-INST	kavics-val
zárva	27	zár	V-V.CVB	zár-va
délután	26	délután	N.NOM.SG	délután
darabot	3	darab	N.SG-ACC	darab-ot
homokos	12	homokos	N.NOM.SG	homokos
tetszett	4	tetszik	V-IND.PST.INDF.3.SG	tetsz-ett
hoztam	38	hoz	V-IND.PST.INDF.1.SG	hoz-tam
üljünk	23	ül	V-SBJV.PRS.INDF.1.PL	ül-jünk
estem	5	est	N.NOM-PSS1S.SG	est-em
csináltál	66	csinál	V-IND.PST.INDF.2.SG	csinál-tál
tegnap	25	tegnap	N.NOM.SG	tegnap
játszottál	13	játszik	V-IND.PST.INDF.2.SG	játsz-ottál
lent	16	len	N.SG-ACC	len-t
lacival	6	laci	N.SG-INST	laci-val
játszottunk	7	játszik	V-IND.PST.INDF.1.PL	játsz-ottunk
harapott	1	harap	V-IND.PST.INDF.3.SG	harap-ott
ugatott	2	ugat	V-IND.PST.INDF.3.SG	ugat-ott
féltél	3	fél	V-IND.PST.INDF.2.SG	fél-tél
ijedtél	3	ijed	V-IND.PST.INDF.2.SG	ijed-tél
okos	60	okos	ADJ.NOM.SG	okos
kutyától	4	kutya	N.SG-AT+ABL	kutya-tól
holnap	51	holnap	N.NOM.SG	holnap
mentek	17	ment	V-IND.PRS.INDF.1.SG	ment-ek
dunára	4	duna	N.SG-ON+ALL	duna-ra
nagymamával	2	nagymama	N.SG-INST	nagymama-val
tavasszal	2	tavasz	N.SG-INST	tavasz-val
andi	102	andi	N.NOM.SG	andi
bokorba	10	bokor	N.SG-IN+ALL	bokor-ba
mér	31	mér	V.IND.PRS.INDF.3.SG	mér
elmentek	17	elment	V-IND.PRS.INDF.1.SG	elment-ek
megyünk	172	megy	V-IND.PRS.INDF.1.PL	megy-ünk
menj	96	megy	V-SBJV.PRS.INDF.2.SG	megy-j
érted	18	ér	V-IND.PST.DEF.2.SG	ér-ted
kukac	2	kukac	N.NOM.SG	kukac
nekimentem	1	nekimegy	V-IND.PST.INDF.1.SG	nekimegy-tem
kerek	5	kerek	ADJ.NOM.SG	kerek
álltam	1	áll	V-IND.PST.INDF.1.SG	áll-tam
orrod	8	orr	N.NOM-PSS2S.SG	orr-od
babát	149	baba	N.SG-ACC	baba-t
baba	884	baba	N.NOM.SG	baba
mondtam	23	mond	V-IND.PST.INDF.1.SG	mond-tam
dobta	12	dob	V-IND.PST.DEF.3.SG	dob-ta
vette	33	vesz	V-IND.PST.DEF.3.SG	vesz-tte
törte	6	tör	V-IND.PST.DEF.3.SG	tör-te
kérdi	2	kérd	V-IND.PRS.DEF.3.SG.i	kérd-i
epret	8	eper	N.SG-ACC	eper-et
szeretsz	19	szeret	V-IND.PRS.INDF.2.SG.asz	szeret-sz
nénit	33	néni	N.SG-ACC	néni-t
jánost	2	jános	N.SG-ACC	jános-t
válasz	1	válasz	N.NOM.SG	válasz
paci	12	paci	N.NOM.SG	paci
emeld	19	emel	V-SBJV.PRS.DEF.2.SG	emel-d
fejedet	11	fej	N.SG-PSS2S-ACC	fej-ed-et
háza	13	ház	N.NOM-PSS3S.SG	ház-a
mókusnak	9	mókus	N.SG-DAT.SG	mókus-nak
ajtó	36	ajtó	N.NOM.SG	ajtó
tudjon	8	tud	V-SBJV.PRS.INDF.3.SG	tud-jon
mehet	29	megy	V-POT	megy-het
ablak	54	ablak	N.NOM.SG	ablak
farkast	4	farkas	N.SG-ACC	farkas-t
leesett	96	leesik	V-IND.PST.INDF.3.SG	lees-ett
rátettem	2	rátesz	V-IND.PST.INDF.1.SG	rátesz-ttem
lezárjuk	1	lezár	V-IND.PRS.DEF.1.PL	lezár-juk
mókust	14	mókus	N.SG-ACC	mókus-t
kapod	4	kap	V-IND.PRS.DEF.2.SG	kap-od
csöngetni	1	csönget	V-NFIN	csönget-ni
nyomd	19	nyom	V-SBJV.PRS.DEF.2.SG	nyom-d
megáll	6	megáll	V.IND.PRS.INDF.3.SG	megáll
vigyázzunk	3	vigyáz	V-SBJV.PRS.INDF.1.PL	vigyáz-junk
ajtón	10	ajtó	N.SG-ON+ESS	ajtó-n
bezárjuk	4	bezár	V-IND.PRS.DEF.1.PL	bezár-juk
tegye	13	tesz	V-SBJV.PRS.DEF.3.SG	tesz-je
villamos	12	villamos	N.NOM.SG	villamos
fán	5	fa	N.SG-ON+ESS	fa-n
nekiment	2	nekimegy	V-IND.PST.INDF.3.SG	nekimegy-t
megfogom	9	megfog	V-IND.PRS.DEF.1.SG	megfog-om
szedjük	10	szed	V-IND.PRS.DEF.1.PL	szed-jük
csináljuk	26	csinál	V-IND.PRS.DEF.1.PL	csinál-juk
szedni	17	szed	V-NFIN	szed-ni
hosszú	31	hosszú	ADJ.NOM.SG	hosszú
útra	1	út	N.SG-ON+ALL	út-ra
fölszáll	4	fölszáll	V.IND.PRS.INDF.3.SG	fölszáll
vonatra	4	vonat	N.SG-ON+ALL	vonat-ra
játszhat	4	játszik	V-POT	játsz-hat
pálya	15	pálya	N.NOM.SG	pálya
velencei	1	velencei	N.NOM.SG	velencei
tóba	4	tó	N.SG-IN+ALL	tó-ba
szoktam	6	szokik	V-IND.PST.INDF.1.SG	szok-tam
balatonra	7	balaton	N.SG-ON+ALL	balaton-ra
keletibe	1	keleti	ADJ.SG-IN+ALL	keleti-be
keleti	3	keleti	ADJ.NOM.SG	keleti
pályaudvarra	2	pályaudvar	N.SG-ON+ALL	pályaudvar-ra
bántsd	22	bánt	V-SBJV.PRS.DEF.2.SG	bánt-d
megverlek	1	megver	V-IND.PRS.LGSPEC1.1.SG	megver-lek
puff	25	puff	N.NOM.SG	puff
döntsd	7	dönt	V-SBJV.PRS.DEF.2.SG	dönt-d
várat	21	vár	N.SG-ACC	vár-at
elindulok	2	elindul	V-IND.PRS.INDF.1.SG	elindul-ok
villamoson	3	villamos	N.SG-ON+ESS	villamos-on
szék	124	szék	N.NOM.SG	szék
indulunk	14	indul	V-IND.PRS.INDF.1.PL	indul-unk
maci	300	maci	N.NOM.SG	maci
vigyázok	4	vigyáz	V-IND.PRS.INDF.1.SG	vigyáz-ok
rája	1	rája	N.NOM.SG	rája
rókám	3	róka	N.NOM-PSS1S.SG	róka-m
kelen	1	kel	N.SG-ON+ESS	kel-en
