Word,Frequency
Lacika,12
kitôl,20
kaptál,16
karácsonykor,3
télapó,12
me,58
jézuska,3
mindegy,11
gondoltam,5
gyár,1
kemencével,1
emberek,12
utaznak,6
csö,1
nekünk,23
hidat,21
átjön,1
kimegy,14
kiment,10
gépból,1
kanyarodni,1
megnézem,63
mik,221
hallom,8
képek,4
hala,26
elrontottam,6
érdekes,18
halat,25
föztetek,1
ettek,1
délelôtt,3
vendégség,1
Gábor,24
Béla,10
gyerekzsúr,1
társaság,1
répa,19
kimentünk,1
konyhába,13
tálaltál,2
ebédlöben,1
ebéddel,2
játékebéd,1
kérdezi,3
idenézz,11
ettetek,3
ba,179
hal,49
alma,54
fözeléket,1
almát,26
ropogott,2
fofad,1
alatt,43
foguskád,1
kutyát,36
mókusot,1
dio,6
orram,1
hazasiet,3
mókuska,15
lakik,17
motro,1
csináltaok,1
segitettem,1
elôl,3
fa,61
o,219
marad,37
sose,15
becsuktuk,2
zárjuk,9
falat,7
kéményt,4
levesszük,22
mókuskát,2
benézett,1
felborult,9
törjétek,1
halacskáját,2
zzz,1
visszament,8
bedugom,3
bedugtam,1
dugtál,3
uszik,33
lábában,1
elveszi,76
hozzad,10
egye,8
édesek,2
nagymamádnak,1
iróasztalban,1
elefánt,41
kérd,9
elkérjem,1
kérjed,1
kimegyek,12
hagyod,3
elkérjük,2
hmmmmmmmm,1
megette,32
megevett,9
halacskámat,8
dugjad,1
földugjunk,1
földugjuk,1
emlékmü,3
hösi,2
Jánoska,4
begyük,1
meleg,68
osztályban,1
levenni,24
valahol,29
helyünk,3
kapcsold,20
hallani,4
kiveszem,22
idefigyel,1
megmarad,3
varva,1
tudjuk,24
próbald,1
székem,5
összekoszoltam,1
egyszeg,1
összekoszolom,1
akvárium,4
akváriumba,2
gonosz,25
biciklizek,3
benn,22
elromlott,79
kereke,25
próbalta,1
szretnék,1
biciklizni,4
kerék,25
megcsináltad,5
romolva,4
megkapom,2
biciklit,14
megkapod,5
kapom,18
hiszem,46
jólesz,1
forog,24
kalapács,43
kalapácsunk,2
ülj,116
kapja,15
odaadtam,5
Évának,5
lökjél,2
ellök,1
elôvette,1
piszkálod,2
tudnak,5
úgyis,1
melegen,2
meleged,7
melegem,3
elmész,15
kakálni,5
gyürd,1
odamegyek,7
nénihez,18
leveszi,4
vehetem,1
veheti,1
kép,25
brrr,66
szinüt,1
aznem,1
úgyanaz,2
kikötöm,1
cipô,6
levegyem,4
legcsunyább,1
farmer,2
kislánynak,6
dedós,2
anyu,546
halló,58
Tomi,16
Tomika,4
sirjál,5
bölcsiben,3
mamika,7
bölcsibe,6
hozzátok,6
Viola,40
pisilni,73
pisiltem,4
megcsinálják,3
telefont,11
csimbumm,4
cirkusz,4
brrrrrr,3
kivetted,7
csengik,2
csengett,1
csengés,1
megszerelem,1
megcserélni,1
nemjó,1
dugni,6
csend,2
nyelv,2
nyelve,7
siet,2
madár,56
elrepült,15
Mari,1
telefonálj,1
telefonálok,13
anyuci,147
anya,171
Tomikát,2
hivd,1
anyukát,11
hívod,2
Tomikám,1
hóember,9
szaladgáljatok,2
motort,25
huuú,1
pancsát,2
gyer,2
engedje,2
gyereket,6
játékokat,22
halacskával,3
játszom,14
rontsa,2
rontsak,2
hjje,1
elrontja,3
hjjé,1
megcsinálod,3
rontsuk,4
rontva,1
számold,2
legnagyobb,10
elvettem,24
tötönöm,2
térem,3
tépen,2
mondtál,15
teté,5
mondtad,25
pöpöpe,1
papapa,1
kötyönöm,1
utcán,13
tetted,9
eldobni,4
óóo,1
vetted,16
szépem,2
csikot,1
csikós,1
kockát,52
csikos,1
szemit,6
szemét,24
mondja,72
látja,9
prrf,1
köpködni,4
modják,1
amibe,1
zsákica,1
lekapcsolta,1
villanyt,8
szemembe,2
sötét,20
sirtam,2
szemedbe,8
sirtál,1
mond,105
visszakapcsolta,1
villany,7
bekapcsoltál,1
kapcsoltál,1
éjjel,3
szilárd,2
kemény,9
kapd,5
bejött,9
Rakja,1
késziti,1
készitje,1
látszik,30
elbujt,24
pepe,3
csunyán,4
beszélsz,15
halacs,12
szoritsam,2
beleejtettem,1
eltünt,4
cica,91
odatedd,1
reggeliztem,3
verekedjetek,23
székre,17
ülni,53
ülök,21
mászni,15
belemászok,1
tôletek,1
eeeee,1
eeea,1
odaaduk,1
zsizsi,1
legyél,14
repülôgéppel,7
drága,25
jársz,6
járunk,1
jártam,5
pirinyó,2
picuri,1
bibis,55
állatkertbe,17
oroszlánt,5
tigriseket,1
rosszabb,1
vagyik,1
ördög,22
legrosszabb,1
borzasztó,6
dühöng,1
borzamos,1
bemászik,4
ládába,1
labába,1
megrugott,1
visszarugtam,1
lábommal,1
pofont,1
oroszlánnak,2
felvettem,1
ismered,11
vizilót,3
vizilovat,2
ismerem,9
vizilomat,2
vizilónak,2
mekkora,6
sovány,1
vizilóról,1
beszélünk,1
autónak,4
hid,22
hidon,14
mmmmostan,1
átmegy,11
szétromlott,4
ahid,1
ezeköt,1
eveszi,2
Bácsi,1
autóbusszal,3
beleestem,31
átjönni,1
afarkas,1
macskát,3
átmenni,2
mennni,1
beszéljél,6
eldül,4
hhjé,1
szétszedek,1
szétszedjük,6
szedve,4
tornyt,1
papa,39
törpe,74
bumtatát,1
bumtata,4
mumtata,12
mondfani,1
fogalmam,1
sincs,9
értelme,2
mintete,2
mimtete,1
szétszedünk,3
leülni,18
aszéken,1
kéred,58
széket,51
széken,18
tudodm,1
nálad,17
harmadik,6
visszanéz,1
tatamutata,1
andavi,1
tetemumtata,1
kisfiam,6
szétdobálni,2
dobálás,1
szétrontottam,4
kámat,1
tititam,1
belôled,4
játszol,37
dobtam,7
piacre,1
megvesz,3
viszi,17
pe,5
házik,2
fiuval,1
Dinivel,1
visszaküldted,1
Pete,1
nemlesz,2
mondod,43
jóóóó,3
megvancsinálva,1
kutyacskát,1
várnak,4
toronya,3
tornya,2
tegyenm,1
kihúzott,1
fánci,3
föll,1
föltetted,2
orrát,15
vár,24
leborul,2
babák,32
vigyázni,14
sullya,1
leszakad,1
juuj,4
leboritottad,1
leborult,1
énnj,1
dölni,2
úú,11
ffffogd,1
dönt,2
döntsed,3
csodálatos,10
majdnem,39
földrengés,1
ledoül,1
Jancsikám,1
nene,12
rázd,5
er,3
rázzam,1
rázzad,2
remeg,1
ledülni,1
figyeljétek,1
figyeljetek,4
dült,4
házakat,3
alacsony,1
szétszeded,3
errébb,1
eldúlt,1
eldöntötted,1
megya,1
repülô,15
azta,2
kutyusod,1
házikót,26
nekd,1
ebédem,1
délkor,1
lehetlak,1
vacsorázom,1
Karcsikám,1
vacsorázol,2
ebédel,1
najd,1
vacsorázni,4
foglak,5
lelöni,6
ágyon,6
forditsad,1
fogta,2
ideülök,9
helyére,12
helyedre,5
szobor,4
évikám,1
mejd,1
vanneked,1
epi,2
találjuk,2
Gyurikáé,1
Gyuri,25
adjuk,30
ôneki,1
öneki,4
elége,1
korona,4
verekedj,2
verekszik,2
pis,34
régo,1
beszéljünk,2
telefonon,9
apu,143
mingyár,10
odaadod,13
ütni,1
csecse,4
kötényedben,2
figyeld,11
bogárka,2
kicsike,6
hintapalinta,10
iskola,4
ná,5
zsebemben,4
mutatni,4
gyerekeknek,6
szeretné,2
csipogó,1
csipog,1
mingyárt,2
Géka,3
tapikó,1
béka,29
giga,4
miga,1
figa,1
gigagiga,1
bicakika,1
verekekekekeke,1
bikalát,1
bika,2
hivlak,1
ölembe,15
elesni,2
vegyek,10
asztán,4
lehasálni,1
alsó,2
kötény,21
kiabálás,2
subája,1
so,11
hallgatö,1
hiába,8
bumboli,1
háztól,2
messze,22
ahova,1
jár,17
hallgatolsz,1
nádi,3
hededü,1
hegedü,2
számolunk,9
dere,30
számolj,1
megmondom,7
hoz,26
husz,2
játsszatok,4
megkukkolta,2
dobóval,1
mást,18
húsz,6
nézzetek,2
hat,29
nyolc,29
öt,50
ali,28
Cornell,1
dugd,26
cumidat,1
meglátja,2
Miklóska,1
rontom,2
beletegyem,2
kezemet,13
fözzél,1
teát,28
inni,40
igyál,18
megittad,4
tea,10
készitek,5
tegyünk,27
befér,4
ehö,2
készitesz,1
nektek,16
szólok,8
kevés,12
rak,12
rakom,6
szóljál,6
ittad,3
megiszom,3
megigyam,1
megiszod,3
ittál,6
mámár,1
teja,5
ninini,1
belefél,3
fé,3
füzni,10
engedi,14
Gyuli,1
segitsél,9
belakni,1
várni,4
Gyurihoz,1
mamikámnak,1
anyukámnak,2
mamikám,3
telefon,42
mamikának,2
anyucival,10
Andim,2
Eva,5
telefona,1
telefonáljál,5
amig,3
számolok,5
számolsz,2
é,58
fért,3
cicak,2
hagyál,1
tássék,1
rók,1
vadok,14
gogo,1
fölülünk,1
haat,1
hálom,3
nyágyon,1
nyá,2
nyáhozba,1
járok,1
dolgozni,24
épitve,1
ketoö,1
hét,13
öleg,1
skatulyus,1
megkeresek,1
Gáborka,1
Erzsitôl,1
daru,31
darut,8
számolják,2
fordits,2
for,1
számolni,4
nad,22
kilenc,14
ülsz,15
Györika,1
Györike,1
felülök,2
asztalo,1
elromlik,3
köszi,7
óh,6
számolja,2
számol,9
elvetted,3
negy,5
beleeszik,1
kapcsoljál,1
ménj,1
betakarta,1
bácsika,16
autót,100
darusautót,5
fésüljetek,1
jösz,13
haj,6
szemed,7
hékás,6
láttalak,4
pókós,1
moklás,1
mokmás,1
kaptad,18
karkötöt,10
bácsitól,15
jöttél,18
tizre,1
tiz,5
órakor,1
használom,1
tettem,11
tetete,2
leüljetek,1
üljetek,9
nomokos,1
levettem,6
arról,10
fölmegy,13
gödört,1
elején,2
neyém,2
Miklósom,4
homkos,1
Mikike,45
szád,13
hóembert,6
pokát,1
karkötö,18
karköte,1
karkötem,3
zuhogó,1
esóben,1
vittük,1
gyerekeket,7
aludtak,2
megijedtetek,1
vihartól,1
jégesö,3
nálunk,9
elkaptam,1
jéget,3
dobott,4
bekeptam,2
jeget,2
vihar,2
esó,1
hasam,8
jég,12
fagyi,12
jeges,4
szopogatni,1
bács,33
torka,4
fájul,1
gombold,1
bummagong,1
bambamba,2
bamba,1
bambabamba,1
gyerekes,1
bambamkba,1
tshiu,1
tshio,1
gyögyö,2
rózsam,1
honnan,45
esett,41
karkótöt,1
ottan,69
homokban,6
ameddig,3
csupa,13
letörlöm,1
szórsz,1
ididididi,1
baran,1
szórjál,3
Barta,6
mácska,1
bédédéde,1
dödédédé,1
dédédéde,1
pupf,1
ppp,1
csunika,2
kidobtál,2
gyöngy,3
kaszál,8
katál,1
kaszálja,5
füvet,6
kezeddel,8
prü,2
ugrálj,2
férek,7
Tündinek,8
túndinek,1
hozzam,8
elôtt,7
bemegyek,28
kihozom,1
Gabinak,2
Gabival,1
hiányzik,11
csinakorokanyaméke,1
koha,1
poha,1
nedem,1
megö,1
meke,2
make,5
mek,9
sütöttem,2
bölcsodébe,1
kezembe,19
Zsuzsika,2
kér,84
vattát,5
állami,1
volga,1
lalo,3
fagylalt,11
nyalni,1
megkóstolhatom,1
kitünö,1
lerugom,3
lerugtam,1
rugtál,2
rugtad,1
rugtam,2
elesel,2
elestél,4
fogadjatok,1
teáért,2
jók,21
legyetek,1
legy,2
magukra,1
lejön,3
karkötöm,3
tényleg,66
rendör,5
fagyit,29
osdódódó,1
kukucs,21
kukucskáltam,1
ablakban,2
kukucska,2
karkötöd,3
karörád,1
tutututu,1
sírtam,7
totato,1
valasztava,1
blöblönlö,1
brim,1
brumm,27
geyer,2
brum,43
brummmm,1
reggelt,11
kosár,10
kórs,1
tei,6
garázsot,1
állni,2
garázsba,6
tudta,7
tudtátok,1
fürödni,14
tortát,7
ho,36
hö,11
töm,2
garázs,1
megcsinálja,5
óra,36
visza,1
Mikikém,38
gyorsam,1
elteszi,3
pum,4
prum,1
pra,2
madacs,1
büdágy,1
todod,2
csöpörög,1
Jancsi,1
nyöszörög,1
anyja,1
hasra,2
csöpög,6
orr,6
votl,1
jaa,1
tudjátok,4
abbahagyni,1
kétszer,10
dehogy,9
suty,1
volttál,1
Müller,5
magasan,6
hittem,12
kezem,29
megmossuk,13
délbe,1
letörülöm,1
törüld,3
törölgetöm,1
töröl,3
Babám,22
visszajöttél,3
msot,1
talics,1
talicska,16
fésülködlek,1
fübe,11
dörzsöltem,1
lettél,4
csúnya,74
kezünket,2
dörzsölöm,1
mostál,3
semmivel,3
dözsöltél,1
dörzsöltél,1
földdel,1
lapáttal,9
játékot,56
um,2
umi,1
kibontani,5
üssétek,1
magatokat,1
elrontom,13
visszatettük,1
ém,4
rontottad,4
cipôdet,2
leveszel,1
onnét,2
homokozol,3
nagyobbet,1
szor,1
vödör,11
öszegyürödött,1
elvesze,4
tapogatni,1
dobra,2
otta,10
eldobok,1
dobod,3
veszünk,22
ráöntöttem,3
öntöd,1
locsollak,1
gyógyszerrel,1
shu,3
locsolom,1
Évikét,1
évát,2
injekció,3
félj,5
fogod,19
eldült,4
injekciót,3
csunyát,2
szedünk,5
csin,8
fájni,14
szór,1
fe,4
épitsük,7
neg,3
bácsihoz,29
megépitsük,1
kavics,15
pöm,4
fogja,23
gyoprsan,1
megijesztem,1
megcsipt,1
Tündér,1
hami,14
lova,2
lapátot,6
enim,1
eljönni,1
megmondtam,4
rátesszük,1
üljél,12
amarra,2
alagutját,1
alagut,2
házam,5
nagymama,21
nagymamád,5
motoros,2
épitsünk,7
epitünk,1
épitetek,2
teneked,3
megköszönted,2
tetszik,16
Tündi,69
kaptátok,2
hozott,24
lányoknak,1
enyim,2
fürdöszobában,2
nagyszobában,1
nagyanyuci,1
teját,2
talicskámat,2
kihülött,1
eleget,7
talicskádat,1
pákát,1
Katika,12
hoztál,14
megiszam,1
hogyha,60
sarokba,8
sarokban,3
innivalót,5
valót,1
hagyjatok,2
hely,18
mellettem,4
innivalóm,1
úlni,2
namama,1
bum,49
jöttettem,1
szállj,46
üres,18
pad,1
hajód,1
mentöt,1
mentöautó,1
ideülni,5
Domikám,1
helyem,1
fölszállni,5
ennivalót,17
várjatok,4
kaptok,5
hááá,1
amennyit,2
büdös,18
szag,2
akasztál,1
ennivaló,7
vala,1
vacsorázunk,3
hagymát,1
vágunk,1
joghy,1
büdós,1
tejföl,1
kerékben,1
vissamegy,1
kertbe,10
hozlak,1
álljatok,3
bementünk,2
elindul,7
elindulni,1
indulás,8
máris,5
há,71
merre,14
lapátomat,4
maradjál,13
eeeh,1
hülyeség,2
leszállás,3
fölveszi,7
kereket,3
fölvesz,4
huuuu,2
máshova,10
alagutba,4
aha,86
metróba,2
tütütü,4
végállomásnál,1
szállni,8
tüt,6
zárt,2
tütü,31
szállunk,5
dudál,8
vég,2
állomás,7
végállomás,1
kiszállunk,3
kiszállok,2
tütüt,4
katonás,1
katónás,1
vagunk,2
kapaszkodj,4
leszállok,5
teherauto,6
tehérauto,6
beszállás,2
kanalad,2
melrakadt,1
csiáljunk,1
elütött,6
elgurultunk,1
elgurult,26
óbégatnak,1
huu,4
vonatról,2
nagyott,1
pirtos,1
rehol,14
beakadt,3
usznak,7
nerm,1
összevissza,2
szépek,2
rehó,9
Lacit,7
trumm,1
zászlót,2
zászló,5
zászlónak,1
botja,1
lebeg,2
levegön,1
egérke,70
egér,134
egérkének,2
orrocska,3
énkérem,2
akadt,1
kosárbe,1
kosárban,3
kerjük,1
hervadt,4
levelecske,1
friss,6
levél,3
egyed,6
levélt,1
rek,1
csókolon,1
köszönsz,4
órát,9
mindenkinek,19
mindekinek,1
mnejünk,1
asztalhoz,11
asztalnál,8
re,2
vigyázzon,2
eltöri,1
eltörik,14
vigyázom,2
úlj,1
rehö,1
megállt,5
orácskád,1
hallo,3
nom,1
vesszük,9
levettük,1
órámat,1
órácskáját,1
karkötöjét,1
csókokat,2
kötni,6
gondolod,5
lököd,3
ebédelnek,4
hozzányulni,1
ráemelni,1
engedem,7
kehet,2
homokozunk,11
tologassuk,1
ja,111
patya,1
pancsizni,7
kiszáll,5
indulhat,7
induljon,4
brezum,1
toljál,3
totlom,1
tolom,4
tolni,1
elmentem,3
odaül,7
magadra,4
Kornélka,1
szegedi,3
Icu,2
lelöksz,2
brummm,2
leszállni,4
leszáll,6
fogtok,5
vezetô,29
odamenni,19
gugu,3
távolsági,1
autóbusz,2
Majakovszkij,1
utcába,3
odamegy,6
üljek,10
édesapu,2
édesapuká,2
iii,8
gyermekem,2
csüccs,43
hátam,4
mögött,8
tudunk,24
leszünk,2
gye,8
autóba,13
ülünk,9
autóban,6
várjunk,3
bim,21
jöhet,15
mihozzánk,1
tihozzátok,1
levetted,6
mackó,31
karláncodat,1
lánc,6
felemelni,1
lökve,1
helyemröl,2
csinos,9
nagyanyám,1
összerakjuk,11
beljebb,5
beakad,1
mán,3
kity,1
köty,3
mosz,3
eltepte,5
száját,12
megütötte,9
kiszállni,1
bekepcsolva,1
bekapcsolom,9
odadni,2
rátenni,2
kére,2
szappan,31
idetegyük,2
megáztunk,1
fekve,1
feküdt,3
megáztam,2
este,28
náthásak,1
lettek,2
kapcsoljuk,12
másképpen,1
fésülködjük,1
cagy,2
édesanyukád,1
édesanyukámnak,1
játszatok,2
ágyikóban,8
mindenbabának,1
olyanszék,1
küld,2
umm,2
adott,8
szétjött,5
öszekötve,2
kés,20
presze,1
dobro,4
próbaltam,1
számot,1
bontsad,1
gyeneg,1
rendbe,20
Gyürü,3
mutató,4
tik,4
elnegy,1
elmenekül,1
kolcoltad,1
ösze,1
hajadat,3
Lacikám,8
verekedek,2
veszekedjünk,2
csud,1
bekakilt,7
enyemet,1
bakakiltál,1
bepisiltél,8
Vsupa,1
nadrágod,12
med,9
kisfiu,3
kakiltál,5
szagod,1
kakiltam,1
Gabia,1
öledbe,5
bevertem,3
fejemet,2
kitört,2
csöm,3
tam,1
csi,24
Karcs,2
fürdökád,1
babád,11
szoknyája,3
szoknyásat,1
Violna,1
vetköztetni,1
hajába,2
tegyem,15
eztet,2
ölébe,4
tegyed,8
Magdika,1
néninél,7
etetést,1
Vilmos,1
fej,6
ideültem,2
cserélünk,4
fi,1
Jánosnak,3
kezet,32
sétalunk,2
Dominak,3
sétaljunk,1
magasabb,3
babákat,8
lefektetejük,1
ágyba,36
feküdjetek,8
Domapuka,1
asztalon,13
ültesd,3
les,2
ebédeltünk,2
lefektettem,1
pénzet,15
Jánoskának,1
kutyafülit,1
pénzt,36
penzt,1
pénz,47
kört,6
törülni,1
ekkora,4
huuj,1
kör,5
szétrontottál,1
rontsad,2
keresztet,2
szétrontottad,1
keresztemet,1
mefésüllek,1
fésüld,10
id,3
fésüdet,1
fésüm,3
fésüd,2
behozni,3
találok,4
belemásztam,1
tapsoljunk,4
megszoritlak,1
induljunk,4
kocsim,5
brukko,1
kru,2
kri,1
kroko,1
indulok,4
doktor,345
engedjen,1
hozzájuk,6
elli,3
szai,1
lányom,2
hjéée,1
csecsemôk,5
karikát,2
bontjak,1
hang,1
mibôl,6
akartam,8
megkérdezni,2
gyöngyök,1
többes,1
szában,1
megeszed,8
ababa,1
tönkre,2
ágyat,4
festette,1
Jani,1
gyöngyökbôl,1
szemügevem,1
szemüveged,1
memüvegem,1
memüveg,1
szemüveg,7
sze,6
szervusztok,9
altassátok,1
takarjátok,1
hagy,13
aludjanak,3
autón,4
szétpakoltál,1
összetört,1
kosz,12
benyomni,4
viszontlátásra,6
hogyb,1
karórja,1
karkötöje,1
adomneked,1
addj,1
Barnabácsitól,1
csakmkislány,1
karója,1
rajtad,9
beleharaptál,1
szájadba,1
ettél,14
gustenya,1
leány,1
bejöhetek,2
befelé,2
nyilik,1
brrrm,1
brrum,1
indulj,1
mabrum,1
haljál,11
fésülködjetek,1
Barnabácsit,2
tshu,2
szived,7
halj,5
meghaltam,6
ujjuj,2
hányszor,1
haltam,1
komédia,1
emikö,1
fésüljél,1
festetted,1
fejed,16
kényes,1
fésüllek,8
fodrász,13
megfésülted,1
hiszi,1
lövök,2
fényképezzük,1
lefényképezem,2
csücs,33
kelt,2
sírj,8
tuhi,1
teee,1
viszed,9
szandálom,1
édes,43
babám,3
bekepcsolja,1
anyukád,12
mese,7
babuci,2
rádiót,24
hozza,11
alattad,2
babáka,1
babocskám,1
babáé,23
szól,60
babája,5
babácskád,2
hová,59
bántod,2
babámat,1
bántani,14
babának,55
levelecskét,1
babucskám,1
játékokhoz,1
teszzük,1
keveset,4
gagyog,2
gagyogni,1
énekelni,6
birja,2
magaddal,12
porcelán,1
asztallába,1
borsóbab,1
fázok,18
bab,8
tess,2
babácskám,1
szedjétek,3
lombokat,1
lekopaszitani,1
szedjetek,1
magatoknak,1
lyukon,1
olló,6
thü,3
elront,1
péter,22
kicsim,8
szedj,3
hajtsd,4
fejecskédet,1
Enikétôl,1
ollót,2
veszek,36
visszajött,10
mamuci,1
anyukája,30
löktem,1
lökted,1
jóságos,4
mondták,3
torta,9
szerzek,1
tányért,16
fejmosás,1
sampont,13
sampon,17
mossak,2
presszó,1
presszóba,3
levegözni,1
levegeöztesd,1
füvön,2
altasd,1
üzletbe,1
egyenlöre,1
presszóban,1
italt,1
ésa,1
jöjjön,27
kiszolgáló,2
fagylaltot,3
cocacolát,1
kisbabának,4
napja,1
orvos,2
colát,3
coca,7
cola,5
krémest,1
köszönjük,5
nagyszer,1
ilyennel,1
egybe,4
habot,1
szóljon,13
radio,1
ét,1
igyuk,1
rendelni,1
teesék,2
ellinéni,1
törülje,1
kértem,5
mindannyiunknak,1
tehát,3
edényekben,1
dobjad,3
elcsusztam,1
katu,1
asztallal,2
pisislni,1
eridj,4
isten,5
áldjon,1
ezért,8
vajon,13
flyott,1
visszajönni,4
csinájunk,4
üzletet,1
fodrászüzlet,3
lez,1
Zsu,1
fodrászüzletet,1
kiveszel,1
haját,8
üzlet,3
vagya,1
fodrásznö,2
sorba,15
fodrászold,1
Icát,3
fodrászhoz,1
megnyirni,1
megfésülni,3
senki,39
megfodrászolja,1
fodrászolsz,1
Tündit,4
gyereeket,1
mások,1
fodrászüzletbe,4
szólni,10
fodrászolni,1
szálat,1
rendbehozom,1
fésüje,1
samponja,1
többi,28
babázol,2
drágám,17
megn,1
visszadjátok,1
önys,1
önts,1
fésülök,3
fésülködjünk,1
mozogj,5
annyit,4
pétert,1
megfésüllek,3
lefésülködni,1
hajamat,3
csücsülj,17
sampond,1
fizetem,1
pénzbe,1
forintot,16
napot,20
kivánok,9
ötöst,6
ötóst,1
jövö,1
héten,4
boltból,8
csókolom,7
nemek,1
kié,58
visszajöttem,6
megfésültem,2
húúúú,1
babádat,1
kijön,17
Faluditól,1
namost,2
szeretném,18
repül,25
repülôgép,13
ló,60
repülôgépet,1
bemehet,3
házikóba,13
I,103
csip,27
rombolva,1
rom,1
háti,1
szedd,23
avn,1
szeretek,5
gyerekekkel,2
melléje,1
rakottam,1
böböböbö,2
mély,2
hangom,1
magyon,3
beszélek,8
senkinek,4
virgácsozni,1
vékony,3
hangot,4
cicának,4
birok,2
házikö,1
akkkor,1
belseje,2
rakunk,5
kéménye,4
kémenye,1
miden,1
rókat,3
egyen,14
tenkes,7
kapitányt,3
tenger,6
Benedikt,1
ruha,2
rosszalkodj,7
kijöttem,2
kijöttél,3
szobából,1
rosszalkodni,10
egyszerre,13
dobáljuk,4
nagyokból,4
szunya,1
bagyokból,1
nagyok,6
berakni,6
igazság,2
ablaka,4
hjuu,1
nagyobbat,8
beteszünk,3
bedigni,1
keresni,13
keressük,30
kutyust,16
kát,1
tes,4
kutyuskát,2
füst,10
tétöt,1
csukju,1
csukjuk,9
nyakába,2
nyakán,1
kötö,4
szij,2
veszem,19
bezártam,4
lehetöség,1
vau,87
au,20
mondaják,1
hapsi,1
énekeljetek,2
daly,1
karacsonyfa,2
ragyog,7
gyertya,15
labda,93
karácsonyfa,12
énekeltünk,1
karácsony,14
kisült,2
kalácsom,1
gyertyák,1
zsebed,12
mindezek,1
gyertyákat,1
hüü,7
fejedre,12
fejére,7
men,9
jáj,4
lersz,1
szétront,1
szétszedte,8
uton,2
megütött,5
maghalt,2
meghalt,23
megölt,1
temetöbe,5
temetö,5
szegeny,1
bedöglött,4
lab,2
nála,6
tettéke,4
fázol,20
füzünk,3
kezdünk,1
kezdjük,5
játszást,1
golyóvan,1
golyócska,1
emberkém,1
dobni,16
egyikbe,1
semmimn,1
világon,1
mondják,3
toto,1
dada,6
dado,1
megfuram,1
megfúrtam,1
megfúrtál,1
mondjáka,1
tekte,1
tektek,1
töte,2
füzve,1
acicát,1
bekapta,6
kutyá,1
elegem,2
elveszek,2
hüüü,2
ügyetlen,4
évaiká,1
évika,1
évikának,1
angyalkónak,1
angyalkö,1
kalapom,2
zsebetekben,1
beszélgetnek,3
piff,4
golyö,1
karikázzatok,1
királynöm,1
kalapja,4
szinu,1
katonák,12
karacsonfa,1
énekled,1
énekeljél,3
söt,2
folytasd,2
engedünk,1
belerakjuk,4
vjuju,1
golyókat,3
odaadjátok,1
jajaj,3
házba,19
megettem,19
beleöntöttem,1
elmennek,10
nemjön,1
Barnabácsi,8
ajja,10
menjed,1
leesel,8
autobusz,2
lelövom,1
mászok,5
közel,3
öntöm,3
látok,4
lyukat,6
lászt,1
ugrik,6
bel,1
bujj,28
hhe,1
kidobtam,6
úúú,4
szeretenék,1
kapitány,6
kloss,2
képén,1
eldönteni,1
ebbeöl,1
ráépiteni,1
úgyan,1
segitsetek,1
vitt,10
elveszel,2
mackómat,6
kérdeztem,8
fogad,3
állandóan,7
kitakarózik,2
hülyeségek,1
takaróztál,1
betakarózni,2
hülyeséget,2
hülyésget,1
hülyesgéget,1
húúúu,2
kerested,4
megnéztem,4
megmutattod,1
apuci,31
Katica,2
föltenni,3
fogadsz,2
fark,1
kötényében,1
épitsél,1
mondjál,4
neem,1
hintattam,1
amennyi,2
térdedet,1
betegállomásra,1
térdem,9
betakarózom,1
térdemet,1
neagyon,1
kezed,48
nnnnem,1
térde,5
rálém,1
összekaramboltak,1
összekarambolták,1
alud,4
visitem,1
csenget,2
telefonálni,4
telefonom,1
irodában,1
iroda,1
dolgozik,40
nagyanyu,1
Baross,4
utcában,4
neeem,6
vásárolni,36
üüüü,1
vettél,5
vasárban,1
húst,10
reggel,17
kakilni,10
köpni,1
köhög,3
szájában,2
közbe,6
kakil,9
kakálj,1
kakiljál,2
kakával,1
kaki,25
mosom,3
kakáljon,1
bam,22
lefekszel,3
fekszel,2
összefúj,1
amackót,1
zet,1
szél,31
naaa,6
mackót,10
közért,1
Janika,1
simogatom,4
lövöm,1
lessz,1
Violanéni,1
Lacinak,3
raülni,1
tehérautó,16
hógolyóbat,1
rakta,2
kitortázik,1
kitortázott,1
elmés,1
raülök,1
nemtudod,1
Lacitól,2
tehetek,3
abás,1
halacskák,8
halacskááát,1
siessünk,9
uralkodjál,1
eeeeeh,1
integet,4
gondolsz,9
ahol,28
kiabálsz,1
kezedbôl,1
teádat,1
abból,24
zsemlét,2
giliszta,4
szamár,7
hangosabban,4
kiabáltunk,1
hangosan,10
kiabálunk,1
dokat,1
kiabáljuk,1
homokozóba,8
rosszalkodtunk,2
voltunk,14
mososm,1
elfujt,1
prrr,8
korán,2
csöndben,8
figyel,2
hjé,2
rrr,3
hoztuk,3
edényet,1
felül,6
székét,2
brüüm,1
lehagy,6
elüt,8
földreborit,1
borit,1
felboritott,1
fölboritott,1
bántal,1
felbe,1
boritott,1
élütött,1
grrrr,1
elútötték,2
Zsuzsi,9
elütötték,1
hagytál,1
sírom,2
jol,2
elfáradtál,14
koronát,4
király,5
koronáját,1
királynövel,1
királynö,1
sssh,1
elfáradtad,1
elfáradtam,2
inne,1
tss,7
löve,5
tsss,3
ollö,1
megvágja,1
benneteket,4
görög,1
hollandok,1
köhögök,1
egyforma,7
alutazok,1
elüti,1
lábadat,23
brrrrrü,2
brrü,1
kalauz,5
ahá,13
s,70
vezeték,1
kuglizik,1
