row_number	subject_code	subject_age	subject_sex	stem	1st_option	2nd_option	option_chosen	nak_rating	nek_rating	nak_advantage	AGREE(back,nonlocal)	AGREE(nonhigh_front,local)	AGREE(low_front,local)	AGREE(double_front,local)	USE_FRONT/bilabial__	USE_FRONT/[+cor,+son]__	USE_FRONT/sibilant__	USE_FRONT/CC__	USE_BACK/[C0i:C0]__
2098	187	18	female	adném	adnémnak	adnémnek	nak	5	3	2	1	1	0	0	1	0	0	0	0
2099	187	18	female	bózens	bózensnek	bózensnak	nak	6	3	3	1	1	1	0	0	0	1	1	0
2100	188	57	female	zsem	zsemnak	zsemnek	nek	2	7	-5	0	1	1	0	1	0	0	0	0
2101	188	57	female	onomprell	onomprellnak	onomprellnek	nak	7	3	4	1	1	1	0	0	1	0	1	0
2102	188	57	female	subéz	subéznak	subéznek	nek	3	6	-3	1	1	0	0	0	0	1	0	0
2103	188	57	female	biszt	bisztnek	bisztnak	nek	1	6	-5	0	0	0	0	0	0	0	1	0
2104	188	57	female	valekin	valekinnek	valekinnak	nek	2	6	-4	1	0	0	1	0	1	0	0	0
2105	188	57	female	uklís	uklísnak	uklísnek	nak	7	1	6	1	0	0	0	0	0	1	0	0
2106	188	57	female	éjj	éjjnak	éjjnek	nek	2	6	-4	0	1	0	0	0	0	0	1	0
2107	188	57	female	sér	sérnak	sérnek	nek	2	6	-4	0	1	0	0	0	1	0	0	0
2108	188	57	female	nejz	nejznek	nejznak	nek	2	7	-5	0	1	1	0	0	0	1	1	0
2109	188	57	female	murnem	murnemnek	murnemnak	nek	2	6	-4	1	1	1	0	1	0	0	0	0
2110	188	57	female	badédzé	badédzének	badédzénak	nek	3	6	-3	1	1	0	1	0	0	0	0	0
2111	188	57	female	mulelig	mulelignek	mulelignak	nek	3	7	-4	1	0	0	1	0	0	0	0	0
2112	188	57	female	orcsipp	orcsippnek	orcsippnak	nek	2	6	-4	1	0	0	0	1	0	0	1	0
2113	189	38	female	szulke	szulkénak	szulkének	nak	5	2	3	1	1	1	0	0	0	0	0	0
2114	189	38	female	rórúlill	rórúlillnak	rórúlillnek	nak	6	2	4	1	0	0	0	0	1	0	1	0
2115	189	38	female	agetiny	agetinynak	agetinynek	nek	4	4	0	1	0	0	1	0	1	0	0	0
2116	189	38	female	fáspessz	fáspessznek	fáspessznak	nek	1	7	-6	1	1	1	0	0	0	1	1	0
2117	189	38	female	holer	holernek	holernak	nak	6	4	2	1	1	1	0	0	1	0	0	0
2118	189	38	female	mep	mepnek	mepnak	nek	1	7	-6	0	1	1	0	1	0	0	0	0
2119	189	38	female	orzim	orzimnak	orzimnek	nak	7	3	4	1	0	0	0	1	0	0	0	0
2120	189	38	female	otitt	otittnek	otittnak	nek	4	7	-3	1	0	0	0	0	0	0	1	0
2121	189	38	female	kones	konesnek	konesnak	nak	7	2	5	1	1	1	0	0	0	1	0	0
2122	189	38	female	szétty	széttynak	széttynek	nek	1	7	-6	0	1	0	0	0	0	0	1	0
2123	189	38	female	álambé	álambénak	álambének	nak	6	6	0	1	1	0	0	0	0	0	0	0
2124	189	38	female	kales	kalesnek	kalesnak	nek	5	7	-2	1	1	1	0	0	0	1	0	0
2125	189	38	female	zosnasebb	zosnasebbnak	zosnasebbnek	nek	4	7	-3	1	1	1	0	1	0	0	1	0
2127	191	38	female	kollátelt	kolláteltnek	kolláteltnak	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2128	191	38	female	gásáren	gásárennak	gásárennek	nek	1	7	-6	1	1	1	0	0	1	0	0	0
2129	191	38	female	csapnem	csapnemnek	csapnemnak	nek	4	7	-3	1	1	1	0	1	0	0	0	0
2130	191	38	female	zénny	zénnynek	zénnynak	nek	4	7	-3	0	1	0	0	0	1	0	1	0
2131	191	38	female	lém	lémnek	lémnak	nek	1	7	-6	0	1	0	0	1	0	0	0	0
2132	191	38	female	citt	cittnek	cittnak	nek	3	7	-4	0	0	0	0	0	0	0	1	0
2133	191	38	female	krec	krecnek	krecnak	nek	1	6	-5	0	1	1	0	0	0	1	0	0
2134	191	38	female	kik	kiknek	kiknak	nek	2	6	-4	0	0	0	0	0	0	0	0	0
2135	191	38	female	dalérc	dalércnak	dalércnek	nak	7	1	6	1	1	0	0	0	0	1	1	0
2136	191	38	female	szóselker	szóselkernek	szóselkernak	nek	1	7	-6	1	1	1	1	0	1	0	0	0
2137	191	38	female	mibb	mibbnak	mibbnek	nek	1	6	-5	0	0	0	0	1	0	0	1	0
2138	191	38	female	szozepis	szozepisnek	szozepisnak	nek	1	5	-4	1	0	0	1	0	0	1	0	0
2139	191	38	female	batáte	batáténak	batátének	nak	7	1	6	1	1	1	0	0	0	0	0	0
2153	193	33	female	marmatit	marmatitnak	marmatitnek	nak	7	1	6	1	0	0	0	0	0	0	0	0
2154	193	33	female	memb	membnak	membnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2155	193	33	female	kes	kesnek	kesnak	nek	1	7	-6	0	1	1	0	0	0	1	0	0
2156	193	33	female	gogins	goginsnak	goginsnek	nak	5	4	1	1	0	0	0	0	0	1	1	0
2157	193	33	female	budeszt	budesztnak	budesztnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2158	193	33	female	hólém	hólémnak	hólémnek	nak	5	3	2	1	1	0	0	1	0	0	0	0
2159	193	33	female	kúbees	kúbeesnek	kúbeesnak	nak	6	3	3	1	1	1	1	0	0	1	0	0
2160	193	33	female	lén	lénnak	lénnek	nek	4	5	-1	0	1	0	0	0	1	0	0	0
2161	193	33	female	malem	malemnek	malemnak	nek	3	4	-1	1	1	1	0	1	0	0	0	0
2162	193	33	female	jalyéll	jalyéllnek	jalyéllnak	nak	5	4	1	1	1	0	0	0	1	0	1	0
2163	193	33	female	szótkin	szótkinnak	szótkinnek	nek	4	6	-2	1	0	0	0	0	1	0	0	0
2164	193	33	female	énk	énknek	énknak	nek	1	7	-6	0	1	0	0	0	0	0	1	0
2165	193	33	female	súfjetkid	súfjetkidnek	súfjetkidnak	nek	2	3	-1	1	0	0	1	0	0	0	0	0
2166	194	34	female	tolés	tolésnak	tolésnek	nak	6	2	4	1	1	0	0	0	0	1	0	0
2167	194	34	female	lores	loresnek	loresnak	nek	2	6	-4	1	1	1	0	0	0	1	0	0
2168	194	34	female	ném	némnek	némnak	nek	1	7	-6	0	1	0	0	1	0	0	0	0
2169	194	34	female	gyé	gyének	gyénak	nek	1	7	-6	0	1	0	0	0	0	0	0	0
2170	194	34	female	bemb	bembnak	bembnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2171	194	34	female	rip	ripnek	ripnak	nek	1	7	-6	0	0	0	0	1	0	0	0	0
2172	194	34	female	frórangert	frórangertnek	frórangertnak	nek	2	6	-4	1	1	1	0	0	0	0	1	0
2173	194	34	female	sónden	sóndennak	sóndennek	nak	7	1	6	1	1	1	0	0	1	0	0	0
2174	194	34	female	szaklollir	szaklollirnak	szaklollirnek	nak	7	1	6	1	0	0	0	0	1	0	0	0
2175	194	34	female	gyenny	gyennynak	gyennynek	nek	1	7	-6	0	1	1	0	0	1	0	1	0
2176	194	34	female	sárrikérd	sárrikérdnek	sárrikérdnak	nek	1	7	-6	1	1	0	1	0	0	0	1	0
2177	194	34	female	teg	tegnek	tegnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
2179	194	34	female	fortins	fortinsnek	fortinsnak	nak	6	2	4	1	0	0	0	0	0	1	1	0
2180	195	35	female	fis	fisnak	fisnek	nek	1	7	-6	0	0	0	0	0	0	1	0	0
2181	195	35	female	tarelt	tareltnak	tareltnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2182	195	35	female	ótimb	ótimbnek	ótimbnak	nek	1	7	-6	1	0	0	0	1	0	0	1	0
2183	195	35	female	kétt	kéttnak	kéttnek	nek	1	7	-6	0	1	0	0	0	0	0	1	0
2184	195	35	female	umenc	umencnek	umencnak	nek	1	7	-6	1	1	1	0	0	0	1	1	0
2185	195	35	female	héll	héllnak	héllnek	nek	1	7	-6	0	1	0	0	0	1	0	1	0
2186	195	35	female	nyánserkes	nyánserkesnak	nyánserkesnek	nek	1	7	-6	1	1	1	1	0	0	1	0	0
2187	195	35	female	szig	szignak	szignek	nek	1	7	-6	0	0	0	0	0	0	0	0	0
2188	195	35	female	lómaszteb	lómasztebnak	lómasztebnek	nek	1	7	-6	1	1	1	0	1	0	0	0	0
2189	195	35	female	ulvén	ulvénnak	ulvénnek	nek	1	7	-6	1	1	0	0	0	1	0	0	0
2190	195	35	female	kagyil	kagyilnek	kagyilnak	nek	1	7	-6	1	0	0	0	0	1	0	0	0
2191	195	35	female	pli	plinek	plinak	nek	1	7	-6	0	0	0	0	0	0	0	0	0
2192	195	35	female	pukéb	pukébnak	pukébnek	nek	1	7	-6	1	1	0	0	1	0	0	0	0
2193	196	26	male	áginy	áginynak	áginynek	nak	5	2	3	1	0	0	0	0	1	0	0	0
2194	196	26	male	ántulgell	ántulgellnek	ántulgellnak	nek	3	6	-3	1	1	1	0	0	1	0	1	0
2195	196	26	male	flófím	flófímnek	flófímnak	nak	6	3	3	1	0	0	0	1	0	0	0	0
2197	196	26	male	unzabem	unzabemnek	unzabemnak	nek	4	7	-3	1	1	1	0	1	0	0	0	0
2198	196	26	male	cé	cének	cénak	nek	3	7	-4	0	1	0	0	0	0	0	0	0
2199	196	26	male	gyapapes	gyapapesnek	gyapapesnak	nek	3	7	-4	1	1	1	0	0	0	1	0	0
2200	196	26	male	súnyiks	súnyiksnek	súnyiksnak	nak	7	3	4	1	0	0	0	0	0	1	1	0
2201	196	26	male	makse	maksének	maksénak	nak	7	3	4	1	1	1	0	0	0	0	0	0
2202	196	26	male	raszser	raszsernak	raszsernek	nek	3	7	-4	1	1	1	0	0	1	0	0	0
2203	196	26	male	párcetszes	párcetszesnek	párcetszesnak	nek	1	7	-6	1	1	1	1	0	0	1	0	0
2204	196	26	male	tadítt	tadíttnek	tadíttnak	nek	3	7	-4	1	0	0	0	0	0	0	1	0
2205	196	26	male	mebb	mebbnak	mebbnek	nek	2	3	-1	0	1	1	0	1	0	0	1	0
2206	196	26	male	gyótlézékk	gyótlézékknek	gyótlézékknak	nek	2	7	-5	1	1	0	1	0	0	0	1	0
2270	203	18	male	tep	tepnek	tepnak	nek	1	7	-6	0	1	1	0	1	0	0	0	0
2271	203	18	male	mebb	mebbnak	mebbnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2272	203	18	male	széncs	széncsnek	széncsnak	nek	1	7	-6	0	1	0	0	0	0	1	1	0
2273	203	18	male	hovíny	hovínynak	hovínynek	nak	7	1	6	1	0	0	0	0	1	0	0	0
2274	203	18	male	ozugyve	ozugyvénak	ozugyvének	nak	7	1	6	1	1	1	0	0	0	0	0	0
2275	203	18	male	hudóregy	hudóregynek	hudóregynak	nek	1	7	-6	1	1	1	0	0	0	0	0	0
2276	203	18	male	nen	nennak	nennek	nek	1	7	-6	0	1	1	0	0	1	0	0	0
2277	203	18	male	dejn	dejnnek	dejnnak	nek	1	7	-6	0	1	1	0	0	1	0	1	0
2278	203	18	male	szís	szísnak	szísnek	nak	7	1	6	0	0	0	0	0	0	1	0	1
2279	203	18	male	tágelt	tágeltnek	tágeltnak	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2280	203	18	male	steng	stengnak	stengnek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2281	203	18	male	szovem	szovemnek	szovemnak	nak	7	1	6	1	1	1	0	1	0	0	0	0
2282	203	18	male	hés	hésnek	hésnak	nek	1	7	-6	0	1	0	0	0	0	1	0	0
2283	205	21	male	edt	edtnak	edtnek	nek	2	7	-5	0	1	1	0	0	0	0	1	0
2284	205	21	male	gyomis	gyomisnek	gyomisnak	nak	7	1	6	1	0	0	0	0	0	1	0	0
2285	205	21	male	hápell	hápellnak	hápellnek	nek	2	6	-4	1	1	1	0	0	1	0	1	0
2286	205	21	male	mavepp	maveppnak	maveppnek	nek	3	7	-4	1	1	1	0	1	0	0	1	0
2287	205	21	male	kóver	kóvernak	kóvernek	nek	4	5	-1	1	1	1	0	0	1	0	0	0
2288	205	21	male	fib	fibnek	fibnak	nek	1	7	-6	0	0	0	0	1	0	0	0	0
2289	205	21	male	rater	raternak	raternek	nek	2	6	-4	1	1	1	0	0	1	0	0	0
2290	205	21	male	aszétem	aszétemnak	aszétemnek	nek	1	7	-6	1	1	1	1	1	0	0	0	0
2291	205	21	male	fretty	frettynek	frettynak	nek	2	6	-4	0	1	1	0	0	0	0	1	0
2292	205	21	male	hés	hésnak	hésnek	nek	1	7	-6	0	1	0	0	0	0	1	0	0
2293	205	21	male	gi	ginek	ginak	nek	1	7	-6	0	0	0	0	0	0	0	0	0
2294	205	21	male	mailkék	mailkéknek	mailkéknak	nek	2	6	-4	1	1	0	1	0	0	0	0	0
2295	206	61	female	olázmim	olázmimnek	olázmimnak	nek	7	7	0	1	0	0	0	1	0	0	0	0
2296	205	21	male	mórvipsz	mórvipsznek	mórvipsznak	nek	5	5	0	1	0	0	0	0	0	1	1	0
2297	206	61	female	fíns	fínsnak	fínsnek	nek	7	7	0	0	0	0	0	0	0	1	1	1
2298	206	61	female	him	himnek	himnak	nek	7	7	0	0	0	0	0	1	0	0	0	0
2299	206	61	female	jalell	jalellnek	jalellnak	nek	1	7	-6	1	1	1	0	0	1	0	1	0
2301	206	61	female	korkin	korkinnek	korkinnak	nak	7	1	6	1	0	0	0	0	1	0	0	0
2302	206	61	female	trír	trírnek	trírnak	nek	1	7	-6	0	0	0	0	0	1	0	0	1
2303	206	61	female	robris	robrisnek	robrisnak	nek	1	7	-6	1	0	0	0	0	0	1	0	0
2304	206	61	female	filt	filtnak	filtnek	nek	1	7	-6	0	0	0	0	0	0	0	1	0
2305	206	61	female	modéli	modélinek	modélinak	nek	1	7	-6	1	0	0	1	0	0	0	0	0
2306	206	61	female	hórbárdemp	hórbárdempnek	hórbárdempnak	nek	1	7	-6	1	1	1	0	1	0	0	1	0
2307	206	61	female	útates	útatesnek	útatesnak	nek	1	7	-6	1	1	1	0	0	0	1	0	0
2308	206	61	female	velt	veltnak	veltnek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2309	206	61	female	anóte	anótének	anóténak	nak	7	1	6	1	1	1	0	0	0	0	0	0
2325	207	30	male	rányvet	rányvetnak	rányvetnek	nek	1	6	-5	1	1	1	0	0	0	0	0	0
2326	207	30	male	gim	gimnak	gimnek	nek	1	6	-5	0	0	0	0	1	0	0	0	0
2327	207	30	male	rulékélt	rulékéltnek	rulékéltnak	nek	2	7	-5	1	1	0	1	0	0	0	1	0
2328	207	30	male	banerc	banercnek	banercnak	nek	3	7	-4	1	1	1	0	0	0	1	1	0
2329	207	30	male	polmener	polmenernak	polmenernek	nek	1	7	-6	1	1	1	1	0	1	0	0	0
2330	207	30	male	kákrén	kákrénnek	kákrénnak	nek	5	7	-2	1	1	0	0	0	1	0	0	0
2331	207	30	male	kaazes	kaazesnek	kaazesnak	nek	5	7	-2	1	1	1	0	0	0	1	0	0
2332	207	30	male	rollójléb	rollójlébnek	rollójlébnak	nek	3	7	-4	1	1	0	0	1	0	0	0	0
2333	207	30	male	hálkeg	hálkegnek	hálkegnak	nek	1	7	-6	1	1	1	0	0	0	0	0	0
2334	207	30	male	fódradis	fódradisnek	fódradisnak	nek	5	7	-2	1	0	0	0	0	0	1	0	0
2335	207	30	male	lémp	lémpnek	lémpnak	nek	1	7	-6	0	1	0	0	1	0	0	1	0
2336	207	30	male	sern	sernnak	sernnek	nek	1	7	-6	0	1	1	0	0	1	0	1	0
2337	207	30	male	játtírkést	játtírkéstnek	játtírkéstnak	nek	1	7	-6	1	1	0	1	0	0	0	1	0
2359	210	22	male	ozoszsinny	ozoszsinnynak	ozoszsinnynek	nek	5	6	-1	1	0	0	0	0	1	0	1	0
2361	210	22	male	tájtént	tájténtnak	tájténtnek	nak	5	3	2	1	1	0	0	0	0	0	1	0
2364	210	22	male	nyastem	nyastemnak	nyastemnek	nak	4	3	1	1	1	1	0	1	0	0	0	0
2366	210	22	male	fis	fisnek	fisnak	nek	2	6	-4	0	0	0	0	0	0	1	0	0
2367	210	22	male	it	itnek	itnak	nek	2	6	-4	0	0	0	0	0	0	0	0	0
2370	210	22	male	vanysubrémm	vanysubrémmnek	vanysubrémmnak	nek	4	6	-2	1	1	0	0	1	0	0	1	0
2372	210	22	male	venc	vencnak	vencnek	nek	2	6	-4	0	1	1	0	0	0	1	1	0
2374	210	22	male	tétt	téttnak	téttnek	nek	1	7	-6	0	1	0	0	0	0	0	1	0
2375	210	22	male	átintés	átintésnek	átintésnak	nek	1	7	-6	1	1	0	1	0	0	1	0	0
2376	210	22	male	féj	féjnak	féjnek	nek	2	6	-4	0	1	0	0	0	0	0	0	0
2379	210	22	male	voksím	voksímnek	voksímnak	nek	3	5	-2	1	0	0	0	1	0	0	0	0
2381	210	22	male	talmér	talmérnek	talmérnak	nak	5	4	1	1	1	0	0	0	1	0	0	0
2382	210	22	male	rer	rernak	rernek	nek	1	4	-3	0	1	1	0	0	1	0	0	0
2418	214	31	male	pótenem	pótenemnak	pótenemnek	nek	1	7	-6	1	1	1	1	1	0	0	0	0
2419	214	31	male	skázrétlent	skázrétlentnak	skázrétlentnek	nek	2	7	-5	1	1	1	1	0	0	0	1	0
2420	214	31	male	orazís	orazísnek	orazísnak	nak	7	3	4	1	0	0	0	0	0	1	0	0
2421	214	31	male	buvig	buvignak	buvignek	nak	7	3	4	1	0	0	0	0	0	0	0	0
2422	214	31	male	foziny	fozinynak	fozinynek	nak	7	2	5	1	0	0	0	0	1	0	0	0
2423	214	31	male	júdávény	júdávénynek	júdávénynak	nek	4	6	-2	1	1	0	0	0	1	0	0	0
2424	214	31	male	csebb	csebbnak	csebbnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2425	214	31	male	jaksudért	jaksudértnek	jaksudértnak	nek	4	4	0	1	1	0	0	0	0	0	1	0
2426	214	31	male	kéns	kénsnak	kénsnek	nek	1	7	-6	0	1	0	0	0	0	1	1	0
2427	214	31	male	irny	irnynak	irnynek	nek	2	6	-4	0	0	0	0	0	1	0	1	0
2428	214	31	male	tokindég	tokindégnek	tokindégnak	nek	3	6	-3	1	1	0	1	0	0	0	0	0
2429	214	31	male	sis	sisnak	sisnek	nek	3	7	-4	0	0	0	0	0	0	1	0	0
2430	214	31	male	hém	hémnak	hémnek	nek	1	7	-6	0	1	0	0	1	0	0	0	0
2445	216	55	female	rósztsotlint	rósztsotlintnek	rósztsotlintnak	nek	1	7	-6	1	0	0	0	0	0	0	1	0
2446	216	55	female	próles	prólesnak	prólesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
2447	216	55	female	orír	orírnek	orírnak	nak	7	3	4	1	0	0	0	0	1	0	0	0
2448	216	55	female	husem	husemnak	husemnek	nek	1	7	-6	1	1	1	0	1	0	0	0	0
2449	216	55	female	gis	gisnek	gisnak	nek	1	7	-6	0	0	0	0	0	0	1	0	0
2450	216	55	female	tázádi	tázádinak	tázádinek	nak	7	1	6	1	0	0	0	0	0	0	0	0
2451	216	55	female	rélt	réltnak	réltnek	nek	1	7	-6	0	1	0	0	0	0	0	1	0
2452	216	55	female	csebb	csebbnak	csebbnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2453	216	55	female	rern	rernnak	rernnek	nek	1	7	-6	0	1	1	0	0	1	0	1	0
2454	216	55	female	keny	kenynak	kenynek	nek	1	7	-6	0	1	1	0	0	1	0	0	0
2455	216	55	female	acárgek	acárgeknek	acárgeknak	nek	1	7	-6	1	1	1	0	0	0	0	0	0
2456	216	55	female	szím	szímnek	szímnak	nek	1	7	-6	0	0	0	0	1	0	0	0	1
2457	216	55	female	gyaszkirs	gyaszkirsnak	gyaszkirsnek	nek	1	7	-6	1	0	0	0	0	0	1	1	0
2458	217	60	male	tosing	tosingnak	tosingnek	nak	7	1	6	1	0	0	0	0	0	0	1	0
2459	217	60	male	kacedélm	kacedélmnek	kacedélmnak	nek	1	7	-6	1	1	0	1	1	0	0	1	0
2460	217	60	male	gáltsem	gáltsemnek	gáltsemnak	nek	2	5	-3	1	1	1	0	1	0	0	0	0
2461	217	60	male	fandállir	fandállirnek	fandállirnak	nak	6	2	4	1	0	0	0	0	1	0	0	0
2462	217	60	male	szazenz	szazenznek	szazenznak	nek	2	6	-4	1	1	1	0	0	0	1	1	0
2463	217	60	male	molles	mollesnak	mollesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
2464	217	60	male	migy	migynek	migynak	nek	1	7	-6	0	0	0	0	0	0	0	0	0
2465	217	60	male	nyill	nyillnek	nyillnak	nek	1	7	-6	0	0	0	0	0	1	0	1	0
2466	218	18	female	álkagyétt	álkagyéttnek	álkagyéttnak	nek	2	5	-3	1	1	0	0	0	0	0	1	0
2467	218	18	female	trebb	trebbnek	trebbnak	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2468	217	60	male	fápaki	fápakinek	fápakinak	nak	7	1	6	1	0	0	0	0	0	0	0	0
2469	218	18	female	kalazé	kalazénak	kalazének	nak	6	4	2	1	1	0	0	0	0	0	0	0
2470	217	60	male	árisles	árislesnak	árislesnek	nek	1	7	-6	1	1	1	1	0	0	1	0	0
2471	218	18	female	gyis	gyisnek	gyisnak	nek	1	6	-5	0	0	0	0	0	0	1	0	0
2472	217	60	male	gem	gemnek	gemnak	nek	1	7	-6	0	1	1	0	1	0	0	0	0
2473	218	18	female	házen	házennek	házennak	nek	4	5	-1	1	1	1	0	0	1	0	0	0
2474	217	60	male	kupíny	kupínynek	kupínynak	nek	1	7	-6	1	0	0	0	0	1	0	0	0
2475	218	18	female	gámer	gámernak	gámernek	nak	6	4	2	1	1	1	0	0	1	0	0	0
2476	218	18	female	rénk	rénknak	rénknek	nek	1	6	-5	0	1	0	0	0	0	0	1	0
2477	217	60	male	lávelt	láveltnak	láveltnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2478	218	18	female	pes	pesnek	pesnak	nek	1	7	-6	0	1	1	0	0	0	1	0	0
2479	218	18	female	tanép	tanépnek	tanépnak	nak	5	4	1	1	1	0	0	1	0	0	0	0
2480	218	18	female	csolléll	csolléllnek	csolléllnak	nak	6	4	2	1	1	0	0	0	1	0	1	0
2481	218	18	female	gyet	gyetnek	gyetnak	nek	2	6	-4	0	1	1	0	0	0	0	0	0
2482	218	18	female	szúlím	szúlímnek	szúlímnak	nak	6	3	3	1	0	0	0	1	0	0	0	0
2483	218	18	female	pulens	pulensnak	pulensnek	nek	3	5	-2	1	1	1	0	0	0	1	1	0
2484	219	35	female	lalóltirz	lalóltirznek	lalóltirznak	nek	1	7	-6	1	0	0	0	0	0	1	1	0
2485	219	35	female	spózéjém	spózéjémnak	spózéjémnek	nak	7	1	6	1	1	0	1	1	0	0	0	0
2486	219	35	female	ett	ettnak	ettnek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2487	219	35	female	komerny	komernynak	komernynek	nek	1	7	-6	1	1	1	0	0	1	0	1	0
2489	219	35	female	szalanes	szalanesnak	szalanesnek	nek	4	7	-3	1	1	1	0	0	0	1	0	0
2490	219	35	female	mes	mesnek	mesnak	nek	4	7	-3	0	1	1	0	0	0	1	0	0
2491	219	35	female	fanaser	fanasernak	fanasernek	nak	7	7	0	1	1	1	0	0	1	0	0	0
2492	219	35	female	nyantjoten	nyantjotennek	nyantjotennak	nek	1	7	-6	1	1	1	0	0	1	0	0	0
2493	219	35	female	tárem	táremnak	táremnek	nek	3	7	-4	1	1	1	0	1	0	0	0	0
2494	219	35	female	tebb	tebbnak	tebbnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2495	219	35	female	csadve	csadvénak	csadvének	nak	7	4	3	1	1	1	0	0	0	0	0	0
2496	219	35	female	ert	ertnak	ertnek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2497	219	35	female	vánzé	vánzének	vánzénak	nek	5	7	-2	1	1	0	0	0	0	0	0	0
2507	221	20	male	klés	klésnak	klésnek	nek	1	7	-6	0	1	0	0	0	0	1	0	0
2509	221	20	male	táátill	táátillnak	táátillnek	nak	5	3	2	1	0	0	0	0	1	0	1	0
2510	221	20	male	sutem	sutemnek	sutemnak	nek	1	7	-6	1	1	1	0	1	0	0	0	0
2512	221	20	male	katelir	katelirnak	katelirnek	nek	1	7	-6	1	0	0	1	0	1	0	0	0
2513	221	20	male	ujsólgim	ujsólgimnak	ujsólgimnek	nek	3	5	-2	1	0	0	0	1	0	0	0	0
2515	221	20	male	nacség	nacségnek	nacségnak	nak	5	3	2	1	1	0	0	0	0	0	0	0
2516	221	20	male	onir	onirnak	onirnek	nak	5	3	2	1	0	0	0	0	1	0	0	0
2517	221	20	male	nesd	nesdnek	nesdnak	nek	1	7	-6	0	1	1	0	0	0	0	1	0
2519	221	20	male	hozurimp	hozurimpnek	hozurimpnak	nek	3	7	-4	1	0	0	0	1	0	0	1	0
2520	221	20	male	kázis	kázisnek	kázisnak	nak	7	2	5	1	0	0	0	0	0	1	0	0
2521	221	20	male	kolórvirt	kolórvirtnak	kolórvirtnek	nek	2	6	-4	1	0	0	0	0	0	0	1	0
2523	221	20	male	malgé	malgének	malgénak	nak	7	1	6	1	1	0	0	0	0	0	0	0
2524	221	20	male	ríss	ríssnak	ríssnek	nek	1	7	-6	0	0	0	0	0	0	1	1	1
2529	223	70	male	omásem	omásemnak	omásemnek	nek	2	7	-5	1	1	1	0	1	0	0	0	0
2530	223	70	male	rinsz	rinsznek	rinsznak	nek	2	6	-4	0	0	0	0	0	0	1	1	0
2531	223	70	male	porilétt	poriléttnek	poriléttnak	nek	2	6	-4	1	1	0	1	0	0	0	1	0
2532	222	59	female	alzis	alzisnak	alzisnek	nak	5	1	4	1	0	0	0	0	0	1	0	0
2533	223	70	male	tamzilt	tamziltnak	tamziltnek	nak	6	2	4	1	0	0	0	0	0	0	1	0
2534	223	70	male	tém	témnak	témnek	nek	2	6	-4	0	1	0	0	1	0	0	0	0
2535	222	59	female	szet	szetnak	szetnek	nek	1	6	-5	0	1	1	0	0	0	0	0	0
2536	223	70	male	gébb	gébbnek	gébbnak	nek	2	6	-4	0	1	0	0	1	0	0	1	0
2537	223	70	male	kazec	kazecnek	kazecnak	nek	2	6	-4	1	1	1	0	0	0	1	0	0
2538	222	59	female	dandikkel	dandikkelnek	dandikkelnak	nek	2	6	-4	1	1	1	1	0	1	0	0	0
2539	223	70	male	inny	innynak	innynek	nek	2	6	-4	0	0	0	0	0	1	0	1	0
2540	223	70	male	zses	zsesnek	zsesnak	nek	2	6	-4	0	1	1	0	0	0	1	0	0
2541	222	59	female	pérr	pérrnek	pérrnak	nak	5	3	2	0	1	0	0	0	1	0	1	0
2542	223	70	male	ánlen	ánlennak	ánlennek	nek	2	6	-4	1	1	1	0	0	1	0	0	0
2543	222	59	female	tes	tesnak	tesnek	nek	3	6	-3	0	1	1	0	0	0	1	0	0
2544	223	70	male	tokekték	tokektéknek	tokektéknak	nek	2	6	-4	1	1	0	1	0	0	0	0	0
2545	222	59	female	eks	eksnak	eksnek	nek	2	6	-4	0	1	1	0	0	0	1	1	0
2546	223	70	male	oszin	oszinnak	oszinnek	nek	2	6	-4	1	0	0	0	0	1	0	0	0
2549	223	70	male	deg	degnek	degnak	nek	2	6	-4	0	1	1	0	0	0	0	0	0
2550	222	59	female	nilt	niltnek	niltnak	nek	2	6	-4	0	0	0	0	0	0	0	1	0
2551	222	59	female	feg	fegnak	fegnek	nek	2	6	-4	0	1	1	0	0	0	0	0	0
2552	222	59	female	kusim	kusimnak	kusimnek	nak	6	1	5	1	0	0	0	1	0	0	0	0
2553	222	59	female	lén	lénnek	lénnak	nek	1	7	-6	0	1	0	0	0	1	0	0	0
